|dates|Nance_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Nance_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Nance_Nebraska_UnitedStates.NYT_ConfirmedDeaths.data|Nance_Nebraska_UnitedStates.NYT_ConfirmedDeaths.missing|Nance_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Nance_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Nance_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Nance_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
