|dates|Lenawee_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Lenawee_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Lenawee_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Lenawee_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Lenawee_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Lenawee_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Lenawee_Michigan_UnitedStates.TotalPopulation.data|Lenawee_Michigan_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|98451.0|0
