|dates|Lee_SouthCarolina_UnitedStates.BLS_EmployedPopulation.data|Lee_SouthCarolina_UnitedStates.BLS_EmployedPopulation.missing|Lee_SouthCarolina_UnitedStates.BLS_UnemployedPopulation.data|Lee_SouthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|Lee_SouthCarolina_UnitedStates.BLS_UnemploymentRate.data|Lee_SouthCarolina_UnitedStates.BLS_UnemploymentRate.missing|Lee_SouthCarolina_UnitedStates.BLS_LaborForcePopulation.data|Lee_SouthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-02|6325.0|0|350.5|0|5.250543030484608|0|6675.5|0
0|2020-02-03|6325.0|0|350.5|0|5.250543030484608|0|6675.5|0
0|2020-02-04|6325.0|0|350.5|0|5.250543030484608|0|6675.5|0
0|2020-02-05|6325.0|0|350.5|0|5.250543030484608|0|6675.5|0
0|2020-02-06|6325.0|0|350.5|0|5.250543030484608|0|6675.5|0
0|2020-02-07|6325.0|0|350.5|0|5.250543030484608|0|6675.5|0
0|2020-02-08|6325.0|0|350.5|0|5.250543030484608|0|6675.5|0
0|2020-02-09|6325.0|0|350.5|0|5.250543030484608|0|6675.5|0
0|2020-02-10|6325.0|0|350.5|0|5.250543030484608|0|6675.5|0
0|2020-02-11|6325.0|0|350.5|0|5.250543030484608|0|6675.5|0
0|2020-02-12|6325.0|0|350.5|0|5.250543030484608|0|6675.5|0
0|2020-02-13|6325.0|0|350.5|0|5.250543030484608|0|6675.5|0
0|2020-02-14|6325.0|0|350.5|0|5.250543030484608|0|6675.5|0
0|2020-02-15|6325.0|0|350.5|0|5.250543030484608|0|6675.5|0
0|2020-02-16|6325.0|0|350.5|0|5.250543030484608|0|6675.5|0
0|2020-02-17|6325.0|0|350.5|0|5.250543030484608|0|6675.5|0
0|2020-02-18|6325.0|0|350.5|0|5.250543030484608|0|6675.5|0
0|2020-02-19|6325.0|0|350.5|0|5.250543030484608|0|6675.5|0
0|2020-02-20|6325.0|0|350.5|0|5.250543030484608|0|6675.5|0
0|2020-02-21|6325.0|0|350.5|0|5.250543030484608|0|6675.5|0
0|2020-02-22|6325.0|0|350.5|0|5.250543030484608|0|6675.5|0
0|2020-02-23|6325.0|0|350.5|0|5.250543030484608|0|6675.5|0
0|2020-02-24|6325.0|0|350.5|0|5.250543030484608|0|6675.5|0
0|2020-02-25|6325.0|0|350.5|0|5.250543030484608|0|6675.5|0
0|2020-02-26|6325.0|0|350.5|0|5.250543030484608|0|6675.5|0
0|2020-02-27|6325.0|0|350.5|0|5.250543030484608|0|6675.5|0
0|2020-02-28|6325.0|0|350.5|0|5.250543030484608|0|6675.5|0
0|2020-02-29|6325.0|0|350.5|0|5.250543030484608|0|6675.5|0
0|2020-03-01|6298.5|0|349.0|0|5.250094020308387|0|6647.5|0
0|2020-03-02|6298.5|0|349.0|0|5.250094020308387|0|6647.5|0
0|2020-03-03|6298.5|0|349.0|0|5.250094020308387|0|6647.5|0
0|2020-03-04|6298.5|0|349.0|0|5.250094020308387|0|6647.5|0
0|2020-03-05|6298.5|0|349.0|0|5.250094020308387|0|6647.5|0
0|2020-03-06|6298.5|0|349.0|0|5.250094020308387|0|6647.5|0
0|2020-03-07|6298.5|0|349.0|0|5.250094020308387|0|6647.5|0
0|2020-03-08|6298.5|0|349.0|0|5.250094020308387|0|6647.5|0
0|2020-03-09|6298.5|0|349.0|0|5.250094020308387|0|6647.5|0
0|2020-03-10|6298.5|0|349.0|0|5.250094020308387|0|6647.5|0
0|2020-03-11|6298.5|0|349.0|0|5.250094020308387|0|6647.5|0
0|2020-03-12|6298.5|0|349.0|0|5.250094020308387|0|6647.5|0
0|2020-03-13|6298.5|0|349.0|0|5.250094020308387|0|6647.5|0
0|2020-03-14|6298.5|0|349.0|0|5.250094020308387|0|6647.5|0
0|2020-03-15|6298.5|0|349.0|0|5.250094020308387|0|6647.5|0
0|2020-03-16|6298.5|0|349.0|0|5.250094020308387|0|6647.5|0
0|2020-03-17|6298.5|0|349.0|0|5.250094020308387|0|6647.5|0
0|2020-03-18|6298.5|0|349.0|0|5.250094020308387|0|6647.5|0
0|2020-03-19|6298.5|0|349.0|0|5.250094020308387|0|6647.5|0
0|2020-03-20|6298.5|0|349.0|0|5.250094020308387|0|6647.5|0
0|2020-03-21|6298.5|0|349.0|0|5.250094020308387|0|6647.5|0
0|2020-03-22|6298.5|0|349.0|0|5.250094020308387|0|6647.5|0
0|2020-03-23|6298.5|0|349.0|0|5.250094020308387|0|6647.5|0
0|2020-03-24|6298.5|0|349.0|0|5.250094020308387|0|6647.5|0
0|2020-03-25|6298.5|0|349.0|0|5.250094020308387|0|6647.5|0
0|2020-03-26|6298.5|0|349.0|0|5.250094020308387|0|6647.5|0
0|2020-03-27|6298.5|0|349.0|0|5.250094020308387|0|6647.5|0
0|2020-03-28|6298.5|0|349.0|0|5.250094020308387|0|6647.5|0
0|2020-03-29|6298.5|0|349.0|0|5.250094020308387|0|6647.5|0
0|2020-03-30|6298.5|0|349.0|0|5.250094020308387|0|6647.5|0
0|2020-03-31|6298.5|0|349.0|0|5.250094020308387|0|6647.5|0
0|2020-04-01|5983.0|0|755.5|0|11.211693997180381|0|6738.5|0
0|2020-04-02|5983.0|0|755.5|0|11.211693997180381|0|6738.5|0
0|2020-04-03|5983.0|0|755.5|0|11.211693997180381|0|6738.5|0
0|2020-04-04|5983.0|0|755.5|0|11.211693997180381|0|6738.5|0
0|2020-04-05|5983.0|0|755.5|0|11.211693997180381|0|6738.5|0
0|2020-04-06|5983.0|0|755.5|0|11.211693997180381|0|6738.5|0
0|2020-04-07|5983.0|0|755.5|0|11.211693997180381|0|6738.5|0
0|2020-04-08|5983.0|0|755.5|0|11.211693997180381|0|6738.5|0
0|2020-04-09|5983.0|0|755.5|0|11.211693997180381|0|6738.5|0
0|2020-04-10|5983.0|0|755.5|0|11.211693997180381|0|6738.5|0
0|2020-04-11|5983.0|0|755.5|0|11.211693997180381|0|6738.5|0
0|2020-04-12|5983.0|0|755.5|0|11.211693997180381|0|6738.5|0
0|2020-04-13|5983.0|0|755.5|0|11.211693997180381|0|6738.5|0
0|2020-04-14|5983.0|0|755.5|0|11.211693997180381|0|6738.5|0
0|2020-04-15|5983.0|0|755.5|0|11.211693997180381|0|6738.5|0
0|2020-04-16|5983.0|0|755.5|0|11.211693997180381|0|6738.5|0
0|2020-04-17|5983.0|0|755.5|0|11.211693997180381|0|6738.5|0
0|2020-04-18|5983.0|0|755.5|0|11.211693997180381|0|6738.5|0
0|2020-04-19|5983.0|0|755.5|0|11.211693997180381|0|6738.5|0
0|2020-04-20|5983.0|0|755.5|0|11.211693997180381|0|6738.5|0
0|2020-04-21|5983.0|0|755.5|0|11.211693997180381|0|6738.5|0
0|2020-04-22|5983.0|0|755.5|0|11.211693997180381|0|6738.5|0
0|2020-04-23|5983.0|0|755.5|0|11.211693997180381|0|6738.5|0
0|2020-04-24|5983.0|0|755.5|0|11.211693997180381|0|6738.5|0
0|2020-04-25|5983.0|0|755.5|0|11.211693997180381|0|6738.5|0
0|2020-04-26|5983.0|0|755.5|0|11.211693997180381|0|6738.5|0
0|2020-04-27|5983.0|0|755.5|0|11.211693997180381|0|6738.5|0
0|2020-04-28|5983.0|0|755.5|0|11.211693997180381|0|6738.5|0
0|2020-04-29|5983.0|0|755.5|0|11.211693997180381|0|6738.5|0
0|2020-04-30|5983.0|0|755.5|0|11.211693997180381|0|6738.5|0
0|2020-05-01|6166.0|0|791.0|0|11.369843323271525|0|6957.0|0
0|2020-05-02|6166.0|0|791.0|0|11.369843323271525|0|6957.0|0
0|2020-05-03|6166.0|0|791.0|0|11.369843323271525|0|6957.0|0
0|2020-05-04|6166.0|0|791.0|0|11.369843323271525|0|6957.0|0
0|2020-05-05|6166.0|0|791.0|0|11.369843323271525|0|6957.0|0
0|2020-05-06|6166.0|0|791.0|0|11.369843323271525|0|6957.0|0
0|2020-05-07|6166.0|0|791.0|0|11.369843323271525|0|6957.0|0
0|2020-05-08|6166.0|0|791.0|0|11.369843323271525|0|6957.0|0
0|2020-05-09|6166.0|0|791.0|0|11.369843323271525|0|6957.0|0
0|2020-05-10|6166.0|0|791.0|0|11.369843323271525|0|6957.0|0
0|2020-05-11|6166.0|0|791.0|0|11.369843323271525|0|6957.0|0
0|2020-05-12|6166.0|0|791.0|0|11.369843323271525|0|6957.0|0
0|2020-05-13|6166.0|0|791.0|0|11.369843323271525|0|6957.0|0
0|2020-05-14|6166.0|0|791.0|0|11.369843323271525|0|6957.0|0
0|2020-05-15|6166.0|0|791.0|0|11.369843323271525|0|6957.0|0
0|2020-05-16|6166.0|0|791.0|0|11.369843323271525|0|6957.0|0
0|2020-05-17|6166.0|0|791.0|0|11.369843323271525|0|6957.0|0
0|2020-05-18|6166.0|0|791.0|0|11.369843323271525|0|6957.0|0
0|2020-05-19|6166.0|0|791.0|0|11.369843323271525|0|6957.0|0
0|2020-05-20|6166.0|0|791.0|0|11.369843323271525|0|6957.0|0
0|2020-05-21|6166.0|0|791.0|0|11.369843323271525|0|6957.0|0
0|2020-05-22|6166.0|0|791.0|0|11.369843323271525|0|6957.0|0
0|2020-05-23|6166.0|0|791.0|0|11.369843323271525|0|6957.0|0
0|2020-05-24|6166.0|0|791.0|0|11.369843323271525|0|6957.0|0
0|2020-05-25|6166.0|0|791.0|0|11.369843323271525|0|6957.0|0
0|2020-05-26|6166.0|0|791.0|0|11.369843323271525|0|6957.0|0
0|2020-05-27|6166.0|0|791.0|0|11.369843323271525|0|6957.0|0
0|2020-05-28|6166.0|0|791.0|0|11.369843323271525|0|6957.0|0
0|2020-05-29|6166.0|0|791.0|0|11.369843323271525|0|6957.0|0
0|2020-05-30|6166.0|0|791.0|0|11.369843323271525|0|6957.0|0
0|2020-05-31|6166.0|0|791.0|0|11.369843323271525|0|6957.0|0
0|2020-06-01|6360.0|0|611.0|0|8.764883087075026|0|6971.0|0
0|2020-06-02|6360.0|0|611.0|0|8.764883087075026|0|6971.0|0
0|2020-06-03|6360.0|0|611.0|0|8.764883087075026|0|6971.0|0
0|2020-06-04|6360.0|0|611.0|0|8.764883087075026|0|6971.0|0
0|2020-06-05|6360.0|0|611.0|0|8.764883087075026|0|6971.0|0
0|2020-06-06|6360.0|0|611.0|0|8.764883087075026|0|6971.0|0
0|2020-06-07|6360.0|0|611.0|0|8.764883087075026|0|6971.0|0
0|2020-06-08|6360.0|0|611.0|0|8.764883087075026|0|6971.0|0
0|2020-06-09|6360.0|0|611.0|0|8.764883087075026|0|6971.0|0
0|2020-06-10|6360.0|0|611.0|0|8.764883087075026|0|6971.0|0
0|2020-06-11|6360.0|0|611.0|0|8.764883087075026|0|6971.0|0
0|2020-06-12|6360.0|0|611.0|0|8.764883087075026|0|6971.0|0
0|2020-06-13|6360.0|0|611.0|0|8.764883087075026|0|6971.0|0
0|2020-06-14|6360.0|0|611.0|0|8.764883087075026|0|6971.0|0
0|2020-06-15|6360.0|0|611.0|0|8.764883087075026|0|6971.0|0
0|2020-06-16|6360.0|0|611.0|0|8.764883087075026|0|6971.0|0
0|2020-06-17|6360.0|0|611.0|0|8.764883087075026|0|6971.0|0
0|2020-06-18|6360.0|0|611.0|0|8.764883087075026|0|6971.0|0
0|2020-06-19|6360.0|0|611.0|0|8.764883087075026|0|6971.0|0
0|2020-06-20|6360.0|0|611.0|0|8.764883087075026|0|6971.0|0
0|2020-06-21|6360.0|0|611.0|0|8.764883087075026|0|6971.0|0
0|2020-06-22|6360.0|0|611.0|0|8.764883087075026|0|6971.0|0
0|2020-06-23|6360.0|0|611.0|0|8.764883087075026|0|6971.0|0
0|2020-06-24|6360.0|0|611.0|0|8.764883087075026|0|6971.0|0
0|2020-06-25|6360.0|0|611.0|0|8.764883087075026|0|6971.0|0
0|2020-06-26|6360.0|0|611.0|0|8.764883087075026|0|6971.0|0
0|2020-06-27|6360.0|0|611.0|0|8.764883087075026|0|6971.0|0
0|2020-06-28|6360.0|0|611.0|0|8.764883087075026|0|6971.0|0
0|2020-06-29|6360.0|0|611.0|0|8.764883087075026|0|6971.0|0
0|2020-06-30|6360.0|0|611.0|0|8.764883087075026|0|6971.0|0
0|2020-07-01|6386.0|0|683.0|0|9.66190408827274|0|7069.0|0
0|2020-07-02|6386.0|0|683.0|0|9.66190408827274|0|7069.0|0
0|2020-07-03|6386.0|0|683.0|0|9.66190408827274|0|7069.0|0
0|2020-07-04|6386.0|0|683.0|0|9.66190408827274|0|7069.0|0
0|2020-07-05|6386.0|0|683.0|0|9.66190408827274|0|7069.0|0
0|2020-07-06|6386.0|0|683.0|0|9.66190408827274|0|7069.0|0
0|2020-07-07|6386.0|0|683.0|0|9.66190408827274|0|7069.0|0
0|2020-07-08|6386.0|0|683.0|0|9.66190408827274|0|7069.0|0
0|2020-07-09|6386.0|0|683.0|0|9.66190408827274|0|7069.0|0
0|2020-07-10|6386.0|0|683.0|0|9.66190408827274|0|7069.0|0
0|2020-07-11|6386.0|0|683.0|0|9.66190408827274|0|7069.0|0
0|2020-07-12|6386.0|0|683.0|0|9.66190408827274|0|7069.0|0
0|2020-07-13|6386.0|0|683.0|0|9.66190408827274|0|7069.0|0
0|2020-07-14|6386.0|0|683.0|0|9.66190408827274|0|7069.0|0
0|2020-07-15|6386.0|0|683.0|0|9.66190408827274|0|7069.0|0
0|2020-07-16|6386.0|0|683.0|0|9.66190408827274|0|7069.0|0
0|2020-07-17|6386.0|0|683.0|0|9.66190408827274|0|7069.0|0
0|2020-07-18|6386.0|0|683.0|0|9.66190408827274|0|7069.0|0
0|2020-07-19|6386.0|0|683.0|0|9.66190408827274|0|7069.0|0
0|2020-07-20|6386.0|0|683.0|0|9.66190408827274|0|7069.0|0
0|2020-07-21|6386.0|0|683.0|0|9.66190408827274|0|7069.0|0
0|2020-07-22|6386.0|0|683.0|0|9.66190408827274|0|7069.0|0
0|2020-07-23|6386.0|0|683.0|0|9.66190408827274|0|7069.0|0
0|2020-07-24|6386.0|0|683.0|0|9.66190408827274|0|7069.0|0
0|2020-07-25|6386.0|0|683.0|0|9.66190408827274|0|7069.0|0
0|2020-07-26|6386.0|0|683.0|0|9.66190408827274|0|7069.0|0
0|2020-07-27|6386.0|0|683.0|0|9.66190408827274|0|7069.0|0
0|2020-07-28|6386.0|0|683.0|0|9.66190408827274|0|7069.0|0
0|2020-07-29|6386.0|0|683.0|0|9.66190408827274|0|7069.0|0
0|2020-07-30|6386.0|0|683.0|0|9.66190408827274|0|7069.0|0
0|2020-07-31|6386.0|0|683.0|0|9.66190408827274|0|7069.0|0
0|2020-08-01|6393.0|0|480.0|0|6.983849847228284|0|6873.0|0
0|2020-08-02|6393.0|0|480.0|0|6.983849847228284|0|6873.0|0
0|2020-08-03|6393.0|0|480.0|0|6.983849847228284|0|6873.0|0
0|2020-08-04|6393.0|0|480.0|0|6.983849847228284|0|6873.0|0
0|2020-08-05|6393.0|0|480.0|0|6.983849847228284|0|6873.0|0
0|2020-08-06|6393.0|0|480.0|0|6.983849847228284|0|6873.0|0
0|2020-08-07|6393.0|0|480.0|0|6.983849847228284|0|6873.0|0
0|2020-08-08|6393.0|0|480.0|0|6.983849847228284|0|6873.0|0
0|2020-08-09|6393.0|0|480.0|0|6.983849847228284|0|6873.0|0
0|2020-08-10|6393.0|0|480.0|0|6.983849847228284|0|6873.0|0
0|2020-08-11|6393.0|0|480.0|0|6.983849847228284|0|6873.0|0
0|2020-08-12|6393.0|0|480.0|0|6.983849847228284|0|6873.0|0
0|2020-08-13|6393.0|0|480.0|0|6.983849847228284|0|6873.0|0
0|2020-08-14|6393.0|0|480.0|0|6.983849847228284|0|6873.0|0
0|2020-08-15|6393.0|0|480.0|0|6.983849847228284|0|6873.0|0
0|2020-08-16|6393.0|0|480.0|0|6.983849847228284|0|6873.0|0
0|2020-08-17|6393.0|0|480.0|0|6.983849847228284|0|6873.0|0
0|2020-08-18|6393.0|0|480.0|0|6.983849847228284|0|6873.0|0
0|2020-08-19|6393.0|0|480.0|0|6.983849847228284|0|6873.0|0
0|2020-08-20|6393.0|0|480.0|0|6.983849847228284|0|6873.0|0
0|2020-08-21|6393.0|0|480.0|0|6.983849847228284|0|6873.0|0
0|2020-08-22|6393.0|0|480.0|0|6.983849847228284|0|6873.0|0
0|2020-08-23|6393.0|0|480.0|0|6.983849847228284|0|6873.0|0
0|2020-08-24|6393.0|0|480.0|0|6.983849847228284|0|6873.0|0
0|2020-08-25|6393.0|0|480.0|0|6.983849847228284|0|6873.0|0
0|2020-08-26|6393.0|0|480.0|0|6.983849847228284|0|6873.0|0
0|2020-08-27|6393.0|0|480.0|0|6.983849847228284|0|6873.0|0
0|2020-08-28|6393.0|0|480.0|0|6.983849847228284|0|6873.0|0
0|2020-08-29|6393.0|0|480.0|0|6.983849847228284|0|6873.0|0
0|2020-08-30|6393.0|0|480.0|0|6.983849847228284|0|6873.0|0
0|2020-08-31|6393.0|0|480.0|0|6.983849847228284|0|6873.0|0
0|2020-09-01|6440.0|0|467.0|0|6.7612566961054|0|6907.0|0
0|2020-09-02|6440.0|0|467.0|0|6.7612566961054|0|6907.0|0
0|2020-09-03|6440.0|0|467.0|0|6.7612566961054|0|6907.0|0
0|2020-09-04|6440.0|0|467.0|0|6.7612566961054|0|6907.0|0
0|2020-09-05|6440.0|0|467.0|0|6.7612566961054|0|6907.0|0
0|2020-09-06|6440.0|0|467.0|0|6.7612566961054|0|6907.0|0
0|2020-09-07|6440.0|0|467.0|0|6.7612566961054|0|6907.0|0
0|2020-09-08|6440.0|0|467.0|0|6.7612566961054|0|6907.0|0
0|2020-09-09|6440.0|0|467.0|0|6.7612566961054|0|6907.0|0
0|2020-09-10|6440.0|0|467.0|0|6.7612566961054|0|6907.0|0
0|2020-09-11|6440.0|0|467.0|0|6.7612566961054|0|6907.0|0
0|2020-09-12|6440.0|0|467.0|0|6.7612566961054|0|6907.0|0
0|2020-09-13|6440.0|0|467.0|0|6.7612566961054|0|6907.0|0
0|2020-09-14|6440.0|0|467.0|0|6.7612566961054|0|6907.0|0
0|2020-09-15|6440.0|0|467.0|0|6.7612566961054|0|6907.0|0
0|2020-09-16|6440.0|0|467.0|0|6.7612566961054|0|6907.0|0
0|2020-09-17|6440.0|0|467.0|0|6.7612566961054|0|6907.0|0
0|2020-09-18|6440.0|0|467.0|0|6.7612566961054|0|6907.0|0
0|2020-09-19|6440.0|0|467.0|0|6.7612566961054|0|6907.0|0
0|2020-09-20|6440.0|0|467.0|0|6.7612566961054|0|6907.0|0
0|2020-09-21|6440.0|0|467.0|0|6.7612566961054|0|6907.0|0
0|2020-09-22|6440.0|0|467.0|0|6.7612566961054|0|6907.0|0
0|2020-09-23|6440.0|0|467.0|0|6.7612566961054|0|6907.0|0
0|2020-09-24|6440.0|0|467.0|0|6.7612566961054|0|6907.0|0
0|2020-09-25|6440.0|0|467.0|0|6.7612566961054|0|6907.0|0
0|2020-09-26|6440.0|0|467.0|0|6.7612566961054|0|6907.0|0
0|2020-09-27|6440.0|0|467.0|0|6.7612566961054|0|6907.0|0
0|2020-09-28|6440.0|0|467.0|0|6.7612566961054|0|6907.0|0
0|2020-09-29|6440.0|0|467.0|0|6.7612566961054|0|6907.0|0
0|2020-09-30|6440.0|0|467.0|0|6.7612566961054|0|6907.0|0
0|2020-10-01|6521.0|0|458.0|0|6.562544777188709|0|6979.0|0
0|2020-10-02|6521.0|0|458.0|0|6.562544777188709|0|6979.0|0
0|2020-10-03|6521.0|0|458.0|0|6.562544777188709|0|6979.0|0
0|2020-10-04|6521.0|0|458.0|0|6.562544777188709|0|6979.0|0
0|2020-10-05|6521.0|0|458.0|0|6.562544777188709|0|6979.0|0
0|2020-10-06|6521.0|0|458.0|0|6.562544777188709|0|6979.0|0
0|2020-10-07|6521.0|0|458.0|0|6.562544777188709|0|6979.0|0
0|2020-10-08|6521.0|0|458.0|0|6.562544777188709|0|6979.0|0
0|2020-10-09|6521.0|0|458.0|0|6.562544777188709|0|6979.0|0
0|2020-10-10|6521.0|0|458.0|0|6.562544777188709|0|6979.0|0
0|2020-10-11|6521.0|0|458.0|0|6.562544777188709|0|6979.0|0
0|2020-10-12|6521.0|0|458.0|0|6.562544777188709|0|6979.0|0
0|2020-10-13|6521.0|0|458.0|0|6.562544777188709|0|6979.0|0
0|2020-10-14|6521.0|0|458.0|0|6.562544777188709|0|6979.0|0
0|2020-10-15|6521.0|0|458.0|0|6.562544777188709|0|6979.0|0
0|2020-10-16|6521.0|0|458.0|0|6.562544777188709|0|6979.0|0
0|2020-10-17|6521.0|0|458.0|0|6.562544777188709|0|6979.0|0
0|2020-10-18|6521.0|0|458.0|0|6.562544777188709|0|6979.0|0
0|2020-10-19|6521.0|0|458.0|0|6.562544777188709|0|6979.0|0
0|2020-10-20|6521.0|0|458.0|0|6.562544777188709|0|6979.0|0
0|2020-10-21|6521.0|0|458.0|0|6.562544777188709|0|6979.0|0
0|2020-10-22|6521.0|0|458.0|0|6.562544777188709|0|6979.0|0
0|2020-10-23|6521.0|0|458.0|0|6.562544777188709|0|6979.0|0
0|2020-10-24|6521.0|0|458.0|0|6.562544777188709|0|6979.0|0
0|2020-10-25|6521.0|0|458.0|0|6.562544777188709|0|6979.0|0
0|2020-10-26|6521.0|0|458.0|0|6.562544777188709|0|6979.0|0
0|2020-10-27|6521.0|0|458.0|0|6.562544777188709|0|6979.0|0
0|2020-10-28|6521.0|0|458.0|0|6.562544777188709|0|6979.0|0
0|2020-10-29|6521.0|0|458.0|0|6.562544777188709|0|6979.0|0
0|2020-10-30|6521.0|0|458.0|0|6.562544777188709|0|6979.0|0
0|2020-10-31|6521.0|0|458.0|0|6.562544777188709|0|6979.0|0
0|2020-11-01|6193.0|0|471.0|0|7.067827130852341|0|6664.0|0
0|2020-11-02|6193.0|0|471.0|0|7.067827130852341|0|6664.0|0
0|2020-11-03|6193.0|0|471.0|0|7.067827130852341|0|6664.0|0
0|2020-11-04|6193.0|0|471.0|0|7.067827130852341|0|6664.0|0
0|2020-11-05|6193.0|0|471.0|0|7.067827130852341|0|6664.0|0
0|2020-11-06|6193.0|0|471.0|0|7.067827130852341|0|6664.0|0
0|2020-11-07|6193.0|0|471.0|0|7.067827130852341|0|6664.0|0
0|2020-11-08|6193.0|0|471.0|0|7.067827130852341|0|6664.0|0
0|2020-11-09|6193.0|0|471.0|0|7.067827130852341|0|6664.0|0
0|2020-11-10|6193.0|0|471.0|0|7.067827130852341|0|6664.0|0
0|2020-11-11|6193.0|0|471.0|0|7.067827130852341|0|6664.0|0
0|2020-11-12|6193.0|0|471.0|0|7.067827130852341|0|6664.0|0
0|2020-11-13|6193.0|0|471.0|0|7.067827130852341|0|6664.0|0
0|2020-11-14|6193.0|0|471.0|0|7.067827130852341|0|6664.0|0
0|2020-11-15|6193.0|0|471.0|0|7.067827130852341|0|6664.0|0
0|2020-11-16|6193.0|0|471.0|0|7.067827130852341|0|6664.0|0
0|2020-11-17|6193.0|0|471.0|0|7.067827130852341|0|6664.0|0
0|2020-11-18|6193.0|0|471.0|0|7.067827130852341|0|6664.0|0
0|2020-11-19|6193.0|0|471.0|0|7.067827130852341|0|6664.0|0
0|2020-11-20|6193.0|0|471.0|0|7.067827130852341|0|6664.0|0
0|2020-11-21|6193.0|0|471.0|0|7.067827130852341|0|6664.0|0
0|2020-11-22|6193.0|0|471.0|0|7.067827130852341|0|6664.0|0
0|2020-11-23|6193.0|0|471.0|0|7.067827130852341|0|6664.0|0
0|2020-11-24|6193.0|0|471.0|0|7.067827130852341|0|6664.0|0
0|2020-11-25|6193.0|0|471.0|0|7.067827130852341|0|6664.0|0
0|2020-11-26|6193.0|0|471.0|0|7.067827130852341|0|6664.0|0
0|2020-11-27|6193.0|0|471.0|0|7.067827130852341|0|6664.0|0
0|2020-11-28|6193.0|0|471.0|0|7.067827130852341|0|6664.0|0
0|2020-11-29|6193.0|0|471.0|0|7.067827130852341|0|6664.0|0
0|2020-11-30|6193.0|0|471.0|0|7.067827130852341|0|6664.0|0
0|2020-12-01|6165.0|0|508.0|0|7.612767870523003|0|6673.0|0
0|2020-12-02|6165.0|0|508.0|0|7.612767870523003|0|6673.0|0
0|2020-12-03|6165.0|0|508.0|0|7.612767870523003|0|6673.0|0
0|2020-12-04|6165.0|0|508.0|0|7.612767870523003|0|6673.0|0
0|2020-12-05|6165.0|0|508.0|0|7.612767870523003|0|6673.0|0
0|2020-12-06|6165.0|0|508.0|0|7.612767870523003|0|6673.0|0
0|2020-12-07|6165.0|0|508.0|0|7.612767870523003|0|6673.0|0
0|2020-12-08|6165.0|0|508.0|0|7.612767870523003|0|6673.0|0
0|2020-12-09|6165.0|0|508.0|0|7.612767870523003|0|6673.0|0
