|dates|Winston_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Winston_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Winston_Mississippi_UnitedStates.NYT_ConfirmedDeaths.data|Winston_Mississippi_UnitedStates.NYT_ConfirmedDeaths.missing|Winston_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Winston_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Winston_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Winston_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
