|dates|KeyaPaha_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|KeyaPaha_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|KeyaPaha_Nebraska_UnitedStates.NYT_ConfirmedDeaths.data|KeyaPaha_Nebraska_UnitedStates.NYT_ConfirmedDeaths.missing|KeyaPaha_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|KeyaPaha_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|KeyaPaha_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|KeyaPaha_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
