|dates|Jasper_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Jasper_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Jasper_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Jasper_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Jasper_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Jasper_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Jasper_Iowa_UnitedStates.TotalPopulation.data|Jasper_Iowa_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|37185.0|0
