|dates|Kent_RhodeIsland_UnitedStates.BLS_EmployedPopulation.data|Kent_RhodeIsland_UnitedStates.BLS_EmployedPopulation.missing|Kent_RhodeIsland_UnitedStates.BLS_UnemployedPopulation.data|Kent_RhodeIsland_UnitedStates.BLS_UnemployedPopulation.missing|Kent_RhodeIsland_UnitedStates.BLS_UnemploymentRate.data|Kent_RhodeIsland_UnitedStates.BLS_UnemploymentRate.missing|Kent_RhodeIsland_UnitedStates.BLS_LaborForcePopulation.data|Kent_RhodeIsland_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-08|87310.5|0|4142.0|0|4.529127142505672|0|91452.5|0
0|2020-03-09|87310.5|0|4142.0|0|4.529127142505672|0|91452.5|0
0|2020-03-10|87310.5|0|4142.0|0|4.529127142505672|0|91452.5|0
0|2020-03-11|87310.5|0|4142.0|0|4.529127142505672|0|91452.5|0
0|2020-03-12|87310.5|0|4142.0|0|4.529127142505672|0|91452.5|0
0|2020-03-13|87310.5|0|4142.0|0|4.529127142505672|0|91452.5|0
0|2020-03-14|87310.5|0|4142.0|0|4.529127142505672|0|91452.5|0
0|2020-03-15|87310.5|0|4142.0|0|4.529127142505672|0|91452.5|0
0|2020-03-16|87310.5|0|4142.0|0|4.529127142505672|0|91452.5|0
0|2020-03-17|87310.5|0|4142.0|0|4.529127142505672|0|91452.5|0
0|2020-03-18|87310.5|0|4142.0|0|4.529127142505672|0|91452.5|0
0|2020-03-19|87310.5|0|4142.0|0|4.529127142505672|0|91452.5|0
0|2020-03-20|87310.5|0|4142.0|0|4.529127142505672|0|91452.5|0
0|2020-03-21|87310.5|0|4142.0|0|4.529127142505672|0|91452.5|0
0|2020-03-22|87310.5|0|4142.0|0|4.529127142505672|0|91452.5|0
0|2020-03-23|87310.5|0|4142.0|0|4.529127142505672|0|91452.5|0
0|2020-03-24|87310.5|0|4142.0|0|4.529127142505672|0|91452.5|0
0|2020-03-25|87310.5|0|4142.0|0|4.529127142505672|0|91452.5|0
0|2020-03-26|87310.5|0|4142.0|0|4.529127142505672|0|91452.5|0
0|2020-03-27|87310.5|0|4142.0|0|4.529127142505672|0|91452.5|0
0|2020-03-28|87310.5|0|4142.0|0|4.529127142505672|0|91452.5|0
0|2020-03-29|87310.5|0|4142.0|0|4.529127142505672|0|91452.5|0
0|2020-03-30|87310.5|0|4142.0|0|4.529127142505672|0|91452.5|0
0|2020-03-31|87310.5|0|4142.0|0|4.529127142505672|0|91452.5|0
0|2020-04-01|71779.5|0|15674.0|0|17.922667474715134|0|87453.5|0
0|2020-04-02|71779.5|0|15674.0|0|17.922667474715134|0|87453.5|0
0|2020-04-03|71779.5|0|15674.0|0|17.922667474715134|0|87453.5|0
0|2020-04-04|71779.5|0|15674.0|0|17.922667474715134|0|87453.5|0
0|2020-04-05|71779.5|0|15674.0|0|17.922667474715134|0|87453.5|0
0|2020-04-06|71779.5|0|15674.0|0|17.922667474715134|0|87453.5|0
0|2020-04-07|71779.5|0|15674.0|0|17.922667474715134|0|87453.5|0
0|2020-04-08|71779.5|0|15674.0|0|17.922667474715134|0|87453.5|0
0|2020-04-09|71779.5|0|15674.0|0|17.922667474715134|0|87453.5|0
0|2020-04-10|71779.5|0|15674.0|0|17.922667474715134|0|87453.5|0
0|2020-04-11|71779.5|0|15674.0|0|17.922667474715134|0|87453.5|0
0|2020-04-12|71779.5|0|15674.0|0|17.922667474715134|0|87453.5|0
0|2020-04-13|71779.5|0|15674.0|0|17.922667474715134|0|87453.5|0
0|2020-04-14|71779.5|0|15674.0|0|17.922667474715134|0|87453.5|0
0|2020-04-15|71779.5|0|15674.0|0|17.922667474715134|0|87453.5|0
0|2020-04-16|71779.5|0|15674.0|0|17.922667474715134|0|87453.5|0
0|2020-04-17|71779.5|0|15674.0|0|17.922667474715134|0|87453.5|0
0|2020-04-18|71779.5|0|15674.0|0|17.922667474715134|0|87453.5|0
0|2020-04-19|71779.5|0|15674.0|0|17.922667474715134|0|87453.5|0
0|2020-04-20|71779.5|0|15674.0|0|17.922667474715134|0|87453.5|0
0|2020-04-21|71779.5|0|15674.0|0|17.922667474715134|0|87453.5|0
0|2020-04-22|71779.5|0|15674.0|0|17.922667474715134|0|87453.5|0
0|2020-04-23|71779.5|0|15674.0|0|17.922667474715134|0|87453.5|0
0|2020-04-24|71779.5|0|15674.0|0|17.922667474715134|0|87453.5|0
0|2020-04-25|71779.5|0|15674.0|0|17.922667474715134|0|87453.5|0
0|2020-04-26|71779.5|0|15674.0|0|17.922667474715134|0|87453.5|0
0|2020-04-27|71779.5|0|15674.0|0|17.922667474715134|0|87453.5|0
0|2020-04-28|71779.5|0|15674.0|0|17.922667474715134|0|87453.5|0
0|2020-04-29|71779.5|0|15674.0|0|17.922667474715134|0|87453.5|0
0|2020-04-30|71779.5|0|15674.0|0|17.922667474715134|0|87453.5|0
0|2020-05-01|73711.0|0|11288.0|0|13.280156237132202|0|84999.0|0
0|2020-05-02|73711.0|0|11288.0|0|13.280156237132202|0|84999.0|0
0|2020-05-03|73711.0|0|11288.0|0|13.280156237132202|0|84999.0|0
0|2020-05-04|73711.0|0|11288.0|0|13.280156237132202|0|84999.0|0
0|2020-05-05|73711.0|0|11288.0|0|13.280156237132202|0|84999.0|0
0|2020-05-06|73711.0|0|11288.0|0|13.280156237132202|0|84999.0|0
0|2020-05-07|73711.0|0|11288.0|0|13.280156237132202|0|84999.0|0
0|2020-05-08|73711.0|0|11288.0|0|13.280156237132202|0|84999.0|0
0|2020-05-09|73711.0|0|11288.0|0|13.280156237132202|0|84999.0|0
0|2020-05-10|73711.0|0|11288.0|0|13.280156237132202|0|84999.0|0
0|2020-05-11|73711.0|0|11288.0|0|13.280156237132202|0|84999.0|0
0|2020-05-12|73711.0|0|11288.0|0|13.280156237132202|0|84999.0|0
0|2020-05-13|73711.0|0|11288.0|0|13.280156237132202|0|84999.0|0
0|2020-05-14|73711.0|0|11288.0|0|13.280156237132202|0|84999.0|0
0|2020-05-15|73711.0|0|11288.0|0|13.280156237132202|0|84999.0|0
0|2020-05-16|73711.0|0|11288.0|0|13.280156237132202|0|84999.0|0
0|2020-05-17|73711.0|0|11288.0|0|13.280156237132202|0|84999.0|0
0|2020-05-18|73711.0|0|11288.0|0|13.280156237132202|0|84999.0|0
0|2020-05-19|73711.0|0|11288.0|0|13.280156237132202|0|84999.0|0
0|2020-05-20|73711.0|0|11288.0|0|13.280156237132202|0|84999.0|0
0|2020-05-21|73711.0|0|11288.0|0|13.280156237132202|0|84999.0|0
0|2020-05-22|73711.0|0|11288.0|0|13.280156237132202|0|84999.0|0
0|2020-05-23|73711.0|0|11288.0|0|13.280156237132202|0|84999.0|0
0|2020-05-24|73711.0|0|11288.0|0|13.280156237132202|0|84999.0|0
0|2020-05-25|73711.0|0|11288.0|0|13.280156237132202|0|84999.0|0
0|2020-05-26|73711.0|0|11288.0|0|13.280156237132202|0|84999.0|0
0|2020-05-27|73711.0|0|11288.0|0|13.280156237132202|0|84999.0|0
0|2020-05-28|73711.0|0|11288.0|0|13.280156237132202|0|84999.0|0
0|2020-05-29|73711.0|0|11288.0|0|13.280156237132202|0|84999.0|0
0|2020-05-30|73711.0|0|11288.0|0|13.280156237132202|0|84999.0|0
0|2020-05-31|73711.0|0|11288.0|0|13.280156237132202|0|84999.0|0
0|2020-06-01|75905.0|0|7956.0|0|9.487127508615448|0|83861.0|0
0|2020-06-02|75905.0|0|7956.0|0|9.487127508615448|0|83861.0|0
0|2020-06-03|75905.0|0|7956.0|0|9.487127508615448|0|83861.0|0
0|2020-06-04|75905.0|0|7956.0|0|9.487127508615448|0|83861.0|0
0|2020-06-05|75905.0|0|7956.0|0|9.487127508615448|0|83861.0|0
0|2020-06-06|75905.0|0|7956.0|0|9.487127508615448|0|83861.0|0
0|2020-06-07|75905.0|0|7956.0|0|9.487127508615448|0|83861.0|0
0|2020-06-08|75905.0|0|7956.0|0|9.487127508615448|0|83861.0|0
0|2020-06-09|75905.0|0|7956.0|0|9.487127508615448|0|83861.0|0
0|2020-06-10|75905.0|0|7956.0|0|9.487127508615448|0|83861.0|0
0|2020-06-11|75905.0|0|7956.0|0|9.487127508615448|0|83861.0|0
0|2020-06-12|75905.0|0|7956.0|0|9.487127508615448|0|83861.0|0
0|2020-06-13|75905.0|0|7956.0|0|9.487127508615448|0|83861.0|0
0|2020-06-14|75905.0|0|7956.0|0|9.487127508615448|0|83861.0|0
0|2020-06-15|75905.0|0|7956.0|0|9.487127508615448|0|83861.0|0
0|2020-06-16|75905.0|0|7956.0|0|9.487127508615448|0|83861.0|0
0|2020-06-17|75905.0|0|7956.0|0|9.487127508615448|0|83861.0|0
0|2020-06-18|75905.0|0|7956.0|0|9.487127508615448|0|83861.0|0
0|2020-06-19|75905.0|0|7956.0|0|9.487127508615448|0|83861.0|0
0|2020-06-20|75905.0|0|7956.0|0|9.487127508615448|0|83861.0|0
0|2020-06-21|75905.0|0|7956.0|0|9.487127508615448|0|83861.0|0
0|2020-06-22|75905.0|0|7956.0|0|9.487127508615448|0|83861.0|0
0|2020-06-23|75905.0|0|7956.0|0|9.487127508615448|0|83861.0|0
0|2020-06-24|75905.0|0|7956.0|0|9.487127508615448|0|83861.0|0
0|2020-06-25|75905.0|0|7956.0|0|9.487127508615448|0|83861.0|0
0|2020-06-26|75905.0|0|7956.0|0|9.487127508615448|0|83861.0|0
0|2020-06-27|75905.0|0|7956.0|0|9.487127508615448|0|83861.0|0
0|2020-06-28|75905.0|0|7956.0|0|9.487127508615448|0|83861.0|0
0|2020-06-29|75905.0|0|7956.0|0|9.487127508615448|0|83861.0|0
0|2020-06-30|75905.0|0|7956.0|0|9.487127508615448|0|83861.0|0
0|2020-07-01|76147.0|0|11022.0|0|12.644403400291388|0|87169.0|0
0|2020-07-02|76147.0|0|11022.0|0|12.644403400291388|0|87169.0|0
0|2020-07-03|76147.0|0|11022.0|0|12.644403400291388|0|87169.0|0
0|2020-07-04|76147.0|0|11022.0|0|12.644403400291388|0|87169.0|0
0|2020-07-05|76147.0|0|11022.0|0|12.644403400291388|0|87169.0|0
0|2020-07-06|76147.0|0|11022.0|0|12.644403400291388|0|87169.0|0
0|2020-07-07|76147.0|0|11022.0|0|12.644403400291388|0|87169.0|0
0|2020-07-08|76147.0|0|11022.0|0|12.644403400291388|0|87169.0|0
0|2020-07-09|76147.0|0|11022.0|0|12.644403400291388|0|87169.0|0
0|2020-07-10|76147.0|0|11022.0|0|12.644403400291388|0|87169.0|0
0|2020-07-11|76147.0|0|11022.0|0|12.644403400291388|0|87169.0|0
0|2020-07-12|76147.0|0|11022.0|0|12.644403400291388|0|87169.0|0
0|2020-07-13|76147.0|0|11022.0|0|12.644403400291388|0|87169.0|0
0|2020-07-14|76147.0|0|11022.0|0|12.644403400291388|0|87169.0|0
0|2020-07-15|76147.0|0|11022.0|0|12.644403400291388|0|87169.0|0
0|2020-07-16|76147.0|0|11022.0|0|12.644403400291388|0|87169.0|0
0|2020-07-17|76147.0|0|11022.0|0|12.644403400291388|0|87169.0|0
0|2020-07-18|76147.0|0|11022.0|0|12.644403400291388|0|87169.0|0
0|2020-07-19|76147.0|0|11022.0|0|12.644403400291388|0|87169.0|0
0|2020-07-20|76147.0|0|11022.0|0|12.644403400291388|0|87169.0|0
0|2020-07-21|76147.0|0|11022.0|0|12.644403400291388|0|87169.0|0
0|2020-07-22|76147.0|0|11022.0|0|12.644403400291388|0|87169.0|0
0|2020-07-23|76147.0|0|11022.0|0|12.644403400291388|0|87169.0|0
0|2020-07-24|76147.0|0|11022.0|0|12.644403400291388|0|87169.0|0
0|2020-07-25|76147.0|0|11022.0|0|12.644403400291388|0|87169.0|0
0|2020-07-26|76147.0|0|11022.0|0|12.644403400291388|0|87169.0|0
0|2020-07-27|76147.0|0|11022.0|0|12.644403400291388|0|87169.0|0
0|2020-07-28|76147.0|0|11022.0|0|12.644403400291388|0|87169.0|0
0|2020-07-29|76147.0|0|11022.0|0|12.644403400291388|0|87169.0|0
0|2020-07-30|76147.0|0|11022.0|0|12.644403400291388|0|87169.0|0
0|2020-07-31|76147.0|0|11022.0|0|12.644403400291388|0|87169.0|0
0|2020-08-01|76745.0|0|9816.0|0|11.33997989856864|0|86561.0|0
0|2020-08-02|76745.0|0|9816.0|0|11.33997989856864|0|86561.0|0
0|2020-08-03|76745.0|0|9816.0|0|11.33997989856864|0|86561.0|0
0|2020-08-04|76745.0|0|9816.0|0|11.33997989856864|0|86561.0|0
0|2020-08-05|76745.0|0|9816.0|0|11.33997989856864|0|86561.0|0
0|2020-08-06|76745.0|0|9816.0|0|11.33997989856864|0|86561.0|0
0|2020-08-07|76745.0|0|9816.0|0|11.33997989856864|0|86561.0|0
0|2020-08-08|76745.0|0|9816.0|0|11.33997989856864|0|86561.0|0
0|2020-08-09|76745.0|0|9816.0|0|11.33997989856864|0|86561.0|0
0|2020-08-10|76745.0|0|9816.0|0|11.33997989856864|0|86561.0|0
0|2020-08-11|76745.0|0|9816.0|0|11.33997989856864|0|86561.0|0
0|2020-08-12|76745.0|0|9816.0|0|11.33997989856864|0|86561.0|0
0|2020-08-13|76745.0|0|9816.0|0|11.33997989856864|0|86561.0|0
0|2020-08-14|76745.0|0|9816.0|0|11.33997989856864|0|86561.0|0
0|2020-08-15|76745.0|0|9816.0|0|11.33997989856864|0|86561.0|0
0|2020-08-16|76745.0|0|9816.0|0|11.33997989856864|0|86561.0|0
0|2020-08-17|76745.0|0|9816.0|0|11.33997989856864|0|86561.0|0
0|2020-08-18|76745.0|0|9816.0|0|11.33997989856864|0|86561.0|0
0|2020-08-19|76745.0|0|9816.0|0|11.33997989856864|0|86561.0|0
0|2020-08-20|76745.0|0|9816.0|0|11.33997989856864|0|86561.0|0
0|2020-08-21|76745.0|0|9816.0|0|11.33997989856864|0|86561.0|0
0|2020-08-22|76745.0|0|9816.0|0|11.33997989856864|0|86561.0|0
0|2020-08-23|76745.0|0|9816.0|0|11.33997989856864|0|86561.0|0
0|2020-08-24|76745.0|0|9816.0|0|11.33997989856864|0|86561.0|0
0|2020-08-25|76745.0|0|9816.0|0|11.33997989856864|0|86561.0|0
0|2020-08-26|76745.0|0|9816.0|0|11.33997989856864|0|86561.0|0
0|2020-08-27|76745.0|0|9816.0|0|11.33997989856864|0|86561.0|0
0|2020-08-28|76745.0|0|9816.0|0|11.33997989856864|0|86561.0|0
0|2020-08-29|76745.0|0|9816.0|0|11.33997989856864|0|86561.0|0
0|2020-08-30|76745.0|0|9816.0|0|11.33997989856864|0|86561.0|0
0|2020-08-31|76745.0|0|9816.0|0|11.33997989856864|0|86561.0|0
0|2020-09-01|82062.0|0|8470.0|0|9.355807891132418|0|90532.0|0
0|2020-09-02|82062.0|0|8470.0|0|9.355807891132418|0|90532.0|0
0|2020-09-03|82062.0|0|8470.0|0|9.355807891132418|0|90532.0|0
0|2020-09-04|82062.0|0|8470.0|0|9.355807891132418|0|90532.0|0
0|2020-09-05|82062.0|0|8470.0|0|9.355807891132418|0|90532.0|0
0|2020-09-06|82062.0|0|8470.0|0|9.355807891132418|0|90532.0|0
0|2020-09-07|82062.0|0|8470.0|0|9.355807891132418|0|90532.0|0
0|2020-09-08|82062.0|0|8470.0|0|9.355807891132418|0|90532.0|0
0|2020-09-09|82062.0|0|8470.0|0|9.355807891132418|0|90532.0|0
0|2020-09-10|82062.0|0|8470.0|0|9.355807891132418|0|90532.0|0
0|2020-09-11|82062.0|0|8470.0|0|9.355807891132418|0|90532.0|0
0|2020-09-12|82062.0|0|8470.0|0|9.355807891132418|0|90532.0|0
0|2020-09-13|82062.0|0|8470.0|0|9.355807891132418|0|90532.0|0
0|2020-09-14|82062.0|0|8470.0|0|9.355807891132418|0|90532.0|0
0|2020-09-15|82062.0|0|8470.0|0|9.355807891132418|0|90532.0|0
0|2020-09-16|82062.0|0|8470.0|0|9.355807891132418|0|90532.0|0
0|2020-09-17|82062.0|0|8470.0|0|9.355807891132418|0|90532.0|0
0|2020-09-18|82062.0|0|8470.0|0|9.355807891132418|0|90532.0|0
0|2020-09-19|82062.0|0|8470.0|0|9.355807891132418|0|90532.0|0
0|2020-09-20|82062.0|0|8470.0|0|9.355807891132418|0|90532.0|0
0|2020-09-21|82062.0|0|8470.0|0|9.355807891132418|0|90532.0|0
0|2020-09-22|82062.0|0|8470.0|0|9.355807891132418|0|90532.0|0
0|2020-09-23|82062.0|0|8470.0|0|9.355807891132418|0|90532.0|0
0|2020-09-24|82062.0|0|8470.0|0|9.355807891132418|0|90532.0|0
0|2020-09-25|82062.0|0|8470.0|0|9.355807891132418|0|90532.0|0
0|2020-09-26|82062.0|0|8470.0|0|9.355807891132418|0|90532.0|0
0|2020-09-27|82062.0|0|8470.0|0|9.355807891132418|0|90532.0|0
0|2020-09-28|82062.0|0|8470.0|0|9.355807891132418|0|90532.0|0
0|2020-09-29|82062.0|0|8470.0|0|9.355807891132418|0|90532.0|0
0|2020-09-30|82062.0|0|8470.0|0|9.355807891132418|0|90532.0|0
0|2020-10-01|82199.0|0|4755.0|0|5.468408583848932|0|86954.0|0
0|2020-10-02|82199.0|0|4755.0|0|5.468408583848932|0|86954.0|0
0|2020-10-03|82199.0|0|4755.0|0|5.468408583848932|0|86954.0|0
0|2020-10-04|82199.0|0|4755.0|0|5.468408583848932|0|86954.0|0
0|2020-10-05|82199.0|0|4755.0|0|5.468408583848932|0|86954.0|0
0|2020-10-06|82199.0|0|4755.0|0|5.468408583848932|0|86954.0|0
0|2020-10-07|82199.0|0|4755.0|0|5.468408583848932|0|86954.0|0
0|2020-10-08|82199.0|0|4755.0|0|5.468408583848932|0|86954.0|0
0|2020-10-09|82199.0|0|4755.0|0|5.468408583848932|0|86954.0|0
0|2020-10-10|82199.0|0|4755.0|0|5.468408583848932|0|86954.0|0
0|2020-10-11|82199.0|0|4755.0|0|5.468408583848932|0|86954.0|0
0|2020-10-12|82199.0|0|4755.0|0|5.468408583848932|0|86954.0|0
0|2020-10-13|82199.0|0|4755.0|0|5.468408583848932|0|86954.0|0
0|2020-10-14|82199.0|0|4755.0|0|5.468408583848932|0|86954.0|0
0|2020-10-15|82199.0|0|4755.0|0|5.468408583848932|0|86954.0|0
0|2020-10-16|82199.0|0|4755.0|0|5.468408583848932|0|86954.0|0
0|2020-10-17|82199.0|0|4755.0|0|5.468408583848932|0|86954.0|0
0|2020-10-18|82199.0|0|4755.0|0|5.468408583848932|0|86954.0|0
0|2020-10-19|82199.0|0|4755.0|0|5.468408583848932|0|86954.0|0
0|2020-10-20|82199.0|0|4755.0|0|5.468408583848932|0|86954.0|0
0|2020-10-21|82199.0|0|4755.0|0|5.468408583848932|0|86954.0|0
0|2020-10-22|82199.0|0|4755.0|0|5.468408583848932|0|86954.0|0
0|2020-10-23|82199.0|0|4755.0|0|5.468408583848932|0|86954.0|0
0|2020-10-24|82199.0|0|4755.0|0|5.468408583848932|0|86954.0|0
0|2020-10-25|82199.0|0|4755.0|0|5.468408583848932|0|86954.0|0
0|2020-10-26|82199.0|0|4755.0|0|5.468408583848932|0|86954.0|0
0|2020-10-27|82199.0|0|4755.0|0|5.468408583848932|0|86954.0|0
0|2020-10-28|82199.0|0|4755.0|0|5.468408583848932|0|86954.0|0
0|2020-10-29|82199.0|0|4755.0|0|5.468408583848932|0|86954.0|0
0|2020-10-30|82199.0|0|4755.0|0|5.468408583848932|0|86954.0|0
0|2020-10-31|82199.0|0|4755.0|0|5.468408583848932|0|86954.0|0
0|2020-11-01|82008.0|0|6057.0|0|6.87787429739397|0|88065.0|0
0|2020-11-02|82008.0|0|6057.0|0|6.87787429739397|0|88065.0|0
0|2020-11-03|82008.0|0|6057.0|0|6.87787429739397|0|88065.0|0
0|2020-11-04|82008.0|0|6057.0|0|6.87787429739397|0|88065.0|0
0|2020-11-05|82008.0|0|6057.0|0|6.87787429739397|0|88065.0|0
0|2020-11-06|82008.0|0|6057.0|0|6.87787429739397|0|88065.0|0
0|2020-11-07|82008.0|0|6057.0|0|6.87787429739397|0|88065.0|0
0|2020-11-08|82008.0|0|6057.0|0|6.87787429739397|0|88065.0|0
0|2020-11-09|82008.0|0|6057.0|0|6.87787429739397|0|88065.0|0
0|2020-11-10|82008.0|0|6057.0|0|6.87787429739397|0|88065.0|0
0|2020-11-11|82008.0|0|6057.0|0|6.87787429739397|0|88065.0|0
0|2020-11-12|82008.0|0|6057.0|0|6.87787429739397|0|88065.0|0
0|2020-11-13|82008.0|0|6057.0|0|6.87787429739397|0|88065.0|0
0|2020-11-14|82008.0|0|6057.0|0|6.87787429739397|0|88065.0|0
0|2020-11-15|82008.0|0|6057.0|0|6.87787429739397|0|88065.0|0
0|2020-11-16|82008.0|0|6057.0|0|6.87787429739397|0|88065.0|0
0|2020-11-17|82008.0|0|6057.0|0|6.87787429739397|0|88065.0|0
0|2020-11-18|82008.0|0|6057.0|0|6.87787429739397|0|88065.0|0
0|2020-11-19|82008.0|0|6057.0|0|6.87787429739397|0|88065.0|0
0|2020-11-20|82008.0|0|6057.0|0|6.87787429739397|0|88065.0|0
0|2020-11-21|82008.0|0|6057.0|0|6.87787429739397|0|88065.0|0
0|2020-11-22|82008.0|0|6057.0|0|6.87787429739397|0|88065.0|0
0|2020-11-23|82008.0|0|6057.0|0|6.87787429739397|0|88065.0|0
0|2020-11-24|82008.0|0|6057.0|0|6.87787429739397|0|88065.0|0
0|2020-11-25|82008.0|0|6057.0|0|6.87787429739397|0|88065.0|0
0|2020-11-26|82008.0|0|6057.0|0|6.87787429739397|0|88065.0|0
0|2020-11-27|82008.0|0|6057.0|0|6.87787429739397|0|88065.0|0
0|2020-11-28|82008.0|0|6057.0|0|6.87787429739397|0|88065.0|0
0|2020-11-29|82008.0|0|6057.0|0|6.87787429739397|0|88065.0|0
0|2020-11-30|82008.0|0|6057.0|0|6.87787429739397|0|88065.0|0
