|dates|Johnson_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Johnson_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Johnson_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Johnson_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Johnson_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Johnson_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Johnson_Texas_UnitedStates.TotalPopulation.data|Johnson_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|175817.0|0
