|dates|Maricopa_Arizona_UnitedStates.AveragePrecipitationTotal.data|Maricopa_Arizona_UnitedStates.AveragePrecipitationTotal.missing|Maricopa_Arizona_UnitedStates.AveragePrecipitation.data|Maricopa_Arizona_UnitedStates.AveragePrecipitation.missing|Maricopa_Arizona_UnitedStates.AverageWindDirection.data|Maricopa_Arizona_UnitedStates.AverageWindDirection.missing|Maricopa_Arizona_UnitedStates.AverageWindSpeed.data|Maricopa_Arizona_UnitedStates.AverageWindSpeed.missing
0|2020-01-26|0.0|0|0.0|0|37.5|0|2.7708333333333335|0
0|2020-01-27|0.0|0|0.0|0|153.33333333333334|0|7.333333333333333|0
0|2020-01-28|0.0|0|0.0|0|99.16666666666667|0|4.645833333333333|0
0|2020-01-29|0.0|0|0.0|0|39.791666666666664|0|2.625|0
0|2020-01-30|0.0|0|0.0|0|145.9375|0|5.875|0
0|2020-01-31|0.0|0|0.0|0|130.20833333333334|0|3.8333333333333335|0
0|2020-02-01|0.0|0|0.0|0|39.583333333333336|0|2.8333333333333335|0
0|2020-02-02|0.0|0|0.0|0|56.458333333333336|0|5.1875|0
0|2020-02-03|0.0|0|0.0|0|177.91666666666666|0|10.875|0
0|2020-02-04|0.0|0|0.0|0|234.79166666666666|0|9.770833333333334|0
0|2020-02-05|0.0|0|0.0|0|188.75|0|8.645833333333334|0
0|2020-02-06|0.0|0|0.0|0|137.70833333333334|0|7.583333333333333|0
0|2020-02-07|0.0|0|0.0|0|78.95833333333333|0|4.395833333333333|0
0|2020-02-08|0.0|0|0.0|0|53.541666666666664|0|3.3541666666666665|0
0|2020-02-09|0.0|0|0.0|0|140.83333333333334|0|5.104166666666667|0
0|2020-02-10|0.0|0|0.0|0|151.45833333333334|0|6.854166666666667|0
0|2020-02-11|0.0|0|0.0|0|176.04166666666666|0|6.729166666666667|0
0|2020-02-12|0.0|0|0.0|0|131.66666666666666|0|4.958333333333333|0
0|2020-02-13|0.0|0|0.0|0|23.541666666666668|0|3.4166666666666665|0
0|2020-02-14|0.0|0|0.0|0|94.16666666666667|0|3.3333333333333335|0
0|2020-02-15|0.0|0|0.0|0|119.58333333333333|0|3.8333333333333335|0
0|2020-02-16|0.0|0|0.0|0|43.75|0|4.583333333333333|0
0|2020-02-17|0.0|0|0.0|0|82.5|0|4.875|0
0|2020-02-18|0.0|0|0.0|0|77.08333333333333|0|3.5416666666666665|0
0|2020-02-19|0.0|0|0.0|0|114.16666666666667|0|4.3125|0
0|2020-02-20|0.0|0|0.0|0|139.79166666666666|0|5.0625|0
0|2020-02-21|0.0|0|0.0|0|68.54166666666667|0|10.229166666666666|0
0|2020-02-22|0.0|0|0.0|0|101.04166666666667|0|9.541666666666666|0
0|2020-02-23|0.0|0|0.0|0|141.25|0|5.0625|0
0|2020-02-24|0.0|0|0.0|0|133.95833333333334|0|7.25|0
0|2020-02-25|0.0|0|0.0|0|108.54166666666667|0|10.8125|0
0|2020-02-26|0.0|0|0.0|0|34.833333333333336|0|7.583333333333333|0
0|2020-02-27|0.0|0|0.0|0|57.5|0|2.875|0
0|2020-02-28|0.0|0|0.0|0|35.208333333333336|0|2.9583333333333335|0
0|2020-02-29|0.0|0|0.0|0|99.79166666666667|0|3.7916666666666665|0
0|2020-03-01|0.0|0|0.0|0|140.83333333333334|0|7.020833333333333|0
0|2020-03-02|0.0|0|0.0|0|107.29166666666667|0|5.375|0
0|2020-03-03|0.0|0|0.0|0|211.25|0|10.458333333333334|0
0|2020-03-04|0.0|0|0.0|0|164.375|0|5.645833333333333|0
0|2020-03-05|0.0|0|0.0|0|64.58333333333333|0|5.291666666666667|0
0|2020-03-06|0.0|0|0.0|0|78.75|0|10.375|0
0|2020-03-07|0.0|0|0.0|0|134.16666666666666|0|11.979166666666666|0
0|2020-03-08|0.0|0|0.0|0|167.70833333333334|0|9.25|0
0|2020-03-09|0.0|0|0.0|0|80.83333333333333|0|4.458333333333333|0
0|2020-03-10|0.0|0|0.0|0|133.75|0|6.854166666666667|0
0|2020-03-11|0.0|0|0.0|0|81.04166666666667|0|3.9166666666666665|0
0|2020-03-12|0.0|0|0.0|0|82.29166666666667|0|4.520833333333333|0
0|2020-03-13|0.0|0|0.0|0|169.58333333333334|0|8.1875|0
0|2020-03-14|0.0|0|0.0|0|103.54166666666667|0|4.979166666666667|0
0|2020-03-15|0.0|0|0.0|0|220.83333333333334|0|5.166666666666667|0
0|2020-03-16|0.0|0|0.0|0|145.0|0|7.395833333333333|0
0|2020-03-17|0.0|0|0.0|0|171.04166666666666|0|7.4375|0
0|2020-03-18|0.0|0|0.0|0|86.66666666666667|0|8.104166666666666|0
0|2020-03-19|0.0|0|0.0|0|134.58333333333334|0|5.520833333333333|0
0|2020-03-20|0.0|0|0.0|0|92.91666666666667|0|2.0416666666666665|0
0|2020-03-21|0.0|0|0.0|0|188.75|0|4.979166666666667|0
0|2020-03-22|0.0|0|0.0|0|98.125|0|3.7916666666666665|0
0|2020-03-23|0.0|0|0.0|0|176.66666666666666|0|8.020833333333334|0
0|2020-03-24|0.0|0|0.0|0|201.25|0|5.9375|0
0|2020-03-25|0.0|0|0.0|0|183.33333333333334|0|4.125|0
0|2020-03-26|0.0|0|0.0|0|223.95833333333334|0|8.895833333333334|0
0|2020-03-27|0.0|0|0.0|0|241.875|0|10.3125|0
0|2020-03-28|0.0|0|0.0|0|117.08333333333333|0|4.333333333333333|0
0|2020-03-29|0.0|0|0.0|0|135.41666666666666|0|5.8125|0
0|2020-03-30|0.0|0|0.0|0|212.08333333333334|0|6.375|0
0|2020-03-31|0.0|0|0.0|0|181.66666666666666|0|6.25|0
0|2020-04-01|0.0|0|0.0|0|116.875|0|5.166666666666667|0
0|2020-04-02|0.0|0|0.0|0|145.83333333333334|0|7.5625|0
0|2020-04-03|0.0|0|0.0|0|185.0|0|6.5625|0
0|2020-04-04|0.0|0|0.0|0|158.75|0|4.979166666666667|0
0|2020-04-05|0.0|0|0.0|0|181.875|0|7.208333333333333|0
0|2020-04-06|0.0|0|0.0|0|176.25|0|8.375|0
0|2020-04-07|0.0|0|0.0|0|181.66666666666666|0|7.458333333333333|0
0|2020-04-08|0.0|0|0.0|0|206.45833333333334|0|13.125|0
0|2020-04-09|0.0|0|0.0|0|145.0|0|5.145833333333333|0
0|2020-04-10|0.0|0|0.0|0|105.0|0|2.8333333333333335|0
0|2020-04-11|0.0|0|0.0|0|245.41666666666666|0|8.0625|0
0|2020-04-12|0.0|0|0.0|0|160.83333333333334|0|6.75|0
0|2020-04-13|0.0|0|0.0|0|248.95833333333334|0|11.770833333333334|0
0|2020-04-14|0.0|0|0.0|0|207.08333333333334|0|7.229166666666667|0
0|2020-04-15|0.0|0|0.0|0|176.66666666666666|0|5.4375|0
0|2020-04-16|0.0|0|0.0|0|155.625|0|6.625|0
0|2020-04-17|0.0|0|0.0|0|151.04166666666666|0|10.375|0
0|2020-04-18|0.0|0|0.0|0|202.5|0|8.270833333333334|0
0|2020-04-19|0.0|0|0.0|0|141.04166666666666|0|5.395833333333333|0
0|2020-04-20|0.0|0|0.0|0|132.08333333333334|0|7.145833333333333|0
0|2020-04-21|0.0|0|0.0|0|173.75|0|8.604166666666666|0
0|2020-04-22|0.0|0|0.0|0|108.75|0|5.5625|0
0|2020-04-23|0.0|0|0.0|0|173.75|0|10.166666666666666|0
0|2020-04-24|0.0|0|0.0|0|160.20833333333334|0|7.958333333333333|0
0|2020-04-25|0.0|0|0.0|0|146.45833333333334|0|6.0625|0
0|2020-04-26|0.0|0|0.0|0|193.54166666666666|0|6.729166666666667|0
0|2020-04-27|0.0|0|0.0|0|216.66666666666666|0|7.645833333333333|0
0|2020-04-28|0.0|0|0.0|0|173.125|0|5.979166666666667|0
0|2020-04-29|0.0|0|0.0|0|119.375|0|5.041666666666667|0
0|2020-04-30|0.0|0|0.0|0|116.25|0|4.5|0
0|2020-05-01|0.0|0|0.0|0|194.375|0|8.166666666666666|0
0|2020-05-02|0.0|0|0.0|0|176.25|0|9.291666666666666|0
0|2020-05-03|0.0|0|0.0|0|230.83333333333334|0|7.395833333333333|0
0|2020-05-04|0.0|0|0.0|0|166.875|0|6.395833333333333|0
0|2020-05-05|0.0|0|0.0|0|128.54166666666666|0|5.479166666666667|0
0|2020-05-06|0.0|0|0.0|0|131.25|0|5.208333333333333|0
0|2020-05-07|0.0|0|0.0|0|166.875|0|6.020833333333333|0
0|2020-05-08|0.0|0|0.0|0|153.125|0|4.875|0
0|2020-05-09|0.0|0|0.0|0|147.5|0|5.083333333333333|0
0|2020-05-10|0.0|0|0.0|0|158.95833333333334|0|9.354166666666666|0
0|2020-05-11|0.0|0|0.0|0|160.20833333333334|0|9.895833333333334|0
0|2020-05-12|0.0|0|0.0|0|222.5|0|10.3125|0
0|2020-05-13|0.0|0|0.0|0|235.41666666666666|0|9.520833333333334|0
0|2020-05-14|0.0|0|0.0|0|189.375|0|7.625|0
0|2020-05-15|0.0|0|0.0|0|206.04166666666666|0|6.520833333333333|0
0|2020-05-16|0.0|0|0.0|0|243.75|0|5.395833333333333|0
0|2020-05-17|0.0|0|0.0|0|182.91666666666666|0|7.75|0
0|2020-05-18|0.0|0|0.0|0|172.08333333333334|0|9.354166666666666|0
0|2020-05-19|0.0|0|0.0|0|224.16666666666666|0|13.1875|0
0|2020-05-20|0.0|0|0.0|0|204.58333333333334|0|9.333333333333334|0
0|2020-05-21|0.0|0|0.0|0|120.20833333333333|0|4.604166666666667|0
0|2020-05-22|0.0|0|0.0|0|112.5|0|9.1875|0
0|2020-05-23|0.0|0|0.0|0|196.04166666666666|0|9.875|0
0|2020-05-24|0.0|0|0.0|0|219.58333333333334|0|9.3125|0
0|2020-05-25|0.0|0|0.0|0|198.33333333333334|0|8.5|0
0|2020-05-26|0.0|0|0.0|0|175.20833333333334|0|6.458333333333333|0
0|2020-05-27|0.0|0|0.0|0|199.58333333333334|0|8.8125|0
0|2020-05-28|0.0|0|0.0|0|237.29166666666666|0|11.125|0
0|2020-05-29|0.0|0|0.0|0|158.95833333333334|0|7.479166666666667|0
0|2020-05-30|0.0|0|0.0|0|171.45833333333334|0|8.145833333333334|0
0|2020-05-31|0.0|0|0.0|0|236.66666666666666|0|10.875|0
0|2020-06-01|0.0|0|0.0|0|213.125|0|8.041666666666666|0
0|2020-06-02|0.0|0|0.0|0|215.83333333333334|0|8.166666666666666|0
0|2020-06-03|0.0|0|0.0|0|241.45833333333334|0|7.5625|0
0|2020-06-04|0.0|0|0.0|0|216.875|0|8.458333333333334|0
0|2020-06-05|0.0|0|0.0|0|176.66666666666666|0|13.0|0
0|2020-06-06|0.0|0|0.0|0|250.41666666666666|0|12.875|0
0|2020-06-07|0.0|0|0.0|0|248.75|0|9.125|0
0|2020-06-08|0.0|0|0.0|0|260.8333333333333|0|11.395833333333334|0
0|2020-06-09|0.0|0|0.0|0|183.33333333333334|0|9.229166666666666|0
0|2020-06-10|0.0|0|0.0|0|167.5|0|5.5|0
0|2020-06-11|0.0|0|0.0|0|228.95833333333334|0|6.8125|0
0|2020-06-12|0.0|0|0.0|0|196.66666666666666|0|8.645833333333334|0
0|2020-06-13|0.0|0|0.0|0|193.125|0|8.645833333333334|0
0|2020-06-14|0.0|0|0.0|0|151.04166666666666|0|7.4375|0
0|2020-06-15|0.0|0|0.0|0|203.95833333333334|0|7.229166666666667|0
0|2020-06-16|0.0|0|0.0|0|199.79166666666666|0|9.416666666666666|0
0|2020-06-17|0.0|0|0.0|0|187.08333333333334|0|9.291666666666666|0
0|2020-06-18|0.0|0|0.0|0|153.33333333333334|0|6.229166666666667|0
0|2020-06-19|0.0|0|0.0|0|176.45833333333334|0|7.0625|0
0|2020-06-20|0.0|0|0.0|0|151.875|0|6.104166666666667|0
0|2020-06-21|0.0|0|0.0|0|227.70833333333334|0|7.395833333333333|0
0|2020-06-22|0.0|0|0.0|0|210.625|0|7.645833333333333|0
0|2020-06-23|0.0|0|0.0|0|231.45833333333334|0|8.395833333333334|0
0|2020-06-24|0.0|0|0.0|0|176.04166666666666|0|6.479166666666667|0
0|2020-06-25|0.0|0|0.0|0|132.08333333333334|0|5.520833333333333|0
0|2020-06-26|0.0|0|0.0|0|132.5|0|6.604166666666667|0
0|2020-06-27|0.0|0|0.0|0|227.29166666666666|0|9.770833333333334|0
0|2020-06-28|0.0|0|0.0|0|176.45833333333334|0|10.520833333333334|0
0|2020-06-29|0.0|0|0.0|0|217.08333333333334|0|14.8125|0
0|2020-06-30|0.0|0|0.0|0|165.0|0|10.645833333333334|0
0|2020-07-01|0.0|0|0.0|0|184.79166666666666|0|10.583333333333334|0
0|2020-07-02|0.0|0|0.0|0|139.375|0|6.229166666666667|0
0|2020-07-03|0.0|0|0.0|0|156.66666666666666|0|5.916666666666667|0
0|2020-07-04|0.0|0|0.0|0|248.95833333333334|0|8.375|0
0|2020-07-05|0.0|0|0.0|0|236.66666666666666|0|9.145833333333334|0
0|2020-07-06|0.0|0|0.0|0|233.54166666666666|0|9.354166666666666|0
0|2020-07-07|0.0|0|0.0|0|211.875|0|8.5625|0
0|2020-07-08|0.0|0|0.0|0|230.0|0|10.145833333333334|0
0|2020-07-09|0.0|0|0.0|0|249.125|0|9.416666666666666|0
0|2020-07-10|0.0|0|0.0|0|230.41666666666666|0|9.895833333333334|0
0|2020-07-11|0.0|0|0.0|0|236.66666666666666|0|12.020833333333334|0
0|2020-07-12|0.0|0|0.0|0|226.66666666666666|0|7.979166666666667|0
0|2020-07-13|0.0|0|0.0|0|225.35416666666666|0|10.5|0
0|2020-07-14|0.0|0|0.0|0|206.04166666666666|0|7.625|0
0|2020-07-15|0.0|0|0.0|0|188.33333333333334|0|6.041666666666667|0
0|2020-07-16|0.0|0|0.0|0|197.70833333333334|0|6.520833333333333|0
0|2020-07-17|0.0|0|0.0|0|162.70833333333334|0|5.854166666666667|0
0|2020-07-18|0.0|0|0.0|0|246.66666666666666|0|9.645833333333334|0
0|2020-07-19|0.0|0|0.0|0|229.58333333333334|0|8.958333333333334|0
0|2020-07-20|0.0|0|0.0|0|205.83333333333334|0|8.291666666666666|0
0|2020-07-21|0.0|0|0.0|0|184.58333333333334|0|7.229166666666667|0
0|2020-07-22|0.0|0|0.0|0|190.625|0|7.270833333333333|0
0|2020-07-23|0.0|0|0.0|0|130.41666666666666|0|8.4375|0
0|2020-07-24|0.0|0|0.0|0|118.95833333333333|0|9.916666666666666|0
0|2020-07-25|0.0|0|0.0|0|159.79166666666666|0|8.895833333333334|0
0|2020-07-26|0.0|0|0.0|0|162.91666666666666|0|6.375|0
0|2020-07-27|0.0|0|0.0|0|165.83333333333334|0|5.5625|0
0|2020-07-28|0.0|0|0.0|0|170.625|0|6.166666666666667|0
0|2020-07-29|0.0|0|0.0|0|235.625|0|9.666666666666666|0
0|2020-07-30|0.0|0|0.0|0|241.875|0|11.5625|0
0|2020-07-31|0.0|0|0.0|0|230.41666666666666|0|10.916666666666666|0
0|2020-08-01|0.0|0|0.0|0|237.29166666666666|0|10.958333333333334|0
0|2020-08-02|0.0|0|0.0|0|217.29166666666666|0|8.541666666666666|0
0|2020-08-03|0.0|0|0.0|0|177.29166666666666|0|7.104166666666667|0
0|2020-08-04|0.0|0|0.0|0|165.83333333333334|0|6.916666666666667|0
0|2020-08-05|0.0|0|0.0|0|204.375|0|10.770833333333334|0
0|2020-08-06|0.0|0|0.0|0|195.0|0|8.083333333333334|0
0|2020-08-07|0.0|0|0.0|0|142.70833333333334|0|5.604166666666667|0
0|2020-08-08|0.0|0|0.0|0|178.75|0|6.833333333333333|0
0|2020-08-09|0.0|0|0.0|0|193.95833333333334|0|6.666666666666667|0
0|2020-08-10|0.0|0|0.0|0|198.33333333333334|0|7.083333333333333|0
0|2020-08-11|0.0|0|0.0|0|224.58333333333334|0|10.166666666666666|0
0|2020-08-12|0.0|0|0.0|0|215.83333333333334|0|12.4375|0
0|2020-08-13|0.0|0|0.0|0|156.66666666666666|0|8.104166666666666|0
0|2020-08-14|0.0|0|0.0|0|173.95833333333334|0|9.3125|0
0|2020-08-15|0.0|0|0.0|0|234.16666666666666|0|10.333333333333334|0
0|2020-08-16|0.0|0|0.0|0|176.66666666666666|0|10.770833333333334|0
0|2020-08-17|0.0|0|0.0|0|105.625|0|10.145833333333334|0
0|2020-08-18|0.0|0|0.0|0|69.58333333333333|0|8.354166666666666|0
0|2020-08-19|0.0|0|0.0|0|128.33333333333334|0|5.5625|0
0|2020-08-20|0.0|0|0.0|0|200.41666666666666|0|12.229166666666666|0
0|2020-08-21|0.0|0|0.0|0|182.08333333333334|0|13.125|0
0|2020-08-22|0.0|0|0.0|0|236.45833333333334|0|10.333333333333334|0
0|2020-08-23|0.0|0|0.0|0|80.0|0|4.25|0
0|2020-08-24|0.0|0|0.0|0|109.16666666666667|0|6.479166666666667|0
0|2020-08-25|0.0|0|0.0|0|207.91666666666666|0|7.979166666666667|0
0|2020-08-26|0.0|0|0.0|0|183.95833333333334|0|5.854166666666667|0
0|2020-08-27|0.0|0|0.0|0|176.45833333333334|0|7.208333333333333|0
0|2020-08-28|0.0|0|0.0|0|171.04166666666666|0|8.104166666666666|0
0|2020-08-29|0.0|0|0.0|0|236.25|0|9.5625|0
0|2020-08-30|0.0|0|0.0|0|173.75|0|9.3125|0
0|2020-08-31|0.0|0|0.0|0|164.79166666666666|0|6.895833333333333|0
0|2020-09-01|0.0|0|0.0|0|177.04166666666666|0|7.854166666666667|0
0|2020-09-02|0.0|0|0.0|0|215.83333333333334|0|10.541666666666666|0
0|2020-09-03|0.0|0|0.0|0|232.70833333333334|0|8.104166666666666|0
0|2020-09-04|0.0|0|0.0|0|86.875|0|4.5|0
0|2020-09-05|0.0|0|0.0|0|29.583333333333332|0|4.645833333333333|0
0|2020-09-06|0.0|0|0.0|0|115.20833333333333|0|6.3125|0
0|2020-09-07|0.0|0|0.0|0|198.95833333333334|0|9.458333333333334|0
0|2020-09-08|0.0|0|0.0|0|246.25|0|13.75|0
0|2020-09-09|0.0|0|0.0|0|188.95833333333334|0|8.166666666666666|0
0|2020-09-10|0.0|0|0.0|0|90.625|0|5.708333333333333|0
0|2020-09-11|0.0|0|0.0|0|58.958333333333336|0|3.2916666666666665|0
0|2020-09-12|0.0|0|0.0|0|35.0|0|3.0625|0
0|2020-09-13|0.0|0|0.0|0|19.583333333333332|0|4.604166666666667|0
0|2020-09-14|0.0|0|0.0|0|28.125|0|5.625|0
0|2020-09-15|0.0|0|0.0|0|55.208333333333336|0|4.583333333333333|0
0|2020-09-16|0.0|0|0.0|0|56.25|0|4.0625|0
0|2020-09-17|0.0|0|0.0|0|56.666666666666664|0|3.4791666666666665|0
0|2020-09-18|0.0|0|0.0|0|22.916666666666668|0|3.9375|0
0|2020-09-19|0.0|0|0.0|0|45.416666666666664|0|4.791666666666667|0
0|2020-09-20|0.0|0|0.0|0|15.416666666666666|0|3.25|0
0|2020-09-21|0.0|0|0.0|0|90.83333333333333|0|4.125|0
0|2020-09-22|0.0|0|0.0|0|135.83333333333334|0|4.5|0
0|2020-09-23|0.0|0|0.0|0|202.5|0|7.083333333333333|0
0|2020-09-24|0.0|0|0.0|0|182.5|0|7.1875|0
0|2020-09-25|0.0|0|0.0|0|166.875|0|5.229166666666667|0
0|2020-09-26|0.0|0|0.0|0|175.625|0|5.791666666666667|0
0|2020-09-27|0.0|0|0.0|0|162.5|0|5.75|0
0|2020-09-28|0.0|0|0.0|0|142.91666666666666|0|5.5|0
0|2020-09-29|0.0|0|0.0|0|52.708333333333336|0|4.229166666666667|0
0|2020-09-30|0.0|0|0.0|0|106.04166666666667|0|4.604166666666667|0
0|2020-10-01|0.0|0|0.0|0|112.91666666666667|0|5.354166666666667|0
0|2020-10-02|0.0|0|0.0|0|101.25|0|5.729166666666667|0
0|2020-10-03|0.0|0|0.0|0|169.375|0|7.979166666666667|0
0|2020-10-04|0.0|0|0.0|0|113.33333333333333|0|5.375|0
0|2020-10-05|0.0|0|0.0|0|94.79166666666667|0|3.9166666666666665|0
0|2020-10-06|0.0|0|0.0|0|151.45833333333334|0|5.5|0
0|2020-10-07|0.0|0|0.0|0|91.875|0|4.770833333333333|0
0|2020-10-08|0.0|0|0.0|0|19.166666666666668|0|2.7916666666666665|0
0|2020-10-09|0.0|0|0.0|0|60.625|0|3.0208333333333335|0
0|2020-10-10|0.0|0|0.0|0|93.75|0|3.5416666666666665|0
0|2020-10-11|0.0|0|0.0|0|155.0|0|8.645833333333334|0
0|2020-10-12|0.0|0|0.0|0|95.20833333333333|0|3.8541666666666665|0
0|2020-10-13|0.0|0|0.0|0|43.333333333333336|0|2.7291666666666665|0
0|2020-10-14|0.0|0|0.0|0|121.875|0|5.666666666666667|0
0|2020-10-15|0.0|0|0.0|0|186.1875|0|8.5|0
0|2020-10-16|0.0|0|0.0|0|103.8125|0|5.354166666666667|0
0|2020-10-17|0.0|0|0.0|0|122.125|0|4.166666666666667|0
0|2020-10-18|0.0|0|0.0|0|121.39583333333333|0|4.291666666666667|0
0|2020-10-19|0.0|0|0.0|0|52.729166666666664|0|3.4166666666666665|0
0|2020-10-20|0.0|0|0.0|0|51.875|0|2.2916666666666665|0
0|2020-10-21|0.0|0|0.0|0|87.10416666666667|0|3.4166666666666665|0
0|2020-10-22|0.0|0|0.0|0|103.25|0|3.9791666666666665|0
0|2020-10-23|0.0|0|0.0|0|150.8125|0|5.020833333333333|0
0|2020-10-24|0.0|0|0.0|0|147.625|0|4.6875|0
0|2020-10-25|0.0|0|0.0|0|156.58333333333334|0|11.3125|0
0|2020-10-26|0.0|0|0.0|0|194.29166666666666|0|16.958333333333332|0
0|2020-10-27|0.0|0|0.0|0|117.16666666666667|0|12.083333333333334|0
0|2020-10-28|0.0|0|0.0|0|60.604166666666664|0|5.020833333333333|0
0|2020-10-29|0.0|0|0.0|0|15.0|0|3.5|0
0|2020-10-30|0.0|0|0.0|0|53.8125|0|4.541666666666667|0
0|2020-10-31|0.0|0|0.0|0|35.0625|0|2.6041666666666665|0
0|2020-11-01|0.0|0|0.0|0|75.16666666666667|0|6.625|0
0|2020-11-02|0.0|0|0.0|0|75.66666666666667|0|9.4375|0
0|2020-11-03|0.0|0|0.0|0|53.25|0|5.416666666666667|0
0|2020-11-04|0.0|0|0.0|0|94.16666666666667|0|3.5208333333333335|0
0|2020-11-05|0.0|0|0.0|0|99.14583333333333|0|6.4375|0
0|2020-11-06|0.0|0|0.0|0|48.854166666666664|0|5.645833333333333|0
0|2020-11-07|0.0|0|0.0|0|183.95833333333334|0|14.395833333333334|0
0|2020-11-08|0.0|0|0.0|0|173.58333333333334|0|13.583333333333334|0
0|2020-11-09|0.0|0|0.0|0|173.875|0|8.9375|0
0|2020-11-10|0.0|0|0.0|0|46.666666666666664|0|3.7916666666666665|0
0|2020-11-11|0.0|0|0.0|0|14.791666666666666|0|2.9791666666666665|0
0|2020-11-12|0.0|0|0.0|0|32.958333333333336|0|2.125|0
0|2020-11-13|0.0|0|0.0|0|67.29166666666667|0|2.7708333333333335|0
0|2020-11-14|0.0|0|0.0|0|48.541666666666664|0|3.1458333333333335|0
0|2020-11-15|0.0|0|0.0|0|49.166666666666664|0|2.3958333333333335|0
0|2020-11-16|0.0|0|0.0|0|33.125|0|2.6666666666666665|0
0|2020-11-17|0.0|0|0.0|0|27.291666666666668|0|3.4583333333333335|0
0|2020-11-18|0.0|0|0.0|0|9.791666666666666|0|2.3125|0
0|2020-11-19|0.0|0|0.0|0|34.166666666666664|0|2.2708333333333335|0
0|2020-11-20|0.0|0|0.0|0|8.333333333333334|0|1.375|0
0|2020-11-21|0.0|0|0.0|0|113.75|0|3.5833333333333335|0
0|2020-11-22|0.0|0|0.0|0|145.0|0|5.729166666666667|0
0|2020-11-23|0.0|0|0.0|0|206.875|0|7.604166666666667|0
0|2020-11-24|0.0|0|0.0|0|225.20833333333334|0|8.875|0
0|2020-11-25|0.0|0|0.0|0|65.0|0|3.8125|0
0|2020-11-26|0.0|0|0.0|0|120.20833333333333|0|6.375|0
0|2020-11-27|0.0|0|0.0|0|210.83333333333334|0|7.4375|0
0|2020-11-28|0.0|0|0.0|0|123.54166666666667|0|4.145833333333333|0
0|2020-11-29|0.0|0|0.0|0|82.70833333333333|0|3.3958333333333335|0
0|2020-11-30|0.0|0|0.0|0|56.458333333333336|0|3.3125|0
0|2020-12-01|0.0|0|0.0|0|72.91666666666667|0|3.5208333333333335|0
0|2020-12-02|0.0|0|0.0|0|80.625|0|8.791666666666666|0
0|2020-12-03|0.0|0|0.0|0|183.33333333333334|0|9.541666666666666|0
0|2020-12-04|0.0|0|0.0|0|128.75|0|3.1666666666666665|0
0|2020-12-05|0.0|0|0.0|0|39.583333333333336|0|2.8125|0
0|2020-12-06|0.0|0|0.0|0|26.041666666666668|0|1.9375|0
0|2020-12-07|0.0|0|0.0|0|48.958333333333336|0|6.145833333333333|0
0|2020-12-08|0.0|0|0.0|0|66.45833333333333|0|7.770833333333333|0
0|2020-12-09|0.0|0|0.0|0|40.416666666666664|0|5.666666666666667|0
0|2020-12-10|0.0|0|0.0|0|85.83333333333333|0|3.7291666666666665|0
0|2020-12-11|0.0|0|0.0|0|53.75|0|4.069444444444444|0
0|2020-12-12|0.0|0|0.0|0|105.41666666666667|0|5.25|0
0|2020-12-13|0.0|0|0.0|0|156.04166666666666|0|8.381944444444445|0
