|dates|Calhoun_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Calhoun_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Calhoun_Iowa_UnitedStates.NYT_ConfirmedDeaths.data|Calhoun_Iowa_UnitedStates.NYT_ConfirmedDeaths.missing|Calhoun_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Calhoun_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Calhoun_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Calhoun_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
