|dates|Montrose_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Montrose_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Montrose_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Montrose_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Montrose_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Montrose_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Montrose_Colorado_UnitedStates.TotalPopulation.data|Montrose_Colorado_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|42758.0|0
