|dates|Klamath_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Klamath_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Klamath_Oregon_UnitedStates.NYT_ConfirmedDeaths.data|Klamath_Oregon_UnitedStates.NYT_ConfirmedDeaths.missing|Klamath_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Klamath_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Klamath_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Klamath_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
