|dates|Tishomingo_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Tishomingo_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Tishomingo_Mississippi_UnitedStates.NYT_ConfirmedDeaths.data|Tishomingo_Mississippi_UnitedStates.NYT_ConfirmedDeaths.missing|Tishomingo_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Tishomingo_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Tishomingo_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Tishomingo_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
