|dates|Toole_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Toole_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Toole_Montana_UnitedStates.NYT_ConfirmedDeaths.data|Toole_Montana_UnitedStates.NYT_ConfirmedDeaths.missing|Toole_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Toole_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Toole_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Toole_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
