|dates|Jefferson_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Jefferson_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Jefferson_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Jefferson_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Jefferson_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Jefferson_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Jefferson_Alabama_UnitedStates.TotalPopulation.data|Jefferson_Alabama_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|658573.0|0
