|dates|Sullivan_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Sullivan_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Sullivan_Tennessee_UnitedStates.NYT_ConfirmedDeaths.data|Sullivan_Tennessee_UnitedStates.NYT_ConfirmedDeaths.missing|Sullivan_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Sullivan_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Sullivan_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Sullivan_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
