|dates|OutofIL_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|OutofIL_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|OutofIL_Illinois_UnitedStates.NYT_ConfirmedDeaths.data|OutofIL_Illinois_UnitedStates.NYT_ConfirmedDeaths.missing|OutofIL_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|OutofIL_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|OutofIL_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|OutofIL_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
