|dates|Washington_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Washington_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Washington_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Washington_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Washington_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Washington_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Washington_Alabama_UnitedStates.TotalPopulation.data|Washington_Alabama_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|16326.0|0
