|dates|Thurston_Nebraska_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Thurston_Nebraska_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Thurston_Nebraska_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Thurston_Nebraska_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Thurston_Nebraska_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Thurston_Nebraska_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Thurston_Nebraska_UnitedStates.TotalPopulation.data|Thurston_Nebraska_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|7224.0|0
