|dates|FondduLac_Wisconsin_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|FondduLac_Wisconsin_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|FondduLac_Wisconsin_UnitedStates.NYT_ConfirmedDeaths.data|FondduLac_Wisconsin_UnitedStates.NYT_ConfirmedDeaths.missing|FondduLac_Wisconsin_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|FondduLac_Wisconsin_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|FondduLac_Wisconsin_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|FondduLac_Wisconsin_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
