|dates|Kleberg_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Kleberg_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Kleberg_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Kleberg_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Kleberg_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Kleberg_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Kleberg_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Kleberg_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
