|dates|Mason_Illinois_UnitedStates.AveragePrecipitationTotal.data|Mason_Illinois_UnitedStates.AveragePrecipitationTotal.missing|Mason_Illinois_UnitedStates.AveragePrecipitation.data|Mason_Illinois_UnitedStates.AveragePrecipitation.missing|Mason_Illinois_UnitedStates.AverageWindDirection.data|Mason_Illinois_UnitedStates.AverageWindDirection.missing|Mason_Illinois_UnitedStates.AverageWindSpeed.data|Mason_Illinois_UnitedStates.AverageWindSpeed.missing
0|2020-01-01|0.0|0|0.0|0|160.52083333333334|0|8.864583333333334|0
0|2020-01-02|0.0|0|0.0|0|158.80208333333334|0|5.885416666666667|0
0|2020-01-03|0.0|0|0.0|0|257.5|0|4.145833333333333|0
0|2020-01-04|0.00020833333333333335|0|0.0015624999999999999|0|200.20833333333334|0|4.125|0
0|2020-01-05|0.0008333333333333334|0|0.0|0|224.0625|0|8.28125|0
0|2020-01-06|0.0|0|0.0|0|62.083333333333336|0|0.96875|0
0|2020-01-07|0.0|0|0.0|0|137.1875|0|3.1458333333333335|0
0|2020-01-08|0.0|0|0.0|0|172.5|0|7.53125|0
0|2020-01-09|0.00020833333333333335|0|0.0014583333333333334|0|173.64583333333334|0|16.520833333333332|0
0|2020-01-10|0.0008333333333333334|0|0.049479166666666664|0|104.58333333333333|0|4.0|0
0|2020-01-11|0.047499999999999994|0|0.018750000000000006|0|273.6458333333333|0|11.395833333333334|0
0|2020-01-12|0.0008333333333333334|0|0.0|0|96.35416666666667|0|3.9791666666666665|0
0|2020-01-13|0.0|0|0.005000000000000002|0|129.79166666666666|0|5.25|0
0|2020-01-14|0.0033333333333333335|0|0.0|0|121.14583333333333|0|2.6458333333333335|0
0|2020-01-15|0.0|0|0.0005208333333333333|0|195.9375|0|6.072916666666667|0
0|2020-01-16|0.0010416666666666667|0|0.0|0|255.10416666666666|0|7.541666666666667|0
0|2020-01-17|0.0|0|0.00020833333333333335|0|107.03125|0|10.755208333333334|0
0|2020-01-18|0.000625|0|0.0008333333333333334|0|246.5625|0|11.583333333333334|0
0|2020-01-19|0.00020833333333333335|0|0.0|0|297.6041666666667|0|9.71875|0
0|2020-01-20|0.0|0|0.0|0|271.9791666666667|0|4.385416666666667|0
0|2020-01-21|0.0|0|0.0|0|141.45833333333334|0|5.197916666666667|0
0|2020-01-22|0.0|0|0.0|0|173.75|0|12.46875|0
0|2020-01-23|0.0|0|0.009270833333333338|0|148.22916666666666|0|8.583333333333334|0
0|2020-01-24|0.0075|0|0.0015625000000000003|0|73.85416666666667|0|1.6458333333333333|0
0|2020-01-25|0.0|0|0.0|0|259.7916666666667|0|7.208333333333333|0
0|2020-01-26|0.0|0|0.0|0|185.72916666666666|0|3.1979166666666665|0
0|2020-01-27|0.0|0|0.0|0|288.125|0|3.9166666666666665|0
0|2020-01-28|0.0|0|0.0|0|140.20833333333334|0|1.71875|0
0|2020-01-29|0.0|0|0.0|0|114.89583333333333|0|3.0833333333333335|0
0|2020-01-30|0.0|0|0.0|0|37.395833333333336|0|0.6770833333333334|0
0|2020-01-31|0.0|0|0.0|0|61.458333333333336|0|1.8229166666666667|0
0|2020-02-01|0.0|0|0.0|0|194.47916666666666|0|4.65625|0
0|2020-02-02|0.0|0|0.0|0|165.20833333333334|0|4.760416666666667|0
0|2020-02-03|0.0|0|0.0|0|113.69791666666667|0|5.385416666666667|0
0|2020-02-04|0.0|0|0.0|0|50.520833333333336|0|14.979166666666666|0
0|2020-02-05|0.0|0|0.0|0|36.041666666666664|0|12.354166666666666|0
0|2020-02-06|0.0|0|0.0003125|0|252.91666666666666|0|7.84375|0
0|2020-02-07|0.00020833333333333335|0|0.0008333333333333334|0|213.22916666666666|0|3.59375|0
0|2020-02-08|0.000625|0|0.0011458333333333336|0|223.125|0|4.760416666666667|0
0|2020-02-09|0.0008333333333333334|0|0.007916666666666669|0|151.45833333333334|0|9.333333333333334|0
0|2020-02-10|0.005625000000000001|0|0.0|0|172.39583333333334|0|5.395833333333333|0
0|2020-02-11|0.0|0|0.0|0|134.16666666666666|0|2.7395833333333335|0
0|2020-02-12|0.0|0|0.0|0|95.20833333333333|0|2.5885416666666665|0
0|2020-02-13|0.0|0|0.0|0|258.75|0|7.041666666666667|0
0|2020-02-14|0.0|0|0.0|0|149.11458333333334|0|3.8697916666666665|0
0|2020-02-15|0.0|0|0.0035416666666666682|0|149.27083333333334|0|8.40625|0
0|2020-02-16|0.0027083333333333334|0|0.004427083333333334|0|32.8125|0|1.28125|0
0|2020-02-17|0.003541666666666667|0|0.012187500000000004|0|115.0|0|4.895833333333333|0
0|2020-02-18|0.008541666666666666|0|0.0|0|309.6875|0|7.5|0
0|2020-02-19|0.0|0|0.0|0|158.75|0|7.041666666666667|0
0|2020-02-20|0.0|0|0.0|0|213.22916666666666|0|8.583333333333334|0
0|2020-02-21|0.0|0|0.0|0|137.5|0|4.333333333333333|0
0|2020-02-22|0.0|0|0.0|0|185.52083333333334|0|7.114583333333333|0
0|2020-02-23|0.0|0|0.0|0|181.5625|0|5.197916666666667|0
0|2020-02-24|0.0|0|0.009062500000000003|0|61.979166666666664|0|8.03125|0
0|2020-02-25|0.006458333333333333|0|0.007708333333333335|0|175.52083333333334|0|12.791666666666666|0
0|2020-02-26|0.005416666666666667|0|0.0005208333333333333|0|335.5208333333333|0|10.635416666666666|0
0|2020-02-27|0.0004166666666666667|0|0.0|0|237.08333333333334|0|4.46875|0
0|2020-02-28|0.0|0|0.0|0|187.8125|0|3.53125|0
0|2020-02-29|0.0|0|0.0|0|138.54166666666666|0|4.447916666666667|0
0|2020-03-01|0.0|0|0.0|0|179.89583333333334|0|10.229166666666666|0
0|2020-03-02|0.0|0|0.0|0|215.41666666666666|0|4.427083333333333|0
