|dates|Rawlins_Kansas_UnitedStates.BLS_EmployedPopulation.data|Rawlins_Kansas_UnitedStates.BLS_EmployedPopulation.missing|Rawlins_Kansas_UnitedStates.BLS_UnemployedPopulation.data|Rawlins_Kansas_UnitedStates.BLS_UnemployedPopulation.missing|Rawlins_Kansas_UnitedStates.BLS_UnemploymentRate.data|Rawlins_Kansas_UnitedStates.BLS_UnemploymentRate.missing|Rawlins_Kansas_UnitedStates.BLS_LaborForcePopulation.data|Rawlins_Kansas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|1452.0|0|33.0|0|2.2222222222222223|0|1485.0|0
0|2020-01-02|1452.0|0|33.0|0|2.2222222222222223|0|1485.0|0
0|2020-01-03|1452.0|0|33.0|0|2.2222222222222223|0|1485.0|0
0|2020-01-04|1452.0|0|33.0|0|2.2222222222222223|0|1485.0|0
0|2020-01-05|1452.0|0|33.0|0|2.2222222222222223|0|1485.0|0
0|2020-01-06|1452.0|0|33.0|0|2.2222222222222223|0|1485.0|0
0|2020-01-07|1452.0|0|33.0|0|2.2222222222222223|0|1485.0|0
0|2020-01-08|1452.0|0|33.0|0|2.2222222222222223|0|1485.0|0
0|2020-01-09|1452.0|0|33.0|0|2.2222222222222223|0|1485.0|0
0|2020-01-10|1452.0|0|33.0|0|2.2222222222222223|0|1485.0|0
0|2020-01-11|1452.0|0|33.0|0|2.2222222222222223|0|1485.0|0
0|2020-01-12|1452.0|0|33.0|0|2.2222222222222223|0|1485.0|0
0|2020-01-13|1452.0|0|33.0|0|2.2222222222222223|0|1485.0|0
0|2020-01-14|1452.0|0|33.0|0|2.2222222222222223|0|1485.0|0
0|2020-01-15|1452.0|0|33.0|0|2.2222222222222223|0|1485.0|0
0|2020-01-16|1452.0|0|33.0|0|2.2222222222222223|0|1485.0|0
0|2020-01-17|1452.0|0|33.0|0|2.2222222222222223|0|1485.0|0
0|2020-01-18|1452.0|0|33.0|0|2.2222222222222223|0|1485.0|0
0|2020-01-19|1452.0|0|33.0|0|2.2222222222222223|0|1485.0|0
0|2020-01-20|1452.0|0|33.0|0|2.2222222222222223|0|1485.0|0
0|2020-01-21|1452.0|0|33.0|0|2.2222222222222223|0|1485.0|0
0|2020-01-22|1452.0|0|33.0|0|2.2222222222222223|0|1485.0|0
0|2020-01-23|1452.0|0|33.0|0|2.2222222222222223|0|1485.0|0
0|2020-01-24|1452.0|0|33.0|0|2.2222222222222223|0|1485.0|0
0|2020-01-25|1452.0|0|33.0|0|2.2222222222222223|0|1485.0|0
0|2020-01-26|1452.0|0|33.0|0|2.2222222222222223|0|1485.0|0
0|2020-01-27|1452.0|0|33.0|0|2.2222222222222223|0|1485.0|0
0|2020-01-28|1452.0|0|33.0|0|2.2222222222222223|0|1485.0|0
0|2020-01-29|1452.0|0|33.0|0|2.2222222222222223|0|1485.0|0
0|2020-01-30|1452.0|0|33.0|0|2.2222222222222223|0|1485.0|0
0|2020-01-31|1452.0|0|33.0|0|2.2222222222222223|0|1485.0|0
0|2020-02-01|1448.5|0|28.5|0|1.9295870006770481|0|1477.0|0
0|2020-02-02|1448.5|0|28.5|0|1.9295870006770481|0|1477.0|0
0|2020-02-03|1448.5|0|28.5|0|1.9295870006770481|0|1477.0|0
0|2020-02-04|1448.5|0|28.5|0|1.9295870006770481|0|1477.0|0
0|2020-02-05|1448.5|0|28.5|0|1.9295870006770481|0|1477.0|0
0|2020-02-06|1448.5|0|28.5|0|1.9295870006770481|0|1477.0|0
0|2020-02-07|1448.5|0|28.5|0|1.9295870006770481|0|1477.0|0
0|2020-02-08|1448.5|0|28.5|0|1.9295870006770481|0|1477.0|0
0|2020-02-09|1448.5|0|28.5|0|1.9295870006770481|0|1477.0|0
0|2020-02-10|1448.5|0|28.5|0|1.9295870006770481|0|1477.0|0
0|2020-02-11|1448.5|0|28.5|0|1.9295870006770481|0|1477.0|0
0|2020-02-12|1448.5|0|28.5|0|1.9295870006770481|0|1477.0|0
0|2020-02-13|1448.5|0|28.5|0|1.9295870006770481|0|1477.0|0
0|2020-02-14|1448.5|0|28.5|0|1.9295870006770481|0|1477.0|0
0|2020-02-15|1448.5|0|28.5|0|1.9295870006770481|0|1477.0|0
0|2020-02-16|1448.5|0|28.5|0|1.9295870006770481|0|1477.0|0
0|2020-02-17|1448.5|0|28.5|0|1.9295870006770481|0|1477.0|0
0|2020-02-18|1448.5|0|28.5|0|1.9295870006770481|0|1477.0|0
0|2020-02-19|1448.5|0|28.5|0|1.9295870006770481|0|1477.0|0
0|2020-02-20|1448.5|0|28.5|0|1.9295870006770481|0|1477.0|0
0|2020-02-21|1448.5|0|28.5|0|1.9295870006770481|0|1477.0|0
0|2020-02-22|1448.5|0|28.5|0|1.9295870006770481|0|1477.0|0
0|2020-02-23|1448.5|0|28.5|0|1.9295870006770481|0|1477.0|0
0|2020-02-24|1448.5|0|28.5|0|1.9295870006770481|0|1477.0|0
0|2020-02-25|1448.5|0|28.5|0|1.9295870006770481|0|1477.0|0
