|dates|Wyandotte_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Wyandotte_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Wyandotte_Kansas_UnitedStates.NYT_ConfirmedDeaths.data|Wyandotte_Kansas_UnitedStates.NYT_ConfirmedDeaths.missing|Wyandotte_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Wyandotte_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Wyandotte_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Wyandotte_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
