|dates|Nelson_NorthDakota_UnitedStates.BLS_EmployedPopulation.data|Nelson_NorthDakota_UnitedStates.BLS_EmployedPopulation.missing|Nelson_NorthDakota_UnitedStates.BLS_UnemployedPopulation.data|Nelson_NorthDakota_UnitedStates.BLS_UnemployedPopulation.missing|Nelson_NorthDakota_UnitedStates.BLS_UnemploymentRate.data|Nelson_NorthDakota_UnitedStates.BLS_UnemploymentRate.missing|Nelson_NorthDakota_UnitedStates.BLS_LaborForcePopulation.data|Nelson_NorthDakota_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-04-11|1282.5|0|98.5|0|7.132512671976828|0|1381.0|0
0|2020-04-12|1282.5|0|98.5|0|7.132512671976828|0|1381.0|0
0|2020-04-13|1282.5|0|98.5|0|7.132512671976828|0|1381.0|0
0|2020-04-14|1282.5|0|98.5|0|7.132512671976828|0|1381.0|0
0|2020-04-15|1282.5|0|98.5|0|7.132512671976828|0|1381.0|0
0|2020-04-16|1282.5|0|98.5|0|7.132512671976828|0|1381.0|0
0|2020-04-17|1282.5|0|98.5|0|7.132512671976828|0|1381.0|0
0|2020-04-18|1282.5|0|98.5|0|7.132512671976828|0|1381.0|0
0|2020-04-19|1282.5|0|98.5|0|7.132512671976828|0|1381.0|0
0|2020-04-20|1282.5|0|98.5|0|7.132512671976828|0|1381.0|0
0|2020-04-21|1282.5|0|98.5|0|7.132512671976828|0|1381.0|0
0|2020-04-22|1282.5|0|98.5|0|7.132512671976828|0|1381.0|0
0|2020-04-23|1282.5|0|98.5|0|7.132512671976828|0|1381.0|0
0|2020-04-24|1282.5|0|98.5|0|7.132512671976828|0|1381.0|0
0|2020-04-25|1282.5|0|98.5|0|7.132512671976828|0|1381.0|0
0|2020-04-26|1282.5|0|98.5|0|7.132512671976828|0|1381.0|0
0|2020-04-27|1282.5|0|98.5|0|7.132512671976828|0|1381.0|0
0|2020-04-28|1282.5|0|98.5|0|7.132512671976828|0|1381.0|0
0|2020-04-29|1282.5|0|98.5|0|7.132512671976828|0|1381.0|0
0|2020-04-30|1282.5|0|98.5|0|7.132512671976828|0|1381.0|0
0|2020-05-01|1332.0|0|101.0|0|7.0481507327285415|0|1433.0|0
0|2020-05-02|1332.0|0|101.0|0|7.0481507327285415|0|1433.0|0
0|2020-05-03|1332.0|0|101.0|0|7.0481507327285415|0|1433.0|0
0|2020-05-04|1332.0|0|101.0|0|7.0481507327285415|0|1433.0|0
0|2020-05-05|1332.0|0|101.0|0|7.0481507327285415|0|1433.0|0
0|2020-05-06|1332.0|0|101.0|0|7.0481507327285415|0|1433.0|0
0|2020-05-07|1332.0|0|101.0|0|7.0481507327285415|0|1433.0|0
0|2020-05-08|1332.0|0|101.0|0|7.0481507327285415|0|1433.0|0
0|2020-05-09|1332.0|0|101.0|0|7.0481507327285415|0|1433.0|0
0|2020-05-10|1332.0|0|101.0|0|7.0481507327285415|0|1433.0|0
0|2020-05-11|1332.0|0|101.0|0|7.0481507327285415|0|1433.0|0
0|2020-05-12|1332.0|0|101.0|0|7.0481507327285415|0|1433.0|0
0|2020-05-13|1332.0|0|101.0|0|7.0481507327285415|0|1433.0|0
0|2020-05-14|1332.0|0|101.0|0|7.0481507327285415|0|1433.0|0
0|2020-05-15|1332.0|0|101.0|0|7.0481507327285415|0|1433.0|0
0|2020-05-16|1332.0|0|101.0|0|7.0481507327285415|0|1433.0|0
0|2020-05-17|1332.0|0|101.0|0|7.0481507327285415|0|1433.0|0
0|2020-05-18|1332.0|0|101.0|0|7.0481507327285415|0|1433.0|0
0|2020-05-19|1332.0|0|101.0|0|7.0481507327285415|0|1433.0|0
0|2020-05-20|1332.0|0|101.0|0|7.0481507327285415|0|1433.0|0
0|2020-05-21|1332.0|0|101.0|0|7.0481507327285415|0|1433.0|0
0|2020-05-22|1332.0|0|101.0|0|7.0481507327285415|0|1433.0|0
0|2020-05-23|1332.0|0|101.0|0|7.0481507327285415|0|1433.0|0
0|2020-05-24|1332.0|0|101.0|0|7.0481507327285415|0|1433.0|0
0|2020-05-25|1332.0|0|101.0|0|7.0481507327285415|0|1433.0|0
0|2020-05-26|1332.0|0|101.0|0|7.0481507327285415|0|1433.0|0
0|2020-05-27|1332.0|0|101.0|0|7.0481507327285415|0|1433.0|0
0|2020-05-28|1332.0|0|101.0|0|7.0481507327285415|0|1433.0|0
0|2020-05-29|1332.0|0|101.0|0|7.0481507327285415|0|1433.0|0
0|2020-05-30|1332.0|0|101.0|0|7.0481507327285415|0|1433.0|0
0|2020-05-31|1332.0|0|101.0|0|7.0481507327285415|0|1433.0|0
0|2020-06-01|1364.0|0|59.0|0|4.146170063246662|0|1423.0|0
0|2020-06-02|1364.0|0|59.0|0|4.146170063246662|0|1423.0|0
0|2020-06-03|1364.0|0|59.0|0|4.146170063246662|0|1423.0|0
0|2020-06-04|1364.0|0|59.0|0|4.146170063246662|0|1423.0|0
0|2020-06-05|1364.0|0|59.0|0|4.146170063246662|0|1423.0|0
0|2020-06-06|1364.0|0|59.0|0|4.146170063246662|0|1423.0|0
0|2020-06-07|1364.0|0|59.0|0|4.146170063246662|0|1423.0|0
0|2020-06-08|1364.0|0|59.0|0|4.146170063246662|0|1423.0|0
0|2020-06-09|1364.0|0|59.0|0|4.146170063246662|0|1423.0|0
0|2020-06-10|1364.0|0|59.0|0|4.146170063246662|0|1423.0|0
0|2020-06-11|1364.0|0|59.0|0|4.146170063246662|0|1423.0|0
0|2020-06-12|1364.0|0|59.0|0|4.146170063246662|0|1423.0|0
0|2020-06-13|1364.0|0|59.0|0|4.146170063246662|0|1423.0|0
0|2020-06-14|1364.0|0|59.0|0|4.146170063246662|0|1423.0|0
0|2020-06-15|1364.0|0|59.0|0|4.146170063246662|0|1423.0|0
0|2020-06-16|1364.0|0|59.0|0|4.146170063246662|0|1423.0|0
0|2020-06-17|1364.0|0|59.0|0|4.146170063246662|0|1423.0|0
0|2020-06-18|1364.0|0|59.0|0|4.146170063246662|0|1423.0|0
0|2020-06-19|1364.0|0|59.0|0|4.146170063246662|0|1423.0|0
0|2020-06-20|1364.0|0|59.0|0|4.146170063246662|0|1423.0|0
0|2020-06-21|1364.0|0|59.0|0|4.146170063246662|0|1423.0|0
0|2020-06-22|1364.0|0|59.0|0|4.146170063246662|0|1423.0|0
0|2020-06-23|1364.0|0|59.0|0|4.146170063246662|0|1423.0|0
0|2020-06-24|1364.0|0|59.0|0|4.146170063246662|0|1423.0|0
0|2020-06-25|1364.0|0|59.0|0|4.146170063246662|0|1423.0|0
0|2020-06-26|1364.0|0|59.0|0|4.146170063246662|0|1423.0|0
0|2020-06-27|1364.0|0|59.0|0|4.146170063246662|0|1423.0|0
0|2020-06-28|1364.0|0|59.0|0|4.146170063246662|0|1423.0|0
0|2020-06-29|1364.0|0|59.0|0|4.146170063246662|0|1423.0|0
0|2020-06-30|1364.0|0|59.0|0|4.146170063246662|0|1423.0|0
0|2020-07-01|1334.0|0|64.0|0|4.577968526466381|0|1398.0|0
0|2020-07-02|1334.0|0|64.0|0|4.577968526466381|0|1398.0|0
0|2020-07-03|1334.0|0|64.0|0|4.577968526466381|0|1398.0|0
0|2020-07-04|1334.0|0|64.0|0|4.577968526466381|0|1398.0|0
0|2020-07-05|1334.0|0|64.0|0|4.577968526466381|0|1398.0|0
0|2020-07-06|1334.0|0|64.0|0|4.577968526466381|0|1398.0|0
0|2020-07-07|1334.0|0|64.0|0|4.577968526466381|0|1398.0|0
0|2020-07-08|1334.0|0|64.0|0|4.577968526466381|0|1398.0|0
0|2020-07-09|1334.0|0|64.0|0|4.577968526466381|0|1398.0|0
0|2020-07-10|1334.0|0|64.0|0|4.577968526466381|0|1398.0|0
0|2020-07-11|1334.0|0|64.0|0|4.577968526466381|0|1398.0|0
0|2020-07-12|1334.0|0|64.0|0|4.577968526466381|0|1398.0|0
0|2020-07-13|1334.0|0|64.0|0|4.577968526466381|0|1398.0|0
0|2020-07-14|1334.0|0|64.0|0|4.577968526466381|0|1398.0|0
0|2020-07-15|1334.0|0|64.0|0|4.577968526466381|0|1398.0|0
0|2020-07-16|1334.0|0|64.0|0|4.577968526466381|0|1398.0|0
0|2020-07-17|1334.0|0|64.0|0|4.577968526466381|0|1398.0|0
0|2020-07-18|1334.0|0|64.0|0|4.577968526466381|0|1398.0|0
0|2020-07-19|1334.0|0|64.0|0|4.577968526466381|0|1398.0|0
0|2020-07-20|1334.0|0|64.0|0|4.577968526466381|0|1398.0|0
0|2020-07-21|1334.0|0|64.0|0|4.577968526466381|0|1398.0|0
0|2020-07-22|1334.0|0|64.0|0|4.577968526466381|0|1398.0|0
0|2020-07-23|1334.0|0|64.0|0|4.577968526466381|0|1398.0|0
0|2020-07-24|1334.0|0|64.0|0|4.577968526466381|0|1398.0|0
0|2020-07-25|1334.0|0|64.0|0|4.577968526466381|0|1398.0|0
0|2020-07-26|1334.0|0|64.0|0|4.577968526466381|0|1398.0|0
0|2020-07-27|1334.0|0|64.0|0|4.577968526466381|0|1398.0|0
0|2020-07-28|1334.0|0|64.0|0|4.577968526466381|0|1398.0|0
0|2020-07-29|1334.0|0|64.0|0|4.577968526466381|0|1398.0|0
0|2020-07-30|1334.0|0|64.0|0|4.577968526466381|0|1398.0|0
0|2020-07-31|1334.0|0|64.0|0|4.577968526466381|0|1398.0|0
0|2020-08-01|1394.0|0|61.0|0|4.1924398625429555|0|1455.0|0
0|2020-08-02|1394.0|0|61.0|0|4.1924398625429555|0|1455.0|0
0|2020-08-03|1394.0|0|61.0|0|4.1924398625429555|0|1455.0|0
0|2020-08-04|1394.0|0|61.0|0|4.1924398625429555|0|1455.0|0
0|2020-08-05|1394.0|0|61.0|0|4.1924398625429555|0|1455.0|0
0|2020-08-06|1394.0|0|61.0|0|4.1924398625429555|0|1455.0|0
0|2020-08-07|1394.0|0|61.0|0|4.1924398625429555|0|1455.0|0
0|2020-08-08|1394.0|0|61.0|0|4.1924398625429555|0|1455.0|0
0|2020-08-09|1394.0|0|61.0|0|4.1924398625429555|0|1455.0|0
0|2020-08-10|1394.0|0|61.0|0|4.1924398625429555|0|1455.0|0
0|2020-08-11|1394.0|0|61.0|0|4.1924398625429555|0|1455.0|0
0|2020-08-12|1394.0|0|61.0|0|4.1924398625429555|0|1455.0|0
0|2020-08-13|1394.0|0|61.0|0|4.1924398625429555|0|1455.0|0
0|2020-08-14|1394.0|0|61.0|0|4.1924398625429555|0|1455.0|0
0|2020-08-15|1394.0|0|61.0|0|4.1924398625429555|0|1455.0|0
0|2020-08-16|1394.0|0|61.0|0|4.1924398625429555|0|1455.0|0
0|2020-08-17|1394.0|0|61.0|0|4.1924398625429555|0|1455.0|0
0|2020-08-18|1394.0|0|61.0|0|4.1924398625429555|0|1455.0|0
0|2020-08-19|1394.0|0|61.0|0|4.1924398625429555|0|1455.0|0
0|2020-08-20|1394.0|0|61.0|0|4.1924398625429555|0|1455.0|0
0|2020-08-21|1394.0|0|61.0|0|4.1924398625429555|0|1455.0|0
0|2020-08-22|1394.0|0|61.0|0|4.1924398625429555|0|1455.0|0
0|2020-08-23|1394.0|0|61.0|0|4.1924398625429555|0|1455.0|0
0|2020-08-24|1394.0|0|61.0|0|4.1924398625429555|0|1455.0|0
0|2020-08-25|1394.0|0|61.0|0|4.1924398625429555|0|1455.0|0
0|2020-08-26|1394.0|0|61.0|0|4.1924398625429555|0|1455.0|0
0|2020-08-27|1394.0|0|61.0|0|4.1924398625429555|0|1455.0|0
0|2020-08-28|1394.0|0|61.0|0|4.1924398625429555|0|1455.0|0
0|2020-08-29|1394.0|0|61.0|0|4.1924398625429555|0|1455.0|0
0|2020-08-30|1394.0|0|61.0|0|4.1924398625429555|0|1455.0|0
0|2020-08-31|1394.0|0|61.0|0|4.1924398625429555|0|1455.0|0
0|2020-09-01|1381.0|0|34.0|0|2.402826855123675|0|1415.0|0
0|2020-09-02|1381.0|0|34.0|0|2.402826855123675|0|1415.0|0
0|2020-09-03|1381.0|0|34.0|0|2.402826855123675|0|1415.0|0
0|2020-09-04|1381.0|0|34.0|0|2.402826855123675|0|1415.0|0
0|2020-09-05|1381.0|0|34.0|0|2.402826855123675|0|1415.0|0
0|2020-09-06|1381.0|0|34.0|0|2.402826855123675|0|1415.0|0
0|2020-09-07|1381.0|0|34.0|0|2.402826855123675|0|1415.0|0
0|2020-09-08|1381.0|0|34.0|0|2.402826855123675|0|1415.0|0
0|2020-09-09|1381.0|0|34.0|0|2.402826855123675|0|1415.0|0
0|2020-09-10|1381.0|0|34.0|0|2.402826855123675|0|1415.0|0
0|2020-09-11|1381.0|0|34.0|0|2.402826855123675|0|1415.0|0
0|2020-09-12|1381.0|0|34.0|0|2.402826855123675|0|1415.0|0
0|2020-09-13|1381.0|0|34.0|0|2.402826855123675|0|1415.0|0
0|2020-09-14|1381.0|0|34.0|0|2.402826855123675|0|1415.0|0
0|2020-09-15|1381.0|0|34.0|0|2.402826855123675|0|1415.0|0
0|2020-09-16|1381.0|0|34.0|0|2.402826855123675|0|1415.0|0
0|2020-09-17|1381.0|0|34.0|0|2.402826855123675|0|1415.0|0
0|2020-09-18|1381.0|0|34.0|0|2.402826855123675|0|1415.0|0
0|2020-09-19|1381.0|0|34.0|0|2.402826855123675|0|1415.0|0
0|2020-09-20|1381.0|0|34.0|0|2.402826855123675|0|1415.0|0
0|2020-09-21|1381.0|0|34.0|0|2.402826855123675|0|1415.0|0
0|2020-09-22|1381.0|0|34.0|0|2.402826855123675|0|1415.0|0
0|2020-09-23|1381.0|0|34.0|0|2.402826855123675|0|1415.0|0
0|2020-09-24|1381.0|0|34.0|0|2.402826855123675|0|1415.0|0
0|2020-09-25|1381.0|0|34.0|0|2.402826855123675|0|1415.0|0
0|2020-09-26|1381.0|0|34.0|0|2.402826855123675|0|1415.0|0
0|2020-09-27|1381.0|0|34.0|0|2.402826855123675|0|1415.0|0
0|2020-09-28|1381.0|0|34.0|0|2.402826855123675|0|1415.0|0
0|2020-09-29|1381.0|0|34.0|0|2.402826855123675|0|1415.0|0
0|2020-09-30|1381.0|0|34.0|0|2.402826855123675|0|1415.0|0
0|2020-10-01|1380.0|0|46.0|0|3.225806451612903|0|1426.0|0
0|2020-10-02|1380.0|0|46.0|0|3.225806451612903|0|1426.0|0
0|2020-10-03|1380.0|0|46.0|0|3.225806451612903|0|1426.0|0
0|2020-10-04|1380.0|0|46.0|0|3.225806451612903|0|1426.0|0
0|2020-10-05|1380.0|0|46.0|0|3.225806451612903|0|1426.0|0
0|2020-10-06|1380.0|0|46.0|0|3.225806451612903|0|1426.0|0
0|2020-10-07|1380.0|0|46.0|0|3.225806451612903|0|1426.0|0
0|2020-10-08|1380.0|0|46.0|0|3.225806451612903|0|1426.0|0
0|2020-10-09|1380.0|0|46.0|0|3.225806451612903|0|1426.0|0
0|2020-10-10|1380.0|0|46.0|0|3.225806451612903|0|1426.0|0
0|2020-10-11|1380.0|0|46.0|0|3.225806451612903|0|1426.0|0
0|2020-10-12|1380.0|0|46.0|0|3.225806451612903|0|1426.0|0
0|2020-10-13|1380.0|0|46.0|0|3.225806451612903|0|1426.0|0
0|2020-10-14|1380.0|0|46.0|0|3.225806451612903|0|1426.0|0
0|2020-10-15|1380.0|0|46.0|0|3.225806451612903|0|1426.0|0
0|2020-10-16|1380.0|0|46.0|0|3.225806451612903|0|1426.0|0
0|2020-10-17|1380.0|0|46.0|0|3.225806451612903|0|1426.0|0
0|2020-10-18|1380.0|0|46.0|0|3.225806451612903|0|1426.0|0
0|2020-10-19|1380.0|0|46.0|0|3.225806451612903|0|1426.0|0
0|2020-10-20|1380.0|0|46.0|0|3.225806451612903|0|1426.0|0
0|2020-10-21|1380.0|0|46.0|0|3.225806451612903|0|1426.0|0
0|2020-10-22|1380.0|0|46.0|0|3.225806451612903|0|1426.0|0
0|2020-10-23|1380.0|0|46.0|0|3.225806451612903|0|1426.0|0
0|2020-10-24|1380.0|0|46.0|0|3.225806451612903|0|1426.0|0
0|2020-10-25|1380.0|0|46.0|0|3.225806451612903|0|1426.0|0
0|2020-10-26|1380.0|0|46.0|0|3.225806451612903|0|1426.0|0
0|2020-10-27|1380.0|0|46.0|0|3.225806451612903|0|1426.0|0
0|2020-10-28|1380.0|0|46.0|0|3.225806451612903|0|1426.0|0
0|2020-10-29|1380.0|0|46.0|0|3.225806451612903|0|1426.0|0
0|2020-10-30|1380.0|0|46.0|0|3.225806451612903|0|1426.0|0
0|2020-10-31|1380.0|0|46.0|0|3.225806451612903|0|1426.0|0
0|2020-11-01|1316.0|0|53.0|0|3.8714390065741418|0|1369.0|0
0|2020-11-02|1316.0|0|53.0|0|3.8714390065741418|0|1369.0|0
0|2020-11-03|1316.0|0|53.0|0|3.8714390065741418|0|1369.0|0
0|2020-11-04|1316.0|0|53.0|0|3.8714390065741418|0|1369.0|0
0|2020-11-05|1316.0|0|53.0|0|3.8714390065741418|0|1369.0|0
0|2020-11-06|1316.0|0|53.0|0|3.8714390065741418|0|1369.0|0
0|2020-11-07|1316.0|0|53.0|0|3.8714390065741418|0|1369.0|0
0|2020-11-08|1316.0|0|53.0|0|3.8714390065741418|0|1369.0|0
0|2020-11-09|1316.0|0|53.0|0|3.8714390065741418|0|1369.0|0
0|2020-11-10|1316.0|0|53.0|0|3.8714390065741418|0|1369.0|0
0|2020-11-11|1316.0|0|53.0|0|3.8714390065741418|0|1369.0|0
0|2020-11-12|1316.0|0|53.0|0|3.8714390065741418|0|1369.0|0
0|2020-11-13|1316.0|0|53.0|0|3.8714390065741418|0|1369.0|0
0|2020-11-14|1316.0|0|53.0|0|3.8714390065741418|0|1369.0|0
0|2020-11-15|1316.0|0|53.0|0|3.8714390065741418|0|1369.0|0
0|2020-11-16|1316.0|0|53.0|0|3.8714390065741418|0|1369.0|0
0|2020-11-17|1316.0|0|53.0|0|3.8714390065741418|0|1369.0|0
0|2020-11-18|1316.0|0|53.0|0|3.8714390065741418|0|1369.0|0
0|2020-11-19|1316.0|0|53.0|0|3.8714390065741418|0|1369.0|0
0|2020-11-20|1316.0|0|53.0|0|3.8714390065741418|0|1369.0|0
0|2020-11-21|1316.0|0|53.0|0|3.8714390065741418|0|1369.0|0
0|2020-11-22|1316.0|0|53.0|0|3.8714390065741418|0|1369.0|0
0|2020-11-23|1316.0|0|53.0|0|3.8714390065741418|0|1369.0|0
0|2020-11-24|1316.0|0|53.0|0|3.8714390065741418|0|1369.0|0
0|2020-11-25|1316.0|0|53.0|0|3.8714390065741418|0|1369.0|0
0|2020-11-26|1316.0|0|53.0|0|3.8714390065741418|0|1369.0|0
0|2020-11-27|1316.0|0|53.0|0|3.8714390065741418|0|1369.0|0
0|2020-11-28|1316.0|0|53.0|0|3.8714390065741418|0|1369.0|0
0|2020-11-29|1316.0|0|53.0|0|3.8714390065741418|0|1369.0|0
0|2020-11-30|1316.0|0|53.0|0|3.8714390065741418|0|1369.0|0
0|2020-12-01|1300.0|0|75.0|0|5.454545454545454|0|1375.0|0
0|2020-12-02|1300.0|0|75.0|0|5.454545454545454|0|1375.0|0
0|2020-12-03|1300.0|0|75.0|0|5.454545454545454|0|1375.0|0
0|2020-12-04|1300.0|0|75.0|0|5.454545454545454|0|1375.0|0
0|2020-12-05|1300.0|0|75.0|0|5.454545454545454|0|1375.0|0
0|2020-12-06|1300.0|0|75.0|0|5.454545454545454|0|1375.0|0
