|dates|Glascock_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Glascock_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Glascock_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Glascock_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Glascock_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Glascock_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Glascock_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Glascock_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
