|dates|Noble_Indiana_UnitedStates.BLS_EmployedPopulation.data|Noble_Indiana_UnitedStates.BLS_EmployedPopulation.missing|Noble_Indiana_UnitedStates.BLS_UnemployedPopulation.data|Noble_Indiana_UnitedStates.BLS_UnemployedPopulation.missing|Noble_Indiana_UnitedStates.BLS_UnemploymentRate.data|Noble_Indiana_UnitedStates.BLS_UnemploymentRate.missing|Noble_Indiana_UnitedStates.BLS_LaborForcePopulation.data|Noble_Indiana_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-13|22424.0|0|704.5|0|3.0460254664158937|0|23128.5|0
0|2020-02-14|22424.0|0|704.5|0|3.0460254664158937|0|23128.5|0
0|2020-02-15|22424.0|0|704.5|0|3.0460254664158937|0|23128.5|0
0|2020-02-16|22424.0|0|704.5|0|3.0460254664158937|0|23128.5|0
0|2020-02-17|22424.0|0|704.5|0|3.0460254664158937|0|23128.5|0
0|2020-02-18|22424.0|0|704.5|0|3.0460254664158937|0|23128.5|0
0|2020-02-19|22424.0|0|704.5|0|3.0460254664158937|0|23128.5|0
0|2020-02-20|22424.0|0|704.5|0|3.0460254664158937|0|23128.5|0
0|2020-02-21|22424.0|0|704.5|0|3.0460254664158937|0|23128.5|0
0|2020-02-22|22424.0|0|704.5|0|3.0460254664158937|0|23128.5|0
0|2020-02-23|22424.0|0|704.5|0|3.0460254664158937|0|23128.5|0
0|2020-02-24|22424.0|0|704.5|0|3.0460254664158937|0|23128.5|0
0|2020-02-25|22424.0|0|704.5|0|3.0460254664158937|0|23128.5|0
0|2020-02-26|22424.0|0|704.5|0|3.0460254664158937|0|23128.5|0
0|2020-02-27|22424.0|0|704.5|0|3.0460254664158937|0|23128.5|0
0|2020-02-28|22424.0|0|704.5|0|3.0460254664158937|0|23128.5|0
0|2020-02-29|22424.0|0|704.5|0|3.0460254664158937|0|23128.5|0
0|2020-03-01|21828.5|0|735.0|0|3.2574733529815854|0|22563.5|0
0|2020-03-02|21828.5|0|735.0|0|3.2574733529815854|0|22563.5|0
0|2020-03-03|21828.5|0|735.0|0|3.2574733529815854|0|22563.5|0
0|2020-03-04|21828.5|0|735.0|0|3.2574733529815854|0|22563.5|0
0|2020-03-05|21828.5|0|735.0|0|3.2574733529815854|0|22563.5|0
0|2020-03-06|21828.5|0|735.0|0|3.2574733529815854|0|22563.5|0
0|2020-03-07|21828.5|0|735.0|0|3.2574733529815854|0|22563.5|0
0|2020-03-08|21828.5|0|735.0|0|3.2574733529815854|0|22563.5|0
0|2020-03-09|21828.5|0|735.0|0|3.2574733529815854|0|22563.5|0
0|2020-03-10|21828.5|0|735.0|0|3.2574733529815854|0|22563.5|0
0|2020-03-11|21828.5|0|735.0|0|3.2574733529815854|0|22563.5|0
0|2020-03-12|21828.5|0|735.0|0|3.2574733529815854|0|22563.5|0
0|2020-03-13|21828.5|0|735.0|0|3.2574733529815854|0|22563.5|0
0|2020-03-14|21828.5|0|735.0|0|3.2574733529815854|0|22563.5|0
0|2020-03-15|21828.5|0|735.0|0|3.2574733529815854|0|22563.5|0
0|2020-03-16|21828.5|0|735.0|0|3.2574733529815854|0|22563.5|0
0|2020-03-17|21828.5|0|735.0|0|3.2574733529815854|0|22563.5|0
0|2020-03-18|21828.5|0|735.0|0|3.2574733529815854|0|22563.5|0
0|2020-03-19|21828.5|0|735.0|0|3.2574733529815854|0|22563.5|0
0|2020-03-20|21828.5|0|735.0|0|3.2574733529815854|0|22563.5|0
0|2020-03-21|21828.5|0|735.0|0|3.2574733529815854|0|22563.5|0
0|2020-03-22|21828.5|0|735.0|0|3.2574733529815854|0|22563.5|0
0|2020-03-23|21828.5|0|735.0|0|3.2574733529815854|0|22563.5|0
0|2020-03-24|21828.5|0|735.0|0|3.2574733529815854|0|22563.5|0
0|2020-03-25|21828.5|0|735.0|0|3.2574733529815854|0|22563.5|0
0|2020-03-26|21828.5|0|735.0|0|3.2574733529815854|0|22563.5|0
0|2020-03-27|21828.5|0|735.0|0|3.2574733529815854|0|22563.5|0
0|2020-03-28|21828.5|0|735.0|0|3.2574733529815854|0|22563.5|0
0|2020-03-29|21828.5|0|735.0|0|3.2574733529815854|0|22563.5|0
0|2020-03-30|21828.5|0|735.0|0|3.2574733529815854|0|22563.5|0
0|2020-03-31|21828.5|0|735.0|0|3.2574733529815854|0|22563.5|0
0|2020-04-01|17685.0|0|7153.5|0|28.80004831209614|0|24838.5|0
0|2020-04-02|17685.0|0|7153.5|0|28.80004831209614|0|24838.5|0
0|2020-04-03|17685.0|0|7153.5|0|28.80004831209614|0|24838.5|0
0|2020-04-04|17685.0|0|7153.5|0|28.80004831209614|0|24838.5|0
0|2020-04-05|17685.0|0|7153.5|0|28.80004831209614|0|24838.5|0
0|2020-04-06|17685.0|0|7153.5|0|28.80004831209614|0|24838.5|0
0|2020-04-07|17685.0|0|7153.5|0|28.80004831209614|0|24838.5|0
0|2020-04-08|17685.0|0|7153.5|0|28.80004831209614|0|24838.5|0
0|2020-04-09|17685.0|0|7153.5|0|28.80004831209614|0|24838.5|0
0|2020-04-10|17685.0|0|7153.5|0|28.80004831209614|0|24838.5|0
0|2020-04-11|17685.0|0|7153.5|0|28.80004831209614|0|24838.5|0
0|2020-04-12|17685.0|0|7153.5|0|28.80004831209614|0|24838.5|0
0|2020-04-13|17685.0|0|7153.5|0|28.80004831209614|0|24838.5|0
0|2020-04-14|17685.0|0|7153.5|0|28.80004831209614|0|24838.5|0
0|2020-04-15|17685.0|0|7153.5|0|28.80004831209614|0|24838.5|0
0|2020-04-16|17685.0|0|7153.5|0|28.80004831209614|0|24838.5|0
0|2020-04-17|17685.0|0|7153.5|0|28.80004831209614|0|24838.5|0
0|2020-04-18|17685.0|0|7153.5|0|28.80004831209614|0|24838.5|0
0|2020-04-19|17685.0|0|7153.5|0|28.80004831209614|0|24838.5|0
0|2020-04-20|17685.0|0|7153.5|0|28.80004831209614|0|24838.5|0
0|2020-04-21|17685.0|0|7153.5|0|28.80004831209614|0|24838.5|0
0|2020-04-22|17685.0|0|7153.5|0|28.80004831209614|0|24838.5|0
0|2020-04-23|17685.0|0|7153.5|0|28.80004831209614|0|24838.5|0
0|2020-04-24|17685.0|0|7153.5|0|28.80004831209614|0|24838.5|0
0|2020-04-25|17685.0|0|7153.5|0|28.80004831209614|0|24838.5|0
0|2020-04-26|17685.0|0|7153.5|0|28.80004831209614|0|24838.5|0
0|2020-04-27|17685.0|0|7153.5|0|28.80004831209614|0|24838.5|0
0|2020-04-28|17685.0|0|7153.5|0|28.80004831209614|0|24838.5|0
0|2020-04-29|17685.0|0|7153.5|0|28.80004831209614|0|24838.5|0
0|2020-04-30|17685.0|0|7153.5|0|28.80004831209614|0|24838.5|0
0|2020-05-01|18303.0|0|3842.0|0|17.349288778505304|0|22145.0|0
0|2020-05-02|18303.0|0|3842.0|0|17.349288778505304|0|22145.0|0
0|2020-05-03|18303.0|0|3842.0|0|17.349288778505304|0|22145.0|0
0|2020-05-04|18303.0|0|3842.0|0|17.349288778505304|0|22145.0|0
0|2020-05-05|18303.0|0|3842.0|0|17.349288778505304|0|22145.0|0
0|2020-05-06|18303.0|0|3842.0|0|17.349288778505304|0|22145.0|0
0|2020-05-07|18303.0|0|3842.0|0|17.349288778505304|0|22145.0|0
0|2020-05-08|18303.0|0|3842.0|0|17.349288778505304|0|22145.0|0
0|2020-05-09|18303.0|0|3842.0|0|17.349288778505304|0|22145.0|0
0|2020-05-10|18303.0|0|3842.0|0|17.349288778505304|0|22145.0|0
0|2020-05-11|18303.0|0|3842.0|0|17.349288778505304|0|22145.0|0
0|2020-05-12|18303.0|0|3842.0|0|17.349288778505304|0|22145.0|0
0|2020-05-13|18303.0|0|3842.0|0|17.349288778505304|0|22145.0|0
0|2020-05-14|18303.0|0|3842.0|0|17.349288778505304|0|22145.0|0
0|2020-05-15|18303.0|0|3842.0|0|17.349288778505304|0|22145.0|0
0|2020-05-16|18303.0|0|3842.0|0|17.349288778505304|0|22145.0|0
0|2020-05-17|18303.0|0|3842.0|0|17.349288778505304|0|22145.0|0
0|2020-05-18|18303.0|0|3842.0|0|17.349288778505304|0|22145.0|0
0|2020-05-19|18303.0|0|3842.0|0|17.349288778505304|0|22145.0|0
0|2020-05-20|18303.0|0|3842.0|0|17.349288778505304|0|22145.0|0
0|2020-05-21|18303.0|0|3842.0|0|17.349288778505304|0|22145.0|0
0|2020-05-22|18303.0|0|3842.0|0|17.349288778505304|0|22145.0|0
0|2020-05-23|18303.0|0|3842.0|0|17.349288778505304|0|22145.0|0
0|2020-05-24|18303.0|0|3842.0|0|17.349288778505304|0|22145.0|0
0|2020-05-25|18303.0|0|3842.0|0|17.349288778505304|0|22145.0|0
0|2020-05-26|18303.0|0|3842.0|0|17.349288778505304|0|22145.0|0
0|2020-05-27|18303.0|0|3842.0|0|17.349288778505304|0|22145.0|0
0|2020-05-28|18303.0|0|3842.0|0|17.349288778505304|0|22145.0|0
0|2020-05-29|18303.0|0|3842.0|0|17.349288778505304|0|22145.0|0
0|2020-05-30|18303.0|0|3842.0|0|17.349288778505304|0|22145.0|0
0|2020-05-31|18303.0|0|3842.0|0|17.349288778505304|0|22145.0|0
0|2020-06-01|20565.0|0|2522.0|0|10.923896565166544|0|23087.0|0
0|2020-06-02|20565.0|0|2522.0|0|10.923896565166544|0|23087.0|0
0|2020-06-03|20565.0|0|2522.0|0|10.923896565166544|0|23087.0|0
0|2020-06-04|20565.0|0|2522.0|0|10.923896565166544|0|23087.0|0
0|2020-06-05|20565.0|0|2522.0|0|10.923896565166544|0|23087.0|0
0|2020-06-06|20565.0|0|2522.0|0|10.923896565166544|0|23087.0|0
0|2020-06-07|20565.0|0|2522.0|0|10.923896565166544|0|23087.0|0
0|2020-06-08|20565.0|0|2522.0|0|10.923896565166544|0|23087.0|0
0|2020-06-09|20565.0|0|2522.0|0|10.923896565166544|0|23087.0|0
0|2020-06-10|20565.0|0|2522.0|0|10.923896565166544|0|23087.0|0
0|2020-06-11|20565.0|0|2522.0|0|10.923896565166544|0|23087.0|0
0|2020-06-12|20565.0|0|2522.0|0|10.923896565166544|0|23087.0|0
0|2020-06-13|20565.0|0|2522.0|0|10.923896565166544|0|23087.0|0
0|2020-06-14|20565.0|0|2522.0|0|10.923896565166544|0|23087.0|0
0|2020-06-15|20565.0|0|2522.0|0|10.923896565166544|0|23087.0|0
0|2020-06-16|20565.0|0|2522.0|0|10.923896565166544|0|23087.0|0
0|2020-06-17|20565.0|0|2522.0|0|10.923896565166544|0|23087.0|0
0|2020-06-18|20565.0|0|2522.0|0|10.923896565166544|0|23087.0|0
0|2020-06-19|20565.0|0|2522.0|0|10.923896565166544|0|23087.0|0
0|2020-06-20|20565.0|0|2522.0|0|10.923896565166544|0|23087.0|0
0|2020-06-21|20565.0|0|2522.0|0|10.923896565166544|0|23087.0|0
0|2020-06-22|20565.0|0|2522.0|0|10.923896565166544|0|23087.0|0
0|2020-06-23|20565.0|0|2522.0|0|10.923896565166544|0|23087.0|0
0|2020-06-24|20565.0|0|2522.0|0|10.923896565166544|0|23087.0|0
0|2020-06-25|20565.0|0|2522.0|0|10.923896565166544|0|23087.0|0
0|2020-06-26|20565.0|0|2522.0|0|10.923896565166544|0|23087.0|0
0|2020-06-27|20565.0|0|2522.0|0|10.923896565166544|0|23087.0|0
0|2020-06-28|20565.0|0|2522.0|0|10.923896565166544|0|23087.0|0
0|2020-06-29|20565.0|0|2522.0|0|10.923896565166544|0|23087.0|0
0|2020-06-30|20565.0|0|2522.0|0|10.923896565166544|0|23087.0|0
0|2020-07-01|20735.0|0|1971.0|0|8.680524971373206|0|22706.0|0
0|2020-07-02|20735.0|0|1971.0|0|8.680524971373206|0|22706.0|0
0|2020-07-03|20735.0|0|1971.0|0|8.680524971373206|0|22706.0|0
0|2020-07-04|20735.0|0|1971.0|0|8.680524971373206|0|22706.0|0
0|2020-07-05|20735.0|0|1971.0|0|8.680524971373206|0|22706.0|0
0|2020-07-06|20735.0|0|1971.0|0|8.680524971373206|0|22706.0|0
0|2020-07-07|20735.0|0|1971.0|0|8.680524971373206|0|22706.0|0
0|2020-07-08|20735.0|0|1971.0|0|8.680524971373206|0|22706.0|0
0|2020-07-09|20735.0|0|1971.0|0|8.680524971373206|0|22706.0|0
0|2020-07-10|20735.0|0|1971.0|0|8.680524971373206|0|22706.0|0
0|2020-07-11|20735.0|0|1971.0|0|8.680524971373206|0|22706.0|0
0|2020-07-12|20735.0|0|1971.0|0|8.680524971373206|0|22706.0|0
0|2020-07-13|20735.0|0|1971.0|0|8.680524971373206|0|22706.0|0
0|2020-07-14|20735.0|0|1971.0|0|8.680524971373206|0|22706.0|0
0|2020-07-15|20735.0|0|1971.0|0|8.680524971373206|0|22706.0|0
0|2020-07-16|20735.0|0|1971.0|0|8.680524971373206|0|22706.0|0
0|2020-07-17|20735.0|0|1971.0|0|8.680524971373206|0|22706.0|0
0|2020-07-18|20735.0|0|1971.0|0|8.680524971373206|0|22706.0|0
0|2020-07-19|20735.0|0|1971.0|0|8.680524971373206|0|22706.0|0
0|2020-07-20|20735.0|0|1971.0|0|8.680524971373206|0|22706.0|0
0|2020-07-21|20735.0|0|1971.0|0|8.680524971373206|0|22706.0|0
0|2020-07-22|20735.0|0|1971.0|0|8.680524971373206|0|22706.0|0
0|2020-07-23|20735.0|0|1971.0|0|8.680524971373206|0|22706.0|0
0|2020-07-24|20735.0|0|1971.0|0|8.680524971373206|0|22706.0|0
0|2020-07-25|20735.0|0|1971.0|0|8.680524971373206|0|22706.0|0
0|2020-07-26|20735.0|0|1971.0|0|8.680524971373206|0|22706.0|0
0|2020-07-27|20735.0|0|1971.0|0|8.680524971373206|0|22706.0|0
0|2020-07-28|20735.0|0|1971.0|0|8.680524971373206|0|22706.0|0
0|2020-07-29|20735.0|0|1971.0|0|8.680524971373206|0|22706.0|0
0|2020-07-30|20735.0|0|1971.0|0|8.680524971373206|0|22706.0|0
0|2020-07-31|20735.0|0|1971.0|0|8.680524971373206|0|22706.0|0
0|2020-08-01|21094.0|0|1403.0|0|6.236387073832066|0|22497.0|0
0|2020-08-02|21094.0|0|1403.0|0|6.236387073832066|0|22497.0|0
0|2020-08-03|21094.0|0|1403.0|0|6.236387073832066|0|22497.0|0
0|2020-08-04|21094.0|0|1403.0|0|6.236387073832066|0|22497.0|0
0|2020-08-05|21094.0|0|1403.0|0|6.236387073832066|0|22497.0|0
0|2020-08-06|21094.0|0|1403.0|0|6.236387073832066|0|22497.0|0
0|2020-08-07|21094.0|0|1403.0|0|6.236387073832066|0|22497.0|0
0|2020-08-08|21094.0|0|1403.0|0|6.236387073832066|0|22497.0|0
0|2020-08-09|21094.0|0|1403.0|0|6.236387073832066|0|22497.0|0
0|2020-08-10|21094.0|0|1403.0|0|6.236387073832066|0|22497.0|0
0|2020-08-11|21094.0|0|1403.0|0|6.236387073832066|0|22497.0|0
0|2020-08-12|21094.0|0|1403.0|0|6.236387073832066|0|22497.0|0
0|2020-08-13|21094.0|0|1403.0|0|6.236387073832066|0|22497.0|0
0|2020-08-14|21094.0|0|1403.0|0|6.236387073832066|0|22497.0|0
0|2020-08-15|21094.0|0|1403.0|0|6.236387073832066|0|22497.0|0
0|2020-08-16|21094.0|0|1403.0|0|6.236387073832066|0|22497.0|0
0|2020-08-17|21094.0|0|1403.0|0|6.236387073832066|0|22497.0|0
0|2020-08-18|21094.0|0|1403.0|0|6.236387073832066|0|22497.0|0
0|2020-08-19|21094.0|0|1403.0|0|6.236387073832066|0|22497.0|0
0|2020-08-20|21094.0|0|1403.0|0|6.236387073832066|0|22497.0|0
0|2020-08-21|21094.0|0|1403.0|0|6.236387073832066|0|22497.0|0
0|2020-08-22|21094.0|0|1403.0|0|6.236387073832066|0|22497.0|0
0|2020-08-23|21094.0|0|1403.0|0|6.236387073832066|0|22497.0|0
0|2020-08-24|21094.0|0|1403.0|0|6.236387073832066|0|22497.0|0
0|2020-08-25|21094.0|0|1403.0|0|6.236387073832066|0|22497.0|0
0|2020-08-26|21094.0|0|1403.0|0|6.236387073832066|0|22497.0|0
0|2020-08-27|21094.0|0|1403.0|0|6.236387073832066|0|22497.0|0
0|2020-08-28|21094.0|0|1403.0|0|6.236387073832066|0|22497.0|0
0|2020-08-29|21094.0|0|1403.0|0|6.236387073832066|0|22497.0|0
0|2020-08-30|21094.0|0|1403.0|0|6.236387073832066|0|22497.0|0
0|2020-08-31|21094.0|0|1403.0|0|6.236387073832066|0|22497.0|0
0|2020-09-01|21213.0|0|1128.0|0|5.049013025379347|0|22341.0|0
0|2020-09-02|21213.0|0|1128.0|0|5.049013025379347|0|22341.0|0
0|2020-09-03|21213.0|0|1128.0|0|5.049013025379347|0|22341.0|0
0|2020-09-04|21213.0|0|1128.0|0|5.049013025379347|0|22341.0|0
0|2020-09-05|21213.0|0|1128.0|0|5.049013025379347|0|22341.0|0
0|2020-09-06|21213.0|0|1128.0|0|5.049013025379347|0|22341.0|0
0|2020-09-07|21213.0|0|1128.0|0|5.049013025379347|0|22341.0|0
0|2020-09-08|21213.0|0|1128.0|0|5.049013025379347|0|22341.0|0
0|2020-09-09|21213.0|0|1128.0|0|5.049013025379347|0|22341.0|0
0|2020-09-10|21213.0|0|1128.0|0|5.049013025379347|0|22341.0|0
0|2020-09-11|21213.0|0|1128.0|0|5.049013025379347|0|22341.0|0
0|2020-09-12|21213.0|0|1128.0|0|5.049013025379347|0|22341.0|0
0|2020-09-13|21213.0|0|1128.0|0|5.049013025379347|0|22341.0|0
0|2020-09-14|21213.0|0|1128.0|0|5.049013025379347|0|22341.0|0
0|2020-09-15|21213.0|0|1128.0|0|5.049013025379347|0|22341.0|0
0|2020-09-16|21213.0|0|1128.0|0|5.049013025379347|0|22341.0|0
0|2020-09-17|21213.0|0|1128.0|0|5.049013025379347|0|22341.0|0
0|2020-09-18|21213.0|0|1128.0|0|5.049013025379347|0|22341.0|0
0|2020-09-19|21213.0|0|1128.0|0|5.049013025379347|0|22341.0|0
0|2020-09-20|21213.0|0|1128.0|0|5.049013025379347|0|22341.0|0
0|2020-09-21|21213.0|0|1128.0|0|5.049013025379347|0|22341.0|0
0|2020-09-22|21213.0|0|1128.0|0|5.049013025379347|0|22341.0|0
0|2020-09-23|21213.0|0|1128.0|0|5.049013025379347|0|22341.0|0
0|2020-09-24|21213.0|0|1128.0|0|5.049013025379347|0|22341.0|0
0|2020-09-25|21213.0|0|1128.0|0|5.049013025379347|0|22341.0|0
0|2020-09-26|21213.0|0|1128.0|0|5.049013025379347|0|22341.0|0
0|2020-09-27|21213.0|0|1128.0|0|5.049013025379347|0|22341.0|0
0|2020-09-28|21213.0|0|1128.0|0|5.049013025379347|0|22341.0|0
0|2020-09-29|21213.0|0|1128.0|0|5.049013025379347|0|22341.0|0
0|2020-09-30|21213.0|0|1128.0|0|5.049013025379347|0|22341.0|0
0|2020-10-01|21423.0|0|1009.0|0|4.498038516405136|0|22432.0|0
0|2020-10-02|21423.0|0|1009.0|0|4.498038516405136|0|22432.0|0
0|2020-10-03|21423.0|0|1009.0|0|4.498038516405136|0|22432.0|0
0|2020-10-04|21423.0|0|1009.0|0|4.498038516405136|0|22432.0|0
0|2020-10-05|21423.0|0|1009.0|0|4.498038516405136|0|22432.0|0
0|2020-10-06|21423.0|0|1009.0|0|4.498038516405136|0|22432.0|0
0|2020-10-07|21423.0|0|1009.0|0|4.498038516405136|0|22432.0|0
0|2020-10-08|21423.0|0|1009.0|0|4.498038516405136|0|22432.0|0
0|2020-10-09|21423.0|0|1009.0|0|4.498038516405136|0|22432.0|0
0|2020-10-10|21423.0|0|1009.0|0|4.498038516405136|0|22432.0|0
0|2020-10-11|21423.0|0|1009.0|0|4.498038516405136|0|22432.0|0
0|2020-10-12|21423.0|0|1009.0|0|4.498038516405136|0|22432.0|0
0|2020-10-13|21423.0|0|1009.0|0|4.498038516405136|0|22432.0|0
0|2020-10-14|21423.0|0|1009.0|0|4.498038516405136|0|22432.0|0
0|2020-10-15|21423.0|0|1009.0|0|4.498038516405136|0|22432.0|0
0|2020-10-16|21423.0|0|1009.0|0|4.498038516405136|0|22432.0|0
0|2020-10-17|21423.0|0|1009.0|0|4.498038516405136|0|22432.0|0
0|2020-10-18|21423.0|0|1009.0|0|4.498038516405136|0|22432.0|0
0|2020-10-19|21423.0|0|1009.0|0|4.498038516405136|0|22432.0|0
0|2020-10-20|21423.0|0|1009.0|0|4.498038516405136|0|22432.0|0
0|2020-10-21|21423.0|0|1009.0|0|4.498038516405136|0|22432.0|0
0|2020-10-22|21423.0|0|1009.0|0|4.498038516405136|0|22432.0|0
0|2020-10-23|21423.0|0|1009.0|0|4.498038516405136|0|22432.0|0
0|2020-10-24|21423.0|0|1009.0|0|4.498038516405136|0|22432.0|0
0|2020-10-25|21423.0|0|1009.0|0|4.498038516405136|0|22432.0|0
0|2020-10-26|21423.0|0|1009.0|0|4.498038516405136|0|22432.0|0
0|2020-10-27|21423.0|0|1009.0|0|4.498038516405136|0|22432.0|0
0|2020-10-28|21423.0|0|1009.0|0|4.498038516405136|0|22432.0|0
0|2020-10-29|21423.0|0|1009.0|0|4.498038516405136|0|22432.0|0
0|2020-10-30|21423.0|0|1009.0|0|4.498038516405136|0|22432.0|0
0|2020-10-31|21423.0|0|1009.0|0|4.498038516405136|0|22432.0|0
0|2020-11-01|21431.0|0|981.0|0|4.377119400321257|0|22412.0|0
0|2020-11-02|21431.0|0|981.0|0|4.377119400321257|0|22412.0|0
0|2020-11-03|21431.0|0|981.0|0|4.377119400321257|0|22412.0|0
0|2020-11-04|21431.0|0|981.0|0|4.377119400321257|0|22412.0|0
0|2020-11-05|21431.0|0|981.0|0|4.377119400321257|0|22412.0|0
0|2020-11-06|21431.0|0|981.0|0|4.377119400321257|0|22412.0|0
0|2020-11-07|21431.0|0|981.0|0|4.377119400321257|0|22412.0|0
0|2020-11-08|21431.0|0|981.0|0|4.377119400321257|0|22412.0|0
0|2020-11-09|21431.0|0|981.0|0|4.377119400321257|0|22412.0|0
0|2020-11-10|21431.0|0|981.0|0|4.377119400321257|0|22412.0|0
0|2020-11-11|21431.0|0|981.0|0|4.377119400321257|0|22412.0|0
0|2020-11-12|21431.0|0|981.0|0|4.377119400321257|0|22412.0|0
0|2020-11-13|21431.0|0|981.0|0|4.377119400321257|0|22412.0|0
0|2020-11-14|21431.0|0|981.0|0|4.377119400321257|0|22412.0|0
0|2020-11-15|21431.0|0|981.0|0|4.377119400321257|0|22412.0|0
0|2020-11-16|21431.0|0|981.0|0|4.377119400321257|0|22412.0|0
0|2020-11-17|21431.0|0|981.0|0|4.377119400321257|0|22412.0|0
0|2020-11-18|21431.0|0|981.0|0|4.377119400321257|0|22412.0|0
0|2020-11-19|21431.0|0|981.0|0|4.377119400321257|0|22412.0|0
0|2020-11-20|21431.0|0|981.0|0|4.377119400321257|0|22412.0|0
0|2020-11-21|21431.0|0|981.0|0|4.377119400321257|0|22412.0|0
0|2020-11-22|21431.0|0|981.0|0|4.377119400321257|0|22412.0|0
0|2020-11-23|21431.0|0|981.0|0|4.377119400321257|0|22412.0|0
0|2020-11-24|21431.0|0|981.0|0|4.377119400321257|0|22412.0|0
0|2020-11-25|21431.0|0|981.0|0|4.377119400321257|0|22412.0|0
0|2020-11-26|21431.0|0|981.0|0|4.377119400321257|0|22412.0|0
0|2020-11-27|21431.0|0|981.0|0|4.377119400321257|0|22412.0|0
0|2020-11-28|21431.0|0|981.0|0|4.377119400321257|0|22412.0|0
0|2020-11-29|21431.0|0|981.0|0|4.377119400321257|0|22412.0|0
0|2020-11-30|21431.0|0|981.0|0|4.377119400321257|0|22412.0|0
0|2020-12-01|21442.0|0|871.0|0|3.903553981983597|0|22313.0|0
0|2020-12-02|21442.0|0|871.0|0|3.903553981983597|0|22313.0|0
