|dates|Skagway_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Skagway_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Skagway_Alaska_UnitedStates.NYT_ConfirmedDeaths.data|Skagway_Alaska_UnitedStates.NYT_ConfirmedDeaths.missing|Skagway_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Skagway_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Skagway_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Skagway_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
