|dates|Hoonah-Angoon_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Hoonah-Angoon_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Hoonah-Angoon_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Hoonah-Angoon_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Hoonah-Angoon_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Hoonah-Angoon_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Hoonah-Angoon_Alaska_UnitedStates.TotalPopulation.data|Hoonah-Angoon_Alaska_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|2148.0|0
