|dates|Franklin_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Franklin_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Franklin_Illinois_UnitedStates.NYT_ConfirmedDeaths.data|Franklin_Illinois_UnitedStates.NYT_ConfirmedDeaths.missing|Franklin_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Franklin_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Franklin_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Franklin_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
