|dates|RioGrande_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|RioGrande_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|RioGrande_Colorado_UnitedStates.NYT_ConfirmedDeaths.data|RioGrande_Colorado_UnitedStates.NYT_ConfirmedDeaths.missing|RioGrande_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|RioGrande_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|RioGrande_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|RioGrande_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
