|dates|Breathitt_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Breathitt_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Breathitt_Kentucky_UnitedStates.NYT_ConfirmedDeaths.data|Breathitt_Kentucky_UnitedStates.NYT_ConfirmedDeaths.missing|Breathitt_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Breathitt_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Breathitt_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Breathitt_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
