|dates|St.LouisCity_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|St.LouisCity_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|St.LouisCity_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|St.LouisCity_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|St.LouisCity_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|St.LouisCity_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|St.LouisCity_Missouri_UnitedStates.TotalPopulation.data|St.LouisCity_Missouri_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
