|dates|Greeley_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Greeley_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Greeley_Nebraska_UnitedStates.NYT_ConfirmedDeaths.data|Greeley_Nebraska_UnitedStates.NYT_ConfirmedDeaths.missing|Greeley_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Greeley_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Greeley_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Greeley_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
