|dates|Mora_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Mora_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Mora_NewMexico_UnitedStates.NYT_ConfirmedDeaths.data|Mora_NewMexico_UnitedStates.NYT_ConfirmedDeaths.missing|Mora_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Mora_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Mora_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Mora_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
