|dates|Rankin_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Rankin_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Rankin_Mississippi_UnitedStates.NYT_ConfirmedDeaths.data|Rankin_Mississippi_UnitedStates.NYT_ConfirmedDeaths.missing|Rankin_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Rankin_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Rankin_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Rankin_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
