|dates|Lavaca_Texas_UnitedStates.BLS_EmployedPopulation.data|Lavaca_Texas_UnitedStates.BLS_EmployedPopulation.missing|Lavaca_Texas_UnitedStates.BLS_UnemployedPopulation.data|Lavaca_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Lavaca_Texas_UnitedStates.BLS_UnemploymentRate.data|Lavaca_Texas_UnitedStates.BLS_UnemploymentRate.missing|Lavaca_Texas_UnitedStates.BLS_LaborForcePopulation.data|Lavaca_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-04-06|7007.0|0|515.5|0|6.8527750083084085|0|7522.5|0
0|2020-04-07|7007.0|0|515.5|0|6.8527750083084085|0|7522.5|0
0|2020-04-08|7007.0|0|515.5|0|6.8527750083084085|0|7522.5|0
0|2020-04-09|7007.0|0|515.5|0|6.8527750083084085|0|7522.5|0
0|2020-04-10|7007.0|0|515.5|0|6.8527750083084085|0|7522.5|0
0|2020-04-11|7007.0|0|515.5|0|6.8527750083084085|0|7522.5|0
0|2020-04-12|7007.0|0|515.5|0|6.8527750083084085|0|7522.5|0
0|2020-04-13|7007.0|0|515.5|0|6.8527750083084085|0|7522.5|0
0|2020-04-14|7007.0|0|515.5|0|6.8527750083084085|0|7522.5|0
0|2020-04-15|7007.0|0|515.5|0|6.8527750083084085|0|7522.5|0
0|2020-04-16|7007.0|0|515.5|0|6.8527750083084085|0|7522.5|0
0|2020-04-17|7007.0|0|515.5|0|6.8527750083084085|0|7522.5|0
0|2020-04-18|7007.0|0|515.5|0|6.8527750083084085|0|7522.5|0
0|2020-04-19|7007.0|0|515.5|0|6.8527750083084085|0|7522.5|0
0|2020-04-20|7007.0|0|515.5|0|6.8527750083084085|0|7522.5|0
0|2020-04-21|7007.0|0|515.5|0|6.8527750083084085|0|7522.5|0
0|2020-04-22|7007.0|0|515.5|0|6.8527750083084085|0|7522.5|0
0|2020-04-23|7007.0|0|515.5|0|6.8527750083084085|0|7522.5|0
0|2020-04-24|7007.0|0|515.5|0|6.8527750083084085|0|7522.5|0
0|2020-04-25|7007.0|0|515.5|0|6.8527750083084085|0|7522.5|0
0|2020-04-26|7007.0|0|515.5|0|6.8527750083084085|0|7522.5|0
0|2020-04-27|7007.0|0|515.5|0|6.8527750083084085|0|7522.5|0
0|2020-04-28|7007.0|0|515.5|0|6.8527750083084085|0|7522.5|0
0|2020-04-29|7007.0|0|515.5|0|6.8527750083084085|0|7522.5|0
0|2020-04-30|7007.0|0|515.5|0|6.8527750083084085|0|7522.5|0
0|2020-05-01|7584.0|0|560.0|0|6.8762278978389|0|8144.0|0
0|2020-05-02|7584.0|0|560.0|0|6.8762278978389|0|8144.0|0
0|2020-05-03|7584.0|0|560.0|0|6.8762278978389|0|8144.0|0
0|2020-05-04|7584.0|0|560.0|0|6.8762278978389|0|8144.0|0
0|2020-05-05|7584.0|0|560.0|0|6.8762278978389|0|8144.0|0
0|2020-05-06|7584.0|0|560.0|0|6.8762278978389|0|8144.0|0
0|2020-05-07|7584.0|0|560.0|0|6.8762278978389|0|8144.0|0
0|2020-05-08|7584.0|0|560.0|0|6.8762278978389|0|8144.0|0
0|2020-05-09|7584.0|0|560.0|0|6.8762278978389|0|8144.0|0
0|2020-05-10|7584.0|0|560.0|0|6.8762278978389|0|8144.0|0
0|2020-05-11|7584.0|0|560.0|0|6.8762278978389|0|8144.0|0
0|2020-05-12|7584.0|0|560.0|0|6.8762278978389|0|8144.0|0
0|2020-05-13|7584.0|0|560.0|0|6.8762278978389|0|8144.0|0
0|2020-05-14|7584.0|0|560.0|0|6.8762278978389|0|8144.0|0
0|2020-05-15|7584.0|0|560.0|0|6.8762278978389|0|8144.0|0
0|2020-05-16|7584.0|0|560.0|0|6.8762278978389|0|8144.0|0
0|2020-05-17|7584.0|0|560.0|0|6.8762278978389|0|8144.0|0
0|2020-05-18|7584.0|0|560.0|0|6.8762278978389|0|8144.0|0
0|2020-05-19|7584.0|0|560.0|0|6.8762278978389|0|8144.0|0
0|2020-05-20|7584.0|0|560.0|0|6.8762278978389|0|8144.0|0
0|2020-05-21|7584.0|0|560.0|0|6.8762278978389|0|8144.0|0
0|2020-05-22|7584.0|0|560.0|0|6.8762278978389|0|8144.0|0
0|2020-05-23|7584.0|0|560.0|0|6.8762278978389|0|8144.0|0
0|2020-05-24|7584.0|0|560.0|0|6.8762278978389|0|8144.0|0
0|2020-05-25|7584.0|0|560.0|0|6.8762278978389|0|8144.0|0
0|2020-05-26|7584.0|0|560.0|0|6.8762278978389|0|8144.0|0
0|2020-05-27|7584.0|0|560.0|0|6.8762278978389|0|8144.0|0
0|2020-05-28|7584.0|0|560.0|0|6.8762278978389|0|8144.0|0
0|2020-05-29|7584.0|0|560.0|0|6.8762278978389|0|8144.0|0
0|2020-05-30|7584.0|0|560.0|0|6.8762278978389|0|8144.0|0
0|2020-05-31|7584.0|0|560.0|0|6.8762278978389|0|8144.0|0
0|2020-06-01|7904.0|0|567.0|0|6.693424625191831|0|8471.0|0
0|2020-06-02|7904.0|0|567.0|0|6.693424625191831|0|8471.0|0
0|2020-06-03|7904.0|0|567.0|0|6.693424625191831|0|8471.0|0
0|2020-06-04|7904.0|0|567.0|0|6.693424625191831|0|8471.0|0
0|2020-06-05|7904.0|0|567.0|0|6.693424625191831|0|8471.0|0
0|2020-06-06|7904.0|0|567.0|0|6.693424625191831|0|8471.0|0
0|2020-06-07|7904.0|0|567.0|0|6.693424625191831|0|8471.0|0
0|2020-06-08|7904.0|0|567.0|0|6.693424625191831|0|8471.0|0
0|2020-06-09|7904.0|0|567.0|0|6.693424625191831|0|8471.0|0
0|2020-06-10|7904.0|0|567.0|0|6.693424625191831|0|8471.0|0
0|2020-06-11|7904.0|0|567.0|0|6.693424625191831|0|8471.0|0
0|2020-06-12|7904.0|0|567.0|0|6.693424625191831|0|8471.0|0
0|2020-06-13|7904.0|0|567.0|0|6.693424625191831|0|8471.0|0
0|2020-06-14|7904.0|0|567.0|0|6.693424625191831|0|8471.0|0
0|2020-06-15|7904.0|0|567.0|0|6.693424625191831|0|8471.0|0
0|2020-06-16|7904.0|0|567.0|0|6.693424625191831|0|8471.0|0
0|2020-06-17|7904.0|0|567.0|0|6.693424625191831|0|8471.0|0
0|2020-06-18|7904.0|0|567.0|0|6.693424625191831|0|8471.0|0
0|2020-06-19|7904.0|0|567.0|0|6.693424625191831|0|8471.0|0
0|2020-06-20|7904.0|0|567.0|0|6.693424625191831|0|8471.0|0
0|2020-06-21|7904.0|0|567.0|0|6.693424625191831|0|8471.0|0
0|2020-06-22|7904.0|0|567.0|0|6.693424625191831|0|8471.0|0
0|2020-06-23|7904.0|0|567.0|0|6.693424625191831|0|8471.0|0
0|2020-06-24|7904.0|0|567.0|0|6.693424625191831|0|8471.0|0
0|2020-06-25|7904.0|0|567.0|0|6.693424625191831|0|8471.0|0
0|2020-06-26|7904.0|0|567.0|0|6.693424625191831|0|8471.0|0
0|2020-06-27|7904.0|0|567.0|0|6.693424625191831|0|8471.0|0
0|2020-06-28|7904.0|0|567.0|0|6.693424625191831|0|8471.0|0
0|2020-06-29|7904.0|0|567.0|0|6.693424625191831|0|8471.0|0
0|2020-06-30|7904.0|0|567.0|0|6.693424625191831|0|8471.0|0
0|2020-07-01|7922.0|0|549.0|0|6.48093495455082|0|8471.0|0
0|2020-07-02|7922.0|0|549.0|0|6.48093495455082|0|8471.0|0
0|2020-07-03|7922.0|0|549.0|0|6.48093495455082|0|8471.0|0
0|2020-07-04|7922.0|0|549.0|0|6.48093495455082|0|8471.0|0
0|2020-07-05|7922.0|0|549.0|0|6.48093495455082|0|8471.0|0
0|2020-07-06|7922.0|0|549.0|0|6.48093495455082|0|8471.0|0
0|2020-07-07|7922.0|0|549.0|0|6.48093495455082|0|8471.0|0
0|2020-07-08|7922.0|0|549.0|0|6.48093495455082|0|8471.0|0
0|2020-07-09|7922.0|0|549.0|0|6.48093495455082|0|8471.0|0
0|2020-07-10|7922.0|0|549.0|0|6.48093495455082|0|8471.0|0
0|2020-07-11|7922.0|0|549.0|0|6.48093495455082|0|8471.0|0
0|2020-07-12|7922.0|0|549.0|0|6.48093495455082|0|8471.0|0
0|2020-07-13|7922.0|0|549.0|0|6.48093495455082|0|8471.0|0
0|2020-07-14|7922.0|0|549.0|0|6.48093495455082|0|8471.0|0
0|2020-07-15|7922.0|0|549.0|0|6.48093495455082|0|8471.0|0
0|2020-07-16|7922.0|0|549.0|0|6.48093495455082|0|8471.0|0
0|2020-07-17|7922.0|0|549.0|0|6.48093495455082|0|8471.0|0
0|2020-07-18|7922.0|0|549.0|0|6.48093495455082|0|8471.0|0
0|2020-07-19|7922.0|0|549.0|0|6.48093495455082|0|8471.0|0
0|2020-07-20|7922.0|0|549.0|0|6.48093495455082|0|8471.0|0
0|2020-07-21|7922.0|0|549.0|0|6.48093495455082|0|8471.0|0
0|2020-07-22|7922.0|0|549.0|0|6.48093495455082|0|8471.0|0
0|2020-07-23|7922.0|0|549.0|0|6.48093495455082|0|8471.0|0
0|2020-07-24|7922.0|0|549.0|0|6.48093495455082|0|8471.0|0
0|2020-07-25|7922.0|0|549.0|0|6.48093495455082|0|8471.0|0
0|2020-07-26|7922.0|0|549.0|0|6.48093495455082|0|8471.0|0
0|2020-07-27|7922.0|0|549.0|0|6.48093495455082|0|8471.0|0
0|2020-07-28|7922.0|0|549.0|0|6.48093495455082|0|8471.0|0
0|2020-07-29|7922.0|0|549.0|0|6.48093495455082|0|8471.0|0
0|2020-07-30|7922.0|0|549.0|0|6.48093495455082|0|8471.0|0
0|2020-07-31|7922.0|0|549.0|0|6.48093495455082|0|8471.0|0
0|2020-08-01|8130.0|0|415.0|0|4.856641310708016|0|8545.0|0
0|2020-08-02|8130.0|0|415.0|0|4.856641310708016|0|8545.0|0
0|2020-08-03|8130.0|0|415.0|0|4.856641310708016|0|8545.0|0
0|2020-08-04|8130.0|0|415.0|0|4.856641310708016|0|8545.0|0
0|2020-08-05|8130.0|0|415.0|0|4.856641310708016|0|8545.0|0
0|2020-08-06|8130.0|0|415.0|0|4.856641310708016|0|8545.0|0
0|2020-08-07|8130.0|0|415.0|0|4.856641310708016|0|8545.0|0
0|2020-08-08|8130.0|0|415.0|0|4.856641310708016|0|8545.0|0
0|2020-08-09|8130.0|0|415.0|0|4.856641310708016|0|8545.0|0
0|2020-08-10|8130.0|0|415.0|0|4.856641310708016|0|8545.0|0
0|2020-08-11|8130.0|0|415.0|0|4.856641310708016|0|8545.0|0
0|2020-08-12|8130.0|0|415.0|0|4.856641310708016|0|8545.0|0
0|2020-08-13|8130.0|0|415.0|0|4.856641310708016|0|8545.0|0
0|2020-08-14|8130.0|0|415.0|0|4.856641310708016|0|8545.0|0
0|2020-08-15|8130.0|0|415.0|0|4.856641310708016|0|8545.0|0
0|2020-08-16|8130.0|0|415.0|0|4.856641310708016|0|8545.0|0
0|2020-08-17|8130.0|0|415.0|0|4.856641310708016|0|8545.0|0
0|2020-08-18|8130.0|0|415.0|0|4.856641310708016|0|8545.0|0
0|2020-08-19|8130.0|0|415.0|0|4.856641310708016|0|8545.0|0
0|2020-08-20|8130.0|0|415.0|0|4.856641310708016|0|8545.0|0
0|2020-08-21|8130.0|0|415.0|0|4.856641310708016|0|8545.0|0
0|2020-08-22|8130.0|0|415.0|0|4.856641310708016|0|8545.0|0
0|2020-08-23|8130.0|0|415.0|0|4.856641310708016|0|8545.0|0
0|2020-08-24|8130.0|0|415.0|0|4.856641310708016|0|8545.0|0
0|2020-08-25|8130.0|0|415.0|0|4.856641310708016|0|8545.0|0
0|2020-08-26|8130.0|0|415.0|0|4.856641310708016|0|8545.0|0
0|2020-08-27|8130.0|0|415.0|0|4.856641310708016|0|8545.0|0
0|2020-08-28|8130.0|0|415.0|0|4.856641310708016|0|8545.0|0
0|2020-08-29|8130.0|0|415.0|0|4.856641310708016|0|8545.0|0
0|2020-08-30|8130.0|0|415.0|0|4.856641310708016|0|8545.0|0
0|2020-08-31|8130.0|0|415.0|0|4.856641310708016|0|8545.0|0
0|2020-09-01|7936.0|0|511.0|0|6.0494850242689715|0|8447.0|0
0|2020-09-02|7936.0|0|511.0|0|6.0494850242689715|0|8447.0|0
0|2020-09-03|7936.0|0|511.0|0|6.0494850242689715|0|8447.0|0
0|2020-09-04|7936.0|0|511.0|0|6.0494850242689715|0|8447.0|0
0|2020-09-05|7936.0|0|511.0|0|6.0494850242689715|0|8447.0|0
0|2020-09-06|7936.0|0|511.0|0|6.0494850242689715|0|8447.0|0
0|2020-09-07|7936.0|0|511.0|0|6.0494850242689715|0|8447.0|0
0|2020-09-08|7936.0|0|511.0|0|6.0494850242689715|0|8447.0|0
0|2020-09-09|7936.0|0|511.0|0|6.0494850242689715|0|8447.0|0
0|2020-09-10|7936.0|0|511.0|0|6.0494850242689715|0|8447.0|0
0|2020-09-11|7936.0|0|511.0|0|6.0494850242689715|0|8447.0|0
0|2020-09-12|7936.0|0|511.0|0|6.0494850242689715|0|8447.0|0
0|2020-09-13|7936.0|0|511.0|0|6.0494850242689715|0|8447.0|0
0|2020-09-14|7936.0|0|511.0|0|6.0494850242689715|0|8447.0|0
0|2020-09-15|7936.0|0|511.0|0|6.0494850242689715|0|8447.0|0
0|2020-09-16|7936.0|0|511.0|0|6.0494850242689715|0|8447.0|0
0|2020-09-17|7936.0|0|511.0|0|6.0494850242689715|0|8447.0|0
0|2020-09-18|7936.0|0|511.0|0|6.0494850242689715|0|8447.0|0
0|2020-09-19|7936.0|0|511.0|0|6.0494850242689715|0|8447.0|0
0|2020-09-20|7936.0|0|511.0|0|6.0494850242689715|0|8447.0|0
0|2020-09-21|7936.0|0|511.0|0|6.0494850242689715|0|8447.0|0
0|2020-09-22|7936.0|0|511.0|0|6.0494850242689715|0|8447.0|0
0|2020-09-23|7936.0|0|511.0|0|6.0494850242689715|0|8447.0|0
0|2020-09-24|7936.0|0|511.0|0|6.0494850242689715|0|8447.0|0
0|2020-09-25|7936.0|0|511.0|0|6.0494850242689715|0|8447.0|0
0|2020-09-26|7936.0|0|511.0|0|6.0494850242689715|0|8447.0|0
0|2020-09-27|7936.0|0|511.0|0|6.0494850242689715|0|8447.0|0
0|2020-09-28|7936.0|0|511.0|0|6.0494850242689715|0|8447.0|0
0|2020-09-29|7936.0|0|511.0|0|6.0494850242689715|0|8447.0|0
0|2020-09-30|7936.0|0|511.0|0|6.0494850242689715|0|8447.0|0
0|2020-10-01|8081.0|0|451.0|0|5.285982184716362|0|8532.0|0
0|2020-10-02|8081.0|0|451.0|0|5.285982184716362|0|8532.0|0
0|2020-10-03|8081.0|0|451.0|0|5.285982184716362|0|8532.0|0
0|2020-10-04|8081.0|0|451.0|0|5.285982184716362|0|8532.0|0
0|2020-10-05|8081.0|0|451.0|0|5.285982184716362|0|8532.0|0
0|2020-10-06|8081.0|0|451.0|0|5.285982184716362|0|8532.0|0
0|2020-10-07|8081.0|0|451.0|0|5.285982184716362|0|8532.0|0
0|2020-10-08|8081.0|0|451.0|0|5.285982184716362|0|8532.0|0
0|2020-10-09|8081.0|0|451.0|0|5.285982184716362|0|8532.0|0
0|2020-10-10|8081.0|0|451.0|0|5.285982184716362|0|8532.0|0
0|2020-10-11|8081.0|0|451.0|0|5.285982184716362|0|8532.0|0
0|2020-10-12|8081.0|0|451.0|0|5.285982184716362|0|8532.0|0
0|2020-10-13|8081.0|0|451.0|0|5.285982184716362|0|8532.0|0
0|2020-10-14|8081.0|0|451.0|0|5.285982184716362|0|8532.0|0
0|2020-10-15|8081.0|0|451.0|0|5.285982184716362|0|8532.0|0
0|2020-10-16|8081.0|0|451.0|0|5.285982184716362|0|8532.0|0
0|2020-10-17|8081.0|0|451.0|0|5.285982184716362|0|8532.0|0
0|2020-10-18|8081.0|0|451.0|0|5.285982184716362|0|8532.0|0
0|2020-10-19|8081.0|0|451.0|0|5.285982184716362|0|8532.0|0
0|2020-10-20|8081.0|0|451.0|0|5.285982184716362|0|8532.0|0
0|2020-10-21|8081.0|0|451.0|0|5.285982184716362|0|8532.0|0
0|2020-10-22|8081.0|0|451.0|0|5.285982184716362|0|8532.0|0
0|2020-10-23|8081.0|0|451.0|0|5.285982184716362|0|8532.0|0
0|2020-10-24|8081.0|0|451.0|0|5.285982184716362|0|8532.0|0
0|2020-10-25|8081.0|0|451.0|0|5.285982184716362|0|8532.0|0
0|2020-10-26|8081.0|0|451.0|0|5.285982184716362|0|8532.0|0
0|2020-10-27|8081.0|0|451.0|0|5.285982184716362|0|8532.0|0
0|2020-10-28|8081.0|0|451.0|0|5.285982184716362|0|8532.0|0
0|2020-10-29|8081.0|0|451.0|0|5.285982184716362|0|8532.0|0
0|2020-10-30|8081.0|0|451.0|0|5.285982184716362|0|8532.0|0
0|2020-10-31|8081.0|0|451.0|0|5.285982184716362|0|8532.0|0
0|2020-11-01|7859.0|0|454.0|0|5.461325634548298|0|8313.0|0
0|2020-11-02|7859.0|0|454.0|0|5.461325634548298|0|8313.0|0
0|2020-11-03|7859.0|0|454.0|0|5.461325634548298|0|8313.0|0
0|2020-11-04|7859.0|0|454.0|0|5.461325634548298|0|8313.0|0
0|2020-11-05|7859.0|0|454.0|0|5.461325634548298|0|8313.0|0
0|2020-11-06|7859.0|0|454.0|0|5.461325634548298|0|8313.0|0
0|2020-11-07|7859.0|0|454.0|0|5.461325634548298|0|8313.0|0
0|2020-11-08|7859.0|0|454.0|0|5.461325634548298|0|8313.0|0
0|2020-11-09|7859.0|0|454.0|0|5.461325634548298|0|8313.0|0
0|2020-11-10|7859.0|0|454.0|0|5.461325634548298|0|8313.0|0
0|2020-11-11|7859.0|0|454.0|0|5.461325634548298|0|8313.0|0
0|2020-11-12|7859.0|0|454.0|0|5.461325634548298|0|8313.0|0
0|2020-11-13|7859.0|0|454.0|0|5.461325634548298|0|8313.0|0
0|2020-11-14|7859.0|0|454.0|0|5.461325634548298|0|8313.0|0
0|2020-11-15|7859.0|0|454.0|0|5.461325634548298|0|8313.0|0
0|2020-11-16|7859.0|0|454.0|0|5.461325634548298|0|8313.0|0
0|2020-11-17|7859.0|0|454.0|0|5.461325634548298|0|8313.0|0
0|2020-11-18|7859.0|0|454.0|0|5.461325634548298|0|8313.0|0
0|2020-11-19|7859.0|0|454.0|0|5.461325634548298|0|8313.0|0
0|2020-11-20|7859.0|0|454.0|0|5.461325634548298|0|8313.0|0
0|2020-11-21|7859.0|0|454.0|0|5.461325634548298|0|8313.0|0
0|2020-11-22|7859.0|0|454.0|0|5.461325634548298|0|8313.0|0
0|2020-11-23|7859.0|0|454.0|0|5.461325634548298|0|8313.0|0
0|2020-11-24|7859.0|0|454.0|0|5.461325634548298|0|8313.0|0
0|2020-11-25|7859.0|0|454.0|0|5.461325634548298|0|8313.0|0
0|2020-11-26|7859.0|0|454.0|0|5.461325634548298|0|8313.0|0
0|2020-11-27|7859.0|0|454.0|0|5.461325634548298|0|8313.0|0
0|2020-11-28|7859.0|0|454.0|0|5.461325634548298|0|8313.0|0
0|2020-11-29|7859.0|0|454.0|0|5.461325634548298|0|8313.0|0
0|2020-11-30|7859.0|0|454.0|0|5.461325634548298|0|8313.0|0
0|2020-12-01|8003.0|0|450.0|0|5.323553767893055|0|8453.0|0
0|2020-12-02|8003.0|0|450.0|0|5.323553767893055|0|8453.0|0
0|2020-12-03|8003.0|0|450.0|0|5.323553767893055|0|8453.0|0
0|2020-12-04|8003.0|0|450.0|0|5.323553767893055|0|8453.0|0
0|2020-12-05|8003.0|0|450.0|0|5.323553767893055|0|8453.0|0
0|2020-12-06|8003.0|0|450.0|0|5.323553767893055|0|8453.0|0
0|2020-12-07|8003.0|0|450.0|0|5.323553767893055|0|8453.0|0
