|dates|Deschutes_Oregon_UnitedStates.AveragePrecipitationTotal.data|Deschutes_Oregon_UnitedStates.AveragePrecipitationTotal.missing|Deschutes_Oregon_UnitedStates.AveragePrecipitation.data|Deschutes_Oregon_UnitedStates.AveragePrecipitation.missing|Deschutes_Oregon_UnitedStates.AverageWindDirection.data|Deschutes_Oregon_UnitedStates.AverageWindDirection.missing|Deschutes_Oregon_UnitedStates.AverageWindSpeed.data|Deschutes_Oregon_UnitedStates.AverageWindSpeed.missing
0|2020-01-23|0.0|0|0.0|0|144.6875|0|5.927083333333333|0
0|2020-01-24|0.0|0|0.002291666666666667|0|184.47916666666666|0|10.625|0
0|2020-01-25|0.0|0|0.0020833333333333333|0|176.97916666666666|0|8.302083333333334|0
0|2020-01-26|0.0|0|0.00020833333333333335|0|180.41666666666666|0|9.53125|0
0|2020-01-27|0.0|0|0.0|0|157.76041666666666|0|9.041666666666666|0
0|2020-01-28|0.0|0|0.004583333333333333|0|167.39583333333334|0|9.833333333333334|0
0|2020-01-29|0.0|0|0.00020833333333333335|0|163.22916666666666|0|8.458333333333334|0
0|2020-01-30|0.0|0|0.0|0|171.66666666666666|0|9.427083333333334|0
0|2020-01-31|0.0|0|0.0|0|183.54166666666666|0|11.21875|0
0|2020-02-01|0.0|0|0.0|0|212.5|0|10.927083333333334|0
0|2020-02-02|0.0|0|0.0|0|262.0833333333333|0|6.270833333333333|0
0|2020-02-03|0.0|0|0.0|0|210.52083333333334|0|6.375|0
0|2020-02-04|0.0|0|0.00020833333333333335|0|145.625|0|6.020833333333333|0
0|2020-02-05|0.0|0|0.0|0|171.04166666666666|0|7.489583333333333|0
0|2020-02-06|0.0|0|0.0|0|186.97916666666666|0|12.979166666666666|0
0|2020-02-07|0.0|0|0.0|0|212.96875|0|14.713541666666666|0
0|2020-02-08|0.0|0|0.0|0|229.79166666666666|0|9.838541666666666|0
0|2020-02-09|0.0|0|0.0|0|78.64583333333333|0|2.0208333333333335|0
0|2020-02-10|0.0|0|0.0|0|133.4375|0|2.8229166666666665|0
0|2020-02-11|0.0|0|0.0|0|165.46875|0|6.973958333333333|0
0|2020-02-12|0.0|0|0.0|0|104.32291666666667|0|2.546875|0
0|2020-02-13|0.0|0|0.0|0|147.8125|0|8.354166666666666|0
0|2020-02-14|0.0|0|0.0|0|100.9375|0|3.9322916666666665|0
0|2020-02-15|0.0|0|0.0|0|166.77083333333334|0|9.78125|0
0|2020-02-16|0.0|0|0.0|0|221.04166666666666|0|9.0|0
0|2020-02-17|0.0|0|0.0|0|81.45833333333333|0|2.7395833333333335|0
0|2020-02-18|0.0|0|0.0|0|154.6875|0|3.875|0
0|2020-02-19|0.0|0|0.0|0|101.14583333333333|0|6.416666666666667|0
0|2020-02-20|0.0|0|0.0|0|115.9375|0|4.90625|0
0|2020-02-21|0.0|0|0.0|0|102.39583333333333|0|5.25|0
0|2020-02-22|0.0|0|0.0|0|101.77083333333333|0|3.484375|0
0|2020-02-23|0.0|0|0.0|0|175.83333333333334|0|12.791666666666666|0
0|2020-02-24|0.0|0|0.0|0|122.60416666666667|0|4.21875|0
0|2020-02-25|0.0|0|0.0|0|84.89583333333333|0|3.5520833333333335|0
0|2020-02-26|0.0|0|0.0|0|152.34375|0|4.010416666666667|0
0|2020-02-27|0.0|0|0.0|0|106.14583333333333|0|4.015625|0
0|2020-02-28|0.0|0|0.0|0|197.34375|0|14.494791666666666|0
0|2020-02-29|0.0|0|0.0|0|207.60416666666666|0|6.739583333333333|0
0|2020-03-01|0.0|0|0.0|0|133.54166666666666|0|3.5104166666666665|0
0|2020-03-02|0.0|0|0.0|0|202.39583333333334|0|7.59375|0
0|2020-03-03|0.0|0|0.0|0|175.52083333333334|0|5.96875|0
0|2020-03-04|0.0|0|0.0|0|101.14583333333333|0|4.28125|0
0|2020-03-05|0.0|0|0.0|0|180.0|0|9.583333333333334|0
0|2020-03-06|0.0|0|0.00125|0|228.85416666666666|0|7.864583333333333|0
0|2020-03-07|0.0|0|0.000625|0|147.1875|0|5.104166666666667|0
0|2020-03-08|0.0|0|0.0017708333333333335|0|60.416666666666664|0|1.6979166666666667|0
0|2020-03-09|0.0|0|0.00010416666666666667|0|80.0|0|1.9270833333333333|0
0|2020-03-10|0.0|0|0.0|0|91.35416666666667|0|3.09375|0
0|2020-03-11|0.0|0|0.0|0|172.5|0|6.723958333333333|0
0|2020-03-12|0.0|0|0.0|0|86.14583333333333|0|2.9375|0
0|2020-03-13|0.0|0|0.0017708333333333332|0|138.02083333333334|0|5.697916666666667|0
0|2020-03-14|0.0|0|0.0009375|0|233.4375|0|7.9375|0
0|2020-03-15|0.0|0|0.0|0|306.7708333333333|0|7.604166666666667|0
0|2020-03-16|0.0|0|0.00020833333333333335|0|248.22916666666666|0|5.583333333333333|0
0|2020-03-17|0.0|0|0.00015625|0|163.125|0|3.9479166666666665|0
0|2020-03-18|0.0|0|0.0|0|106.82291666666667|0|2.734375|0
0|2020-03-19|0.0|0|0.0|0|92.39583333333333|0|3.6041666666666665|0
0|2020-03-20|0.0|0|0.0|0|171.25|0|4.651041666666667|0
0|2020-03-21|0.0|0|0.0|0|179.27083333333334|0|5.947916666666667|0
0|2020-03-22|0.0|0|0.0|0|179.0625|0|6.864583333333333|0
0|2020-03-23|0.0|0|0.0|0|212.39583333333334|0|10.572916666666666|0
0|2020-03-24|0.0|0|0.0|0|196.40625|0|8.114583333333334|0
0|2020-03-25|0.0|0|0.0|0|216.5625|0|7.583333333333333|0
0|2020-03-26|0.0|0|0.0|0|192.5|0|6.302083333333333|0
0|2020-03-27|0.0|0|0.0|0|81.04166666666667|0|2.4479166666666665|0
0|2020-03-28|0.0|0|0.0|0|192.39583333333334|0|9.177083333333334|0
0|2020-03-29|0.0|0|0.0|0|204.47916666666666|0|11.666666666666666|0
0|2020-03-30|0.0|0|0.00020833333333333335|0|202.08333333333334|0|17.375|0
0|2020-03-31|0.0|0|0.0010416666666666667|0|209.27083333333334|0|6.583333333333333|0
0|2020-04-01|0.0|0|0.0|0|144.73958333333334|0|5.484375|0
0|2020-04-02|0.0|0|0.0|0|106.14583333333333|0|3.4791666666666665|0
0|2020-04-03|0.0|0|0.0|0|110.0|0|3.9270833333333335|0
0|2020-04-04|0.0|0|0.0020833333333333333|0|69.16666666666667|0|2.4270833333333335|0
0|2020-04-05|0.0|0|0.0014583333333333334|0|91.14583333333333|0|2.2604166666666665|0
0|2020-04-06|0.0|0|0.0|0|140.72916666666666|0|3.8958333333333335|0
0|2020-04-07|0.0|0|0.0|0|121.14583333333333|0|4.375|0
0|2020-04-08|0.0|0|0.0|0|192.5|0|5.8125|0
0|2020-04-09|0.0|0|0.0|0|235.10416666666666|0|5.947916666666667|0
0|2020-04-10|0.0|0|0.0|0|237.91666666666666|0|7.927083333333333|0
0|2020-04-11|0.0|0|0.0|0|245.625|0|9.583333333333334|0
0|2020-04-12|0.0|0|0.0|0|242.29166666666666|0|6.65625|0
0|2020-04-13|0.0|0|0.0|0|143.54166666666666|0|4.552083333333333|0
0|2020-04-14|0.0|0|0.0|0|231.45833333333334|0|8.708333333333334|0
0|2020-04-15|0.0|0|0.0|0|251.04166666666666|0|9.333333333333334|0
0|2020-04-16|0.0|0|0.0|0|125.72916666666667|0|6.364583333333333|0
0|2020-04-17|0.0|0|0.0|0|118.64583333333333|0|4.520833333333333|0
0|2020-04-18|0.0|0|0.0|0|194.6875|0|6.947916666666667|0
0|2020-04-19|0.0|0|0.0|0|104.89583333333333|0|3.3645833333333335|0
0|2020-04-20|0.0|0|0.0|0|172.91666666666666|0|6.020833333333333|0
0|2020-04-21|0.0|0|0.0|0|194.01041666666666|0|6.963541666666667|0
0|2020-04-22|0.0|0|0.00125|0|152.8125|0|8.416666666666666|0
0|2020-04-23|0.0|0|0.0|0|183.33333333333334|0|7.8125|0
0|2020-04-24|0.0|0|0.00020833333333333335|0|181.35416666666666|0|6.03125|0
0|2020-04-25|0.0|0|0.0|0|193.33333333333334|0|9.083333333333334|0
0|2020-04-26|0.0|0|0.0|0|152.39583333333334|0|6.15625|0
0|2020-04-27|0.0|0|0.0|0|198.64583333333334|0|12.760416666666666|0
0|2020-04-28|0.0|0|0.0|0|128.64583333333334|0|4.416666666666667|0
0|2020-04-29|0.0|0|0.0|0|169.58333333333334|0|5.520833333333333|0
0|2020-04-30|0.0|0|0.0|0|178.90625|0|6.416666666666667|0
0|2020-05-01|0.0|0|0.0|0|171.5625|0|7.520833333333333|0
0|2020-05-02|0.0|0|0.000625|0|165.83333333333334|0|8.510416666666666|0
0|2020-05-03|0.0|0|0.0|0|168.64583333333334|0|6.802083333333333|0
0|2020-05-04|0.0|0|0.0|0|158.64583333333334|0|5.96875|0
0|2020-05-05|0.0|0|0.0|0|175.83333333333334|0|5.666666666666667|0
0|2020-05-06|0.0|0|0.0|0|219.27083333333334|0|8.770833333333334|0
0|2020-05-07|0.0|0|0.0|0|145.10416666666666|0|5.729166666666667|0
0|2020-05-08|0.0|0|0.0|0|211.04166666666666|0|6.864583333333333|0
0|2020-05-09|0.0|0|0.0|0|216.77083333333334|0|7.59375|0
0|2020-05-10|0.0|0|0.0|0|210.72916666666666|0|6.166666666666667|0
0|2020-05-11|0.0|0|0.0|0|216.77083333333334|0|6.291666666666667|0
0|2020-05-12|0.0|0|0.003958333333333334|0|129.58333333333334|0|6.161458333333333|0
0|2020-05-13|0.0|0|0.0|0|202.70833333333334|0|10.270833333333334|0
0|2020-05-14|0.0|0|0.0|0|177.1875|0|7.90625|0
0|2020-05-15|0.0|0|0.0|0|87.8125|0|4.229166666666667|0
0|2020-05-16|0.0|0|0.0|0|111.66666666666667|0|6.53125|0
0|2020-05-17|0.0|0|0.005833333333333334|0|109.47916666666667|0|3.75|0
0|2020-05-18|0.0|0|0.0014583333333333334|0|151.04166666666666|0|4.520833333333333|0
0|2020-05-19|0.0|0|0.005000000000000002|0|231.77083333333334|0|6.270833333333333|0
0|2020-05-20|0.0|0|0.0|0|218.38541666666666|0|10.932291666666666|0
0|2020-05-21|0.0|0|0.0|0|215.20833333333334|0|9.15625|0
0|2020-05-22|0.0|0|0.0|0|215.3125|0|7.479166666666667|0
0|2020-05-23|0.0|0|0.0|0|118.22916666666667|0|4.020833333333333|0
0|2020-05-24|0.0|0|0.0|0|185.72916666666666|0|5.885416666666667|0
0|2020-05-25|0.0|0|0.0|0|162.5|0|5.135416666666667|0
0|2020-05-26|0.0|0|0.0|0|154.79166666666666|0|4.40625|0
0|2020-05-27|0.0|0|0.0|0|197.70833333333334|0|6.447916666666667|0
0|2020-05-28|0.0|0|0.0|0|219.27083333333334|0|6.223958333333333|0
0|2020-05-29|0.0|0|0.0010416666666666667|0|181.66666666666666|0|4.75|0
0|2020-05-30|0.0|0|0.010208333333333333|0|174.375|0|8.4375|0
0|2020-05-31|0.0|0|0.0|0|138.54166666666666|0|5.229166666666667|0
0|2020-06-01|0.0|0|0.0|0|186.97916666666666|0|5.697916666666667|0
0|2020-06-02|0.0|0|0.0|0|186.45833333333334|0|6.729166666666667|0
0|2020-06-03|0.0|0|0.0|0|185.05208333333334|0|6.328125|0
0|2020-06-04|0.0|0|0.0|0|138.125|0|4.927083333333333|0
0|2020-06-05|0.0|0|0.0|0|298.4375|0|6.963541666666667|0
0|2020-06-06|0.0|0|0.00020833333333333335|0|124.42708333333333|0|5.135416666666667|0
0|2020-06-07|0.0|0|0.0|0|215.10416666666666|0|10.270833333333334|0
0|2020-06-08|0.0|0|0.0|0|145.0|0|6.416666666666667|0
0|2020-06-09|0.0|0|0.0|0|204.79166666666666|0|11.0|0
0|2020-06-10|0.0|0|0.0|0|180.625|0|7.541666666666667|0
0|2020-06-11|0.0|0|0.0039583333333333345|0|155.83333333333334|0|4.4375|0
0|2020-06-12|0.0|0|0.0|0|231.77083333333334|0|6.34375|0
0|2020-06-13|0.0|0|0.0|0|176.77083333333334|0|5.427083333333333|0
0|2020-06-14|0.0|0|0.0|0|168.64583333333334|0|6.0625|0
0|2020-06-15|0.0|0|0.000625|0|196.5625|0|6.875|0
0|2020-06-16|0.0|0|0.000625|0|134.6875|0|5.333333333333333|0
0|2020-06-17|0.0|0|0.0|0|183.02083333333334|0|5.447916666666667|0
0|2020-06-18|0.0|0|0.0|0|148.95833333333334|0|4.854166666666667|0
0|2020-06-19|0.0|0|0.0|0|167.60416666666666|0|5.354166666666667|0
0|2020-06-20|0.0|0|0.0|0|153.125|0|5.770833333333333|0
0|2020-06-21|0.0|0|0.0|0|143.4375|0|6.104166666666667|0
0|2020-06-22|0.0|0|0.0|0|173.22916666666666|0|5.125|0
0|2020-06-23|0.0|0|0.0|0|190.72916666666666|0|5.947916666666667|0
0|2020-06-24|0.0|0|0.0|0|188.64583333333334|0|7.208333333333333|0
0|2020-06-25|0.0|0|0.0|0|193.33333333333334|0|5.479166666666667|0
0|2020-06-26|0.0|0|0.0|0|203.75|0|7.020833333333333|0
0|2020-06-27|0.0|0|0.0|0|175.0|0|9.125|0
0|2020-06-28|0.0|0|0.0|0|312.6041666666667|0|14.291666666666666|0
0|2020-06-29|0.0|0|0.0|0|270.2083333333333|0|10.46875|0
0|2020-06-30|0.0|0|0.0|0|235.52083333333334|0|8.395833333333334|0
0|2020-07-01|0.0|0|0.0|0|185.72916666666666|0|7.385416666666667|0
0|2020-07-02|0.0|0|0.0|0|137.60416666666666|0|5.0625|0
0|2020-07-03|0.0|0|0.0|0|176.5625|0|6.645833333333333|0
0|2020-07-04|0.0|0|0.0|0|142.29166666666666|0|5.760416666666667|0
0|2020-07-05|0.0|0|0.0|0|198.33333333333334|0|7.104166666666667|0
0|2020-07-06|0.0|0|0.0|0|192.39583333333334|0|7.083333333333333|0
0|2020-07-07|0.0|0|0.0|0|193.85416666666666|0|7.447916666666667|0
0|2020-07-08|0.0|0|0.0|0|166.66666666666666|0|5.0|0
0|2020-07-09|0.0|0|0.0|0|182.08333333333334|0|5.604166666666667|0
0|2020-07-10|0.0|0|0.0|0|131.25|0|5.4375|0
0|2020-07-11|0.0|0|0.0|0|207.65625|0|7.828125|0
0|2020-07-12|0.0|0|0.0|0|127.5|0|5.375|0
0|2020-07-13|0.0|0|0.0|0|146.97916666666666|0|4.947916666666667|0
0|2020-07-14|0.0|0|0.0|0|159.6875|0|4.791666666666667|0
0|2020-07-15|0.0|0|0.0|0|186.5625|0|6.28125|0
0|2020-07-16|0.0|0|0.0|0|190.52083333333334|0|6.432291666666667|0
0|2020-07-17|0.0|0|0.0|0|212.70833333333334|0|6.770833333333333|0
0|2020-07-18|0.0|0|0.0|0|161.66666666666666|0|4.989583333333333|0
0|2020-07-19|0.0|0|0.0|0|214.89583333333334|0|5.927083333333333|0
0|2020-07-20|0.0|0|0.0|0|200.41666666666666|0|5.895833333333333|0
0|2020-07-21|0.0|0|0.0|0|182.91666666666666|0|6.604166666666667|0
0|2020-07-22|0.0|0|0.0|0|179.375|0|6.708333333333333|0
0|2020-07-23|0.0|0|0.0|0|186.45833333333334|0|6.802083333333333|0
0|2020-07-24|0.0|0|0.0|0|212.70833333333334|0|8.114583333333334|0
0|2020-07-25|0.0|0|0.0|0|168.95833333333334|0|5.71875|0
0|2020-07-26|0.0|0|0.0|0|211.66666666666666|0|6.489583333333333|0
0|2020-07-27|0.0|0|0.0|0|147.08333333333334|0|5.041666666666667|0
0|2020-07-28|0.0|0|0.0|0|188.64583333333334|0|5.697916666666667|0
0|2020-07-29|0.0|0|0.0|0|141.97916666666666|0|5.71875|0
0|2020-07-30|0.0|0|0.0|0|144.16666666666666|0|5.21875|0
0|2020-07-31|0.0|0|0.0|0|197.08333333333334|0|8.333333333333334|0
0|2020-08-01|0.0|0|0.0|0|179.6875|0|5.65625|0
0|2020-08-02|0.0|0|0.0|0|190.0|0|5.979166666666667|0
0|2020-08-03|0.0|0|0.0|0|148.125|0|4.614583333333333|0
0|2020-08-04|0.0|0|0.0|0|182.29166666666666|0|5.6875|0
0|2020-08-05|0.0|0|0.0|0|182.70833333333334|0|6.40625|0
0|2020-08-06|0.0|0|0.0|0|212.8125|0|7.71875|0
0|2020-08-07|0.0|0|0.0|0|144.47916666666666|0|4.166666666666667|0
0|2020-08-08|0.0|0|0.0|0|164.6875|0|5.854166666666667|0
0|2020-08-09|0.0|0|0.0|0|166.875|0|5.25|0
0|2020-08-10|0.0|0|0.0|0|136.5625|0|4.3125|0
0|2020-08-11|0.0|0|0.0|0|165.83333333333334|0|5.989583333333333|0
0|2020-08-12|0.0|0|0.0|0|157.60416666666666|0|5.161458333333333|0
0|2020-08-13|0.0|0|0.0|0|170.3125|0|5.177083333333333|0
0|2020-08-14|0.0|0|0.0|0|160.83333333333334|0|5.114583333333333|0
0|2020-08-15|0.0|0|0.0|0|171.14583333333334|0|5.416666666666667|0
0|2020-08-16|0.0|0|0.0022916666666666667|0|140.20833333333334|0|5.364583333333333|0
0|2020-08-17|0.0|0|0.0|0|133.95833333333334|0|5.114583333333333|0
0|2020-08-18|0.0|0|0.0|0|207.91666666666666|0|7.739583333333333|0
0|2020-08-19|0.0|0|0.0008333333333333334|0|161.14583333333334|0|6.1875|0
0|2020-08-20|0.0|0|0.0|0|148.22916666666666|0|5.5|0
0|2020-08-21|0.0|0|0.0|0|202.70833333333334|0|8.958333333333334|0
0|2020-08-22|0.0|0|0.0|0|111.71875|0|4.0625|0
0|2020-08-23|0.0|0|0.0|0|175.625|0|5.34375|0
0|2020-08-24|0.0|0|0.0|0|176.45833333333334|0|5.229166666666667|0
0|2020-08-25|0.0|0|0.0|0|134.89583333333334|0|4.28125|0
0|2020-08-26|0.0|0|0.0|0|141.875|0|4.729166666666667|0
0|2020-08-27|0.0|0|0.0|0|180.625|0|5.697916666666667|0
0|2020-08-28|0.0|0|0.0|0|154.58333333333334|0|5.145833333333333|0
0|2020-08-29|0.0|0|0.0|0|245.72916666666666|0|8.546875|0
0|2020-08-30|0.0|0|0.0|0|121.875|0|4.5625|0
0|2020-08-31|0.0|0|0.0|0|175.9375|0|6.010416666666667|0
0|2020-09-01|0.0|0|0.0|0|121.45833333333333|0|4.604166666666667|0
0|2020-09-02|0.0|0|0.0|0|131.14583333333334|0|5.494791666666667|0
0|2020-09-03|0.0|0|0.0|0|165.05208333333334|0|6.010416666666667|0
0|2020-09-04|0.0|0|0.0|0|203.95833333333334|0|6.4375|0
0|2020-09-05|0.0|0|0.0|0|173.02083333333334|0|5.447916666666667|0
0|2020-09-06|0.0|0|0.0|0|164.375|0|4.625|0
0|2020-09-07|0.0|0|0.0|0|182.91666666666666|0|10.677083333333334|0
0|2020-09-08|0.0|0|0.0|0|203.54166666666666|0|6.458333333333333|0
0|2020-09-09|0.0|0|0.0|0|161.04166666666666|0|4.614583333333333|0
0|2020-09-10|0.0|0|0.0|0|124.73958333333333|0|3.0833333333333335|0
0|2020-09-11|0.0|0|0.0|0|127.08333333333333|0|3.6041666666666665|0
0|2020-09-12|0.0|0|0.0|0|127.39583333333333|0|2.8958333333333335|0
0|2020-09-13|0.0|0|0.0|0|125.72916666666667|0|3.8020833333333335|0
0|2020-09-14|0.0|0|0.0|0|190.3125|0|6.145833333333333|0
0|2020-09-15|0.0|0|0.0|0|170.0|0|4.385416666666667|0
0|2020-09-16|0.0|0|0.0|0|182.65625|0|5.25|0
0|2020-09-17|0.0|0|0.0|0|169.6875|0|4.458333333333333|0
0|2020-09-18|0.0|0|0.0008333333333333334|0|117.91666666666667|0|4.104166666666667|0
0|2020-09-19|0.0|0|0.0|0|83.33333333333333|0|2.28125|0
0|2020-09-20|0.0|0|0.0|0|105.0|0|3.7604166666666665|0
0|2020-09-21|0.0|0|0.0|0|220.83333333333334|0|5.260416666666667|0
0|2020-09-22|0.0|0|0.0|0|128.33333333333334|0|3.9895833333333335|0
0|2020-09-23|0.0|0|0.00020833333333333335|0|199.16666666666666|0|11.364583333333334|0
0|2020-09-24|0.0|0|0.00020833333333333335|0|130.52083333333334|0|5.541666666666667|0
0|2020-09-25|0.0|0|0.0|0|198.17708333333334|0|13.171875|0
0|2020-09-26|0.0|0|0.00020833333333333335|0|119.89583333333333|0|4.197916666666667|0
0|2020-09-27|0.0|0|0.0|0|138.95833333333334|0|4.21875|0
0|2020-09-28|0.0|0|0.0|0|190.41666666666666|0|4.760416666666667|0
0|2020-09-29|0.0|0|0.0|0|187.91666666666666|0|4.927083333333333|0
0|2020-09-30|0.0|0|0.0|0|202.91666666666666|0|5.458333333333333|0
0|2020-10-01|0.0|0|0.0|0|189.6875|0|5.322916666666667|0
0|2020-10-02|0.0|0|0.0|0|155.83333333333334|0|5.104166666666667|0
0|2020-10-03|0.0|0|0.0|0|207.29166666666666|0|5.322916666666667|0
0|2020-10-04|0.0|0|0.0|0|197.29166666666666|0|5.84375|0
0|2020-10-05|0.0|0|0.0|0|173.54166666666666|0|5.864583333333333|0
0|2020-10-06|0.0|0|0.0|0|132.55208333333334|0|3.6979166666666665|0
0|2020-10-07|0.0|0|0.0|0|171.77083333333334|0|5.666666666666667|0
0|2020-10-08|0.0|0|0.0|0|85.10416666666667|0|3.0416666666666665|0
0|2020-10-09|0.0|0|0.0|0|176.45833333333334|0|7.395833333333333|0
0|2020-10-10|0.0|0|0.0018750000000000001|0|204.47916666666666|0|10.385416666666666|0
0|2020-10-11|0.0|0|0.0|0|195.67708333333334|0|13.484375|0
0|2020-10-12|0.0|0|0.0|0|177.5|0|9.916666666666666|0
0|2020-10-13|0.0|0|0.0|0|177.39583333333334|0|15.447916666666666|0
0|2020-10-14|0.0|0|0.0|0|163.4375|0|5.322916666666667|0
0|2020-10-15|0.0|0|0.0|0|142.60416666666666|0|3.6979166666666665|0
0|2020-10-16|0.0|0|0.0|0|139.375|0|5.322916666666667|0
0|2020-10-17|0.0|0|0.0|0|172.91666666666666|0|5.302083333333333|0
0|2020-10-18|0.0|0|0.0|0|136.51041666666666|0|4.479166666666667|0
0|2020-10-19|0.0|0|0.0|0|145.72916666666666|0|4.552083333333333|0
0|2020-10-20|0.0|0|0.0|0|110.83333333333333|0|3.65625|0
0|2020-10-21|0.0|0|0.0|0|187.91666666666666|0|7.052083333333333|0
0|2020-10-22|0.0|0|0.0|0|116.14583333333333|0|3.2083333333333335|0
0|2020-10-23|0.0|0|0.0|0|182.60416666666666|0|9.317708333333334|0
0|2020-10-24|0.0|0|0.0|0|276.9791666666667|0|10.5625|0
0|2020-10-25|0.0|0|0.0|0|298.2291666666667|0|7.791666666666667|0
0|2020-10-26|0.0|0|0.0|0|117.91666666666667|0|3.875|0
0|2020-10-27|0.0|0|0.0|0|100.9375|0|3.8333333333333335|0
0|2020-10-28|0.0|0|0.0|0|121.82291666666667|0|4.3125|0
0|2020-10-29|0.0|0|0.0|0|184.84375|0|6.505208333333333|0
0|2020-10-30|0.0|0|0.0|0|218.33333333333334|0|10.354166666666666|0
0|2020-10-31|0.0|0|0.0|0|121.35416666666667|0|3.1875|0
0|2020-11-01|0.0|0|0.0|0|131.92708333333334|0|3.2135416666666665|0
0|2020-11-02|0.0|0|0.0|0|135.41666666666666|0|4.677083333333333|0
0|2020-11-03|0.0|0|0.0|0|186.45833333333334|0|9.260416666666666|0
0|2020-11-04|0.0|0|0.0|0|208.125|0|13.682291666666666|0
0|2020-11-05|0.0|0|0.0027083333333333334|0|180.41666666666666|0|11.447916666666666|0
0|2020-11-06|0.0|0|0.00791666666666667|0|222.08333333333334|0|5.666666666666667|0
0|2020-11-07|0.0|0|0.000625|0|136.14583333333334|0|4.552083333333333|0
0|2020-11-08|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-11-09|0.0|0|0.0|0|57.395833333333336|0|2.5104166666666665|0
0|2020-11-10|0.0|0|0.0004166666666666667|0|212.13541666666666|0|10.296875|0
0|2020-11-11|0.0|0|0.0|0|145.10416666666666|0|3.5520833333333335|0
0|2020-11-12|0.0|0|0.0|0|176.25|0|7.098958333333333|0
0|2020-11-13|0.0|0|0.022291666666666658|0|177.29166666666666|0|12.34375|0
0|2020-11-14|0.0|0|0.008645833333333333|0|129.47916666666666|0|9.541666666666666|0
0|2020-11-15|0.0|0|0.004479166666666667|0|200.52083333333334|0|12.833333333333334|0
0|2020-11-16|0.0|0|0.0004166666666666667|0|152.08333333333334|0|5.458333333333333|0
0|2020-11-17|0.0|0|0.0|0|170.52083333333334|0|13.427083333333334|0
0|2020-11-18|0.0|0|0.0|0|183.75|0|11.385416666666666|0
0|2020-11-19|0.0|0|0.0|0|210.67708333333334|0|9.890625|0
0|2020-11-20|0.0|0|0.0|0|127.1875|0|3.8958333333333335|0
0|2020-11-21|0.0|0|0.0|0|122.8125|0|5.677083333333333|0
0|2020-11-22|0.0|0|0.0|0|162.55208333333334|0|6.78125|0
0|2020-11-23|0.0|0|0.0|0|158.64583333333334|0|7.46875|0
0|2020-11-24|0.0|0|0.0|0|155.10416666666666|0|7.322916666666667|0
0|2020-11-25|0.0|0|0.0|0|105.9375|0|4.130208333333333|0
0|2020-11-26|0.0|0|0.0|0|110.72916666666667|0|3.7083333333333335|0
0|2020-11-27|0.0|0|0.0|0|141.77083333333334|0|7.145833333333333|0
0|2020-11-28|0.0|0|0.0|0|103.95833333333333|0|3.5104166666666665|0
0|2020-11-29|0.0|0|0.0|0|115.0|0|4.5625|0
0|2020-11-30|0.0|0|0.0|0|154.58333333333334|0|6.885416666666667|0
0|2020-12-01|0.0|0|0.0|0|115.9375|0|2.4583333333333335|0
0|2020-12-02|0.0|0|0.0|0|91.45833333333333|0|1.75|0
