|dates|Adams_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Adams_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Adams_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Adams_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Adams_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Adams_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Adams_Washington_UnitedStates.TotalPopulation.data|Adams_Washington_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|19983.0|0
