|dates|Duchesne_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Duchesne_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Duchesne_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Duchesne_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Duchesne_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Duchesne_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Duchesne_Utah_UnitedStates.TotalPopulation.data|Duchesne_Utah_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|19938.0|0
