|dates|Chouteau_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Chouteau_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Chouteau_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Chouteau_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Chouteau_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Chouteau_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Chouteau_Montana_UnitedStates.TotalPopulation.data|Chouteau_Montana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|5635.0|0
