|dates|Coconino_Arizona_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Coconino_Arizona_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Coconino_Arizona_UnitedStates.NYT_ConfirmedDeaths.data|Coconino_Arizona_UnitedStates.NYT_ConfirmedDeaths.missing|Coconino_Arizona_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Coconino_Arizona_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Coconino_Arizona_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Coconino_Arizona_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
