|dates|DelNorte_California_UnitedStates.BLS_EmployedPopulation.data|DelNorte_California_UnitedStates.BLS_EmployedPopulation.missing|DelNorte_California_UnitedStates.BLS_UnemployedPopulation.data|DelNorte_California_UnitedStates.BLS_UnemployedPopulation.missing|DelNorte_California_UnitedStates.BLS_UnemploymentRate.data|DelNorte_California_UnitedStates.BLS_UnemploymentRate.missing|DelNorte_California_UnitedStates.BLS_LaborForcePopulation.data|DelNorte_California_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-13|8981.0|0|597.0|0|6.2330340363332635|0|9578.0|0
0|2020-02-14|8981.0|0|597.0|0|6.2330340363332635|0|9578.0|0
0|2020-02-15|8981.0|0|597.0|0|6.2330340363332635|0|9578.0|0
0|2020-02-16|8981.0|0|597.0|0|6.2330340363332635|0|9578.0|0
0|2020-02-17|8981.0|0|597.0|0|6.2330340363332635|0|9578.0|0
0|2020-02-18|8981.0|0|597.0|0|6.2330340363332635|0|9578.0|0
0|2020-02-19|8981.0|0|597.0|0|6.2330340363332635|0|9578.0|0
0|2020-02-20|8981.0|0|597.0|0|6.2330340363332635|0|9578.0|0
0|2020-02-21|8981.0|0|597.0|0|6.2330340363332635|0|9578.0|0
0|2020-02-22|8981.0|0|597.0|0|6.2330340363332635|0|9578.0|0
0|2020-02-23|8981.0|0|597.0|0|6.2330340363332635|0|9578.0|0
0|2020-02-24|8981.0|0|597.0|0|6.2330340363332635|0|9578.0|0
0|2020-02-25|8981.0|0|597.0|0|6.2330340363332635|0|9578.0|0
0|2020-02-26|8981.0|0|597.0|0|6.2330340363332635|0|9578.0|0
0|2020-02-27|8981.0|0|597.0|0|6.2330340363332635|0|9578.0|0
0|2020-02-28|8981.0|0|597.0|0|6.2330340363332635|0|9578.0|0
0|2020-02-29|8981.0|0|597.0|0|6.2330340363332635|0|9578.0|0
0|2020-03-01|8870.0|0|700.5|0|7.319366804242202|0|9570.5|0
0|2020-03-02|8870.0|0|700.5|0|7.319366804242202|0|9570.5|0
0|2020-03-03|8870.0|0|700.5|0|7.319366804242202|0|9570.5|0
0|2020-03-04|8870.0|0|700.5|0|7.319366804242202|0|9570.5|0
0|2020-03-05|8870.0|0|700.5|0|7.319366804242202|0|9570.5|0
0|2020-03-06|8870.0|0|700.5|0|7.319366804242202|0|9570.5|0
0|2020-03-07|8870.0|0|700.5|0|7.319366804242202|0|9570.5|0
0|2020-03-08|8870.0|0|700.5|0|7.319366804242202|0|9570.5|0
0|2020-03-09|8870.0|0|700.5|0|7.319366804242202|0|9570.5|0
0|2020-03-10|8870.0|0|700.5|0|7.319366804242202|0|9570.5|0
0|2020-03-11|8870.0|0|700.5|0|7.319366804242202|0|9570.5|0
0|2020-03-12|8870.0|0|700.5|0|7.319366804242202|0|9570.5|0
0|2020-03-13|8870.0|0|700.5|0|7.319366804242202|0|9570.5|0
0|2020-03-14|8870.0|0|700.5|0|7.319366804242202|0|9570.5|0
0|2020-03-15|8870.0|0|700.5|0|7.319366804242202|0|9570.5|0
0|2020-03-16|8870.0|0|700.5|0|7.319366804242202|0|9570.5|0
0|2020-03-17|8870.0|0|700.5|0|7.319366804242202|0|9570.5|0
0|2020-03-18|8870.0|0|700.5|0|7.319366804242202|0|9570.5|0
0|2020-03-19|8870.0|0|700.5|0|7.319366804242202|0|9570.5|0
0|2020-03-20|8870.0|0|700.5|0|7.319366804242202|0|9570.5|0
0|2020-03-21|8870.0|0|700.5|0|7.319366804242202|0|9570.5|0
0|2020-03-22|8870.0|0|700.5|0|7.319366804242202|0|9570.5|0
0|2020-03-23|8870.0|0|700.5|0|7.319366804242202|0|9570.5|0
0|2020-03-24|8870.0|0|700.5|0|7.319366804242202|0|9570.5|0
0|2020-03-25|8870.0|0|700.5|0|7.319366804242202|0|9570.5|0
0|2020-03-26|8870.0|0|700.5|0|7.319366804242202|0|9570.5|0
0|2020-03-27|8870.0|0|700.5|0|7.319366804242202|0|9570.5|0
0|2020-03-28|8870.0|0|700.5|0|7.319366804242202|0|9570.5|0
0|2020-03-29|8870.0|0|700.5|0|7.319366804242202|0|9570.5|0
0|2020-03-30|8870.0|0|700.5|0|7.319366804242202|0|9570.5|0
0|2020-03-31|8870.0|0|700.5|0|7.319366804242202|0|9570.5|0
0|2020-04-01|8078.5|0|1289.0|0|13.760341606618628|0|9367.5|0
0|2020-04-02|8078.5|0|1289.0|0|13.760341606618628|0|9367.5|0
0|2020-04-03|8078.5|0|1289.0|0|13.760341606618628|0|9367.5|0
0|2020-04-04|8078.5|0|1289.0|0|13.760341606618628|0|9367.5|0
0|2020-04-05|8078.5|0|1289.0|0|13.760341606618628|0|9367.5|0
0|2020-04-06|8078.5|0|1289.0|0|13.760341606618628|0|9367.5|0
0|2020-04-07|8078.5|0|1289.0|0|13.760341606618628|0|9367.5|0
0|2020-04-08|8078.5|0|1289.0|0|13.760341606618628|0|9367.5|0
0|2020-04-09|8078.5|0|1289.0|0|13.760341606618628|0|9367.5|0
0|2020-04-10|8078.5|0|1289.0|0|13.760341606618628|0|9367.5|0
0|2020-04-11|8078.5|0|1289.0|0|13.760341606618628|0|9367.5|0
0|2020-04-12|8078.5|0|1289.0|0|13.760341606618628|0|9367.5|0
0|2020-04-13|8078.5|0|1289.0|0|13.760341606618628|0|9367.5|0
0|2020-04-14|8078.5|0|1289.0|0|13.760341606618628|0|9367.5|0
0|2020-04-15|8078.5|0|1289.0|0|13.760341606618628|0|9367.5|0
0|2020-04-16|8078.5|0|1289.0|0|13.760341606618628|0|9367.5|0
0|2020-04-17|8078.5|0|1289.0|0|13.760341606618628|0|9367.5|0
0|2020-04-18|8078.5|0|1289.0|0|13.760341606618628|0|9367.5|0
0|2020-04-19|8078.5|0|1289.0|0|13.760341606618628|0|9367.5|0
0|2020-04-20|8078.5|0|1289.0|0|13.760341606618628|0|9367.5|0
0|2020-04-21|8078.5|0|1289.0|0|13.760341606618628|0|9367.5|0
0|2020-04-22|8078.5|0|1289.0|0|13.760341606618628|0|9367.5|0
0|2020-04-23|8078.5|0|1289.0|0|13.760341606618628|0|9367.5|0
0|2020-04-24|8078.5|0|1289.0|0|13.760341606618628|0|9367.5|0
0|2020-04-25|8078.5|0|1289.0|0|13.760341606618628|0|9367.5|0
0|2020-04-26|8078.5|0|1289.0|0|13.760341606618628|0|9367.5|0
0|2020-04-27|8078.5|0|1289.0|0|13.760341606618628|0|9367.5|0
0|2020-04-28|8078.5|0|1289.0|0|13.760341606618628|0|9367.5|0
0|2020-04-29|8078.5|0|1289.0|0|13.760341606618628|0|9367.5|0
0|2020-04-30|8078.5|0|1289.0|0|13.760341606618628|0|9367.5|0
0|2020-05-01|7880.0|0|1218.0|0|13.387557704990108|0|9098.0|0
0|2020-05-02|7880.0|0|1218.0|0|13.387557704990108|0|9098.0|0
0|2020-05-03|7880.0|0|1218.0|0|13.387557704990108|0|9098.0|0
0|2020-05-04|7880.0|0|1218.0|0|13.387557704990108|0|9098.0|0
0|2020-05-05|7880.0|0|1218.0|0|13.387557704990108|0|9098.0|0
0|2020-05-06|7880.0|0|1218.0|0|13.387557704990108|0|9098.0|0
0|2020-05-07|7880.0|0|1218.0|0|13.387557704990108|0|9098.0|0
0|2020-05-08|7880.0|0|1218.0|0|13.387557704990108|0|9098.0|0
0|2020-05-09|7880.0|0|1218.0|0|13.387557704990108|0|9098.0|0
0|2020-05-10|7880.0|0|1218.0|0|13.387557704990108|0|9098.0|0
0|2020-05-11|7880.0|0|1218.0|0|13.387557704990108|0|9098.0|0
0|2020-05-12|7880.0|0|1218.0|0|13.387557704990108|0|9098.0|0
0|2020-05-13|7880.0|0|1218.0|0|13.387557704990108|0|9098.0|0
0|2020-05-14|7880.0|0|1218.0|0|13.387557704990108|0|9098.0|0
0|2020-05-15|7880.0|0|1218.0|0|13.387557704990108|0|9098.0|0
0|2020-05-16|7880.0|0|1218.0|0|13.387557704990108|0|9098.0|0
0|2020-05-17|7880.0|0|1218.0|0|13.387557704990108|0|9098.0|0
0|2020-05-18|7880.0|0|1218.0|0|13.387557704990108|0|9098.0|0
0|2020-05-19|7880.0|0|1218.0|0|13.387557704990108|0|9098.0|0
0|2020-05-20|7880.0|0|1218.0|0|13.387557704990108|0|9098.0|0
0|2020-05-21|7880.0|0|1218.0|0|13.387557704990108|0|9098.0|0
0|2020-05-22|7880.0|0|1218.0|0|13.387557704990108|0|9098.0|0
0|2020-05-23|7880.0|0|1218.0|0|13.387557704990108|0|9098.0|0
0|2020-05-24|7880.0|0|1218.0|0|13.387557704990108|0|9098.0|0
0|2020-05-25|7880.0|0|1218.0|0|13.387557704990108|0|9098.0|0
0|2020-05-26|7880.0|0|1218.0|0|13.387557704990108|0|9098.0|0
0|2020-05-27|7880.0|0|1218.0|0|13.387557704990108|0|9098.0|0
0|2020-05-28|7880.0|0|1218.0|0|13.387557704990108|0|9098.0|0
0|2020-05-29|7880.0|0|1218.0|0|13.387557704990108|0|9098.0|0
0|2020-05-30|7880.0|0|1218.0|0|13.387557704990108|0|9098.0|0
0|2020-05-31|7880.0|0|1218.0|0|13.387557704990108|0|9098.0|0
0|2020-06-01|8307.0|0|1089.0|0|11.590038314176246|0|9396.0|0
0|2020-06-02|8307.0|0|1089.0|0|11.590038314176246|0|9396.0|0
0|2020-06-03|8307.0|0|1089.0|0|11.590038314176246|0|9396.0|0
0|2020-06-04|8307.0|0|1089.0|0|11.590038314176246|0|9396.0|0
0|2020-06-05|8307.0|0|1089.0|0|11.590038314176246|0|9396.0|0
0|2020-06-06|8307.0|0|1089.0|0|11.590038314176246|0|9396.0|0
0|2020-06-07|8307.0|0|1089.0|0|11.590038314176246|0|9396.0|0
0|2020-06-08|8307.0|0|1089.0|0|11.590038314176246|0|9396.0|0
0|2020-06-09|8307.0|0|1089.0|0|11.590038314176246|0|9396.0|0
0|2020-06-10|8307.0|0|1089.0|0|11.590038314176246|0|9396.0|0
0|2020-06-11|8307.0|0|1089.0|0|11.590038314176246|0|9396.0|0
0|2020-06-12|8307.0|0|1089.0|0|11.590038314176246|0|9396.0|0
0|2020-06-13|8307.0|0|1089.0|0|11.590038314176246|0|9396.0|0
0|2020-06-14|8307.0|0|1089.0|0|11.590038314176246|0|9396.0|0
0|2020-06-15|8307.0|0|1089.0|0|11.590038314176246|0|9396.0|0
0|2020-06-16|8307.0|0|1089.0|0|11.590038314176246|0|9396.0|0
0|2020-06-17|8307.0|0|1089.0|0|11.590038314176246|0|9396.0|0
0|2020-06-18|8307.0|0|1089.0|0|11.590038314176246|0|9396.0|0
0|2020-06-19|8307.0|0|1089.0|0|11.590038314176246|0|9396.0|0
0|2020-06-20|8307.0|0|1089.0|0|11.590038314176246|0|9396.0|0
0|2020-06-21|8307.0|0|1089.0|0|11.590038314176246|0|9396.0|0
0|2020-06-22|8307.0|0|1089.0|0|11.590038314176246|0|9396.0|0
0|2020-06-23|8307.0|0|1089.0|0|11.590038314176246|0|9396.0|0
0|2020-06-24|8307.0|0|1089.0|0|11.590038314176246|0|9396.0|0
0|2020-06-25|8307.0|0|1089.0|0|11.590038314176246|0|9396.0|0
0|2020-06-26|8307.0|0|1089.0|0|11.590038314176246|0|9396.0|0
0|2020-06-27|8307.0|0|1089.0|0|11.590038314176246|0|9396.0|0
0|2020-06-28|8307.0|0|1089.0|0|11.590038314176246|0|9396.0|0
0|2020-06-29|8307.0|0|1089.0|0|11.590038314176246|0|9396.0|0
0|2020-06-30|8307.0|0|1089.0|0|11.590038314176246|0|9396.0|0
0|2020-07-01|8177.0|0|1021.0|0|11.100239182430963|0|9198.0|0
0|2020-07-02|8177.0|0|1021.0|0|11.100239182430963|0|9198.0|0
0|2020-07-03|8177.0|0|1021.0|0|11.100239182430963|0|9198.0|0
0|2020-07-04|8177.0|0|1021.0|0|11.100239182430963|0|9198.0|0
0|2020-07-05|8177.0|0|1021.0|0|11.100239182430963|0|9198.0|0
0|2020-07-06|8177.0|0|1021.0|0|11.100239182430963|0|9198.0|0
0|2020-07-07|8177.0|0|1021.0|0|11.100239182430963|0|9198.0|0
0|2020-07-08|8177.0|0|1021.0|0|11.100239182430963|0|9198.0|0
0|2020-07-09|8177.0|0|1021.0|0|11.100239182430963|0|9198.0|0
0|2020-07-10|8177.0|0|1021.0|0|11.100239182430963|0|9198.0|0
0|2020-07-11|8177.0|0|1021.0|0|11.100239182430963|0|9198.0|0
0|2020-07-12|8177.0|0|1021.0|0|11.100239182430963|0|9198.0|0
0|2020-07-13|8177.0|0|1021.0|0|11.100239182430963|0|9198.0|0
0|2020-07-14|8177.0|0|1021.0|0|11.100239182430963|0|9198.0|0
0|2020-07-15|8177.0|0|1021.0|0|11.100239182430963|0|9198.0|0
0|2020-07-16|8177.0|0|1021.0|0|11.100239182430963|0|9198.0|0
0|2020-07-17|8177.0|0|1021.0|0|11.100239182430963|0|9198.0|0
0|2020-07-18|8177.0|0|1021.0|0|11.100239182430963|0|9198.0|0
0|2020-07-19|8177.0|0|1021.0|0|11.100239182430963|0|9198.0|0
0|2020-07-20|8177.0|0|1021.0|0|11.100239182430963|0|9198.0|0
0|2020-07-21|8177.0|0|1021.0|0|11.100239182430963|0|9198.0|0
0|2020-07-22|8177.0|0|1021.0|0|11.100239182430963|0|9198.0|0
0|2020-07-23|8177.0|0|1021.0|0|11.100239182430963|0|9198.0|0
0|2020-07-24|8177.0|0|1021.0|0|11.100239182430963|0|9198.0|0
0|2020-07-25|8177.0|0|1021.0|0|11.100239182430963|0|9198.0|0
0|2020-07-26|8177.0|0|1021.0|0|11.100239182430963|0|9198.0|0
0|2020-07-27|8177.0|0|1021.0|0|11.100239182430963|0|9198.0|0
0|2020-07-28|8177.0|0|1021.0|0|11.100239182430963|0|9198.0|0
0|2020-07-29|8177.0|0|1021.0|0|11.100239182430963|0|9198.0|0
0|2020-07-30|8177.0|0|1021.0|0|11.100239182430963|0|9198.0|0
0|2020-07-31|8177.0|0|1021.0|0|11.100239182430963|0|9198.0|0
0|2020-08-01|8493.0|0|926.0|0|9.831192270941713|0|9419.0|0
0|2020-08-02|8493.0|0|926.0|0|9.831192270941713|0|9419.0|0
0|2020-08-03|8493.0|0|926.0|0|9.831192270941713|0|9419.0|0
0|2020-08-04|8493.0|0|926.0|0|9.831192270941713|0|9419.0|0
0|2020-08-05|8493.0|0|926.0|0|9.831192270941713|0|9419.0|0
0|2020-08-06|8493.0|0|926.0|0|9.831192270941713|0|9419.0|0
0|2020-08-07|8493.0|0|926.0|0|9.831192270941713|0|9419.0|0
0|2020-08-08|8493.0|0|926.0|0|9.831192270941713|0|9419.0|0
0|2020-08-09|8493.0|0|926.0|0|9.831192270941713|0|9419.0|0
0|2020-08-10|8493.0|0|926.0|0|9.831192270941713|0|9419.0|0
0|2020-08-11|8493.0|0|926.0|0|9.831192270941713|0|9419.0|0
0|2020-08-12|8493.0|0|926.0|0|9.831192270941713|0|9419.0|0
0|2020-08-13|8493.0|0|926.0|0|9.831192270941713|0|9419.0|0
0|2020-08-14|8493.0|0|926.0|0|9.831192270941713|0|9419.0|0
0|2020-08-15|8493.0|0|926.0|0|9.831192270941713|0|9419.0|0
0|2020-08-16|8493.0|0|926.0|0|9.831192270941713|0|9419.0|0
0|2020-08-17|8493.0|0|926.0|0|9.831192270941713|0|9419.0|0
0|2020-08-18|8493.0|0|926.0|0|9.831192270941713|0|9419.0|0
0|2020-08-19|8493.0|0|926.0|0|9.831192270941713|0|9419.0|0
0|2020-08-20|8493.0|0|926.0|0|9.831192270941713|0|9419.0|0
0|2020-08-21|8493.0|0|926.0|0|9.831192270941713|0|9419.0|0
0|2020-08-22|8493.0|0|926.0|0|9.831192270941713|0|9419.0|0
0|2020-08-23|8493.0|0|926.0|0|9.831192270941713|0|9419.0|0
0|2020-08-24|8493.0|0|926.0|0|9.831192270941713|0|9419.0|0
0|2020-08-25|8493.0|0|926.0|0|9.831192270941713|0|9419.0|0
0|2020-08-26|8493.0|0|926.0|0|9.831192270941713|0|9419.0|0
0|2020-08-27|8493.0|0|926.0|0|9.831192270941713|0|9419.0|0
0|2020-08-28|8493.0|0|926.0|0|9.831192270941713|0|9419.0|0
0|2020-08-29|8493.0|0|926.0|0|9.831192270941713|0|9419.0|0
0|2020-08-30|8493.0|0|926.0|0|9.831192270941713|0|9419.0|0
0|2020-08-31|8493.0|0|926.0|0|9.831192270941713|0|9419.0|0
0|2020-09-01|8495.0|0|825.0|0|8.851931330472103|0|9320.0|0
0|2020-09-02|8495.0|0|825.0|0|8.851931330472103|0|9320.0|0
0|2020-09-03|8495.0|0|825.0|0|8.851931330472103|0|9320.0|0
0|2020-09-04|8495.0|0|825.0|0|8.851931330472103|0|9320.0|0
0|2020-09-05|8495.0|0|825.0|0|8.851931330472103|0|9320.0|0
0|2020-09-06|8495.0|0|825.0|0|8.851931330472103|0|9320.0|0
0|2020-09-07|8495.0|0|825.0|0|8.851931330472103|0|9320.0|0
0|2020-09-08|8495.0|0|825.0|0|8.851931330472103|0|9320.0|0
0|2020-09-09|8495.0|0|825.0|0|8.851931330472103|0|9320.0|0
0|2020-09-10|8495.0|0|825.0|0|8.851931330472103|0|9320.0|0
0|2020-09-11|8495.0|0|825.0|0|8.851931330472103|0|9320.0|0
0|2020-09-12|8495.0|0|825.0|0|8.851931330472103|0|9320.0|0
0|2020-09-13|8495.0|0|825.0|0|8.851931330472103|0|9320.0|0
0|2020-09-14|8495.0|0|825.0|0|8.851931330472103|0|9320.0|0
0|2020-09-15|8495.0|0|825.0|0|8.851931330472103|0|9320.0|0
0|2020-09-16|8495.0|0|825.0|0|8.851931330472103|0|9320.0|0
0|2020-09-17|8495.0|0|825.0|0|8.851931330472103|0|9320.0|0
0|2020-09-18|8495.0|0|825.0|0|8.851931330472103|0|9320.0|0
0|2020-09-19|8495.0|0|825.0|0|8.851931330472103|0|9320.0|0
0|2020-09-20|8495.0|0|825.0|0|8.851931330472103|0|9320.0|0
0|2020-09-21|8495.0|0|825.0|0|8.851931330472103|0|9320.0|0
0|2020-09-22|8495.0|0|825.0|0|8.851931330472103|0|9320.0|0
0|2020-09-23|8495.0|0|825.0|0|8.851931330472103|0|9320.0|0
0|2020-09-24|8495.0|0|825.0|0|8.851931330472103|0|9320.0|0
0|2020-09-25|8495.0|0|825.0|0|8.851931330472103|0|9320.0|0
0|2020-09-26|8495.0|0|825.0|0|8.851931330472103|0|9320.0|0
0|2020-09-27|8495.0|0|825.0|0|8.851931330472103|0|9320.0|0
0|2020-09-28|8495.0|0|825.0|0|8.851931330472103|0|9320.0|0
0|2020-09-29|8495.0|0|825.0|0|8.851931330472103|0|9320.0|0
0|2020-09-30|8495.0|0|825.0|0|8.851931330472103|0|9320.0|0
0|2020-10-01|8623.0|0|778.0|0|8.27571534943091|0|9401.0|0
0|2020-10-02|8623.0|0|778.0|0|8.27571534943091|0|9401.0|0
0|2020-10-03|8623.0|0|778.0|0|8.27571534943091|0|9401.0|0
0|2020-10-04|8623.0|0|778.0|0|8.27571534943091|0|9401.0|0
0|2020-10-05|8623.0|0|778.0|0|8.27571534943091|0|9401.0|0
0|2020-10-06|8623.0|0|778.0|0|8.27571534943091|0|9401.0|0
0|2020-10-07|8623.0|0|778.0|0|8.27571534943091|0|9401.0|0
0|2020-10-08|8623.0|0|778.0|0|8.27571534943091|0|9401.0|0
0|2020-10-09|8623.0|0|778.0|0|8.27571534943091|0|9401.0|0
0|2020-10-10|8623.0|0|778.0|0|8.27571534943091|0|9401.0|0
0|2020-10-11|8623.0|0|778.0|0|8.27571534943091|0|9401.0|0
0|2020-10-12|8623.0|0|778.0|0|8.27571534943091|0|9401.0|0
0|2020-10-13|8623.0|0|778.0|0|8.27571534943091|0|9401.0|0
0|2020-10-14|8623.0|0|778.0|0|8.27571534943091|0|9401.0|0
0|2020-10-15|8623.0|0|778.0|0|8.27571534943091|0|9401.0|0
0|2020-10-16|8623.0|0|778.0|0|8.27571534943091|0|9401.0|0
0|2020-10-17|8623.0|0|778.0|0|8.27571534943091|0|9401.0|0
0|2020-10-18|8623.0|0|778.0|0|8.27571534943091|0|9401.0|0
0|2020-10-19|8623.0|0|778.0|0|8.27571534943091|0|9401.0|0
0|2020-10-20|8623.0|0|778.0|0|8.27571534943091|0|9401.0|0
0|2020-10-21|8623.0|0|778.0|0|8.27571534943091|0|9401.0|0
0|2020-10-22|8623.0|0|778.0|0|8.27571534943091|0|9401.0|0
0|2020-10-23|8623.0|0|778.0|0|8.27571534943091|0|9401.0|0
0|2020-10-24|8623.0|0|778.0|0|8.27571534943091|0|9401.0|0
0|2020-10-25|8623.0|0|778.0|0|8.27571534943091|0|9401.0|0
0|2020-10-26|8623.0|0|778.0|0|8.27571534943091|0|9401.0|0
0|2020-10-27|8623.0|0|778.0|0|8.27571534943091|0|9401.0|0
0|2020-10-28|8623.0|0|778.0|0|8.27571534943091|0|9401.0|0
0|2020-10-29|8623.0|0|778.0|0|8.27571534943091|0|9401.0|0
0|2020-10-30|8623.0|0|778.0|0|8.27571534943091|0|9401.0|0
0|2020-10-31|8623.0|0|778.0|0|8.27571534943091|0|9401.0|0
0|2020-11-01|8432.0|0|689.0|0|7.553996272338559|0|9121.0|0
0|2020-11-02|8432.0|0|689.0|0|7.553996272338559|0|9121.0|0
0|2020-11-03|8432.0|0|689.0|0|7.553996272338559|0|9121.0|0
0|2020-11-04|8432.0|0|689.0|0|7.553996272338559|0|9121.0|0
0|2020-11-05|8432.0|0|689.0|0|7.553996272338559|0|9121.0|0
0|2020-11-06|8432.0|0|689.0|0|7.553996272338559|0|9121.0|0
0|2020-11-07|8432.0|0|689.0|0|7.553996272338559|0|9121.0|0
0|2020-11-08|8432.0|0|689.0|0|7.553996272338559|0|9121.0|0
0|2020-11-09|8432.0|0|689.0|0|7.553996272338559|0|9121.0|0
0|2020-11-10|8432.0|0|689.0|0|7.553996272338559|0|9121.0|0
0|2020-11-11|8432.0|0|689.0|0|7.553996272338559|0|9121.0|0
0|2020-11-12|8432.0|0|689.0|0|7.553996272338559|0|9121.0|0
0|2020-11-13|8432.0|0|689.0|0|7.553996272338559|0|9121.0|0
0|2020-11-14|8432.0|0|689.0|0|7.553996272338559|0|9121.0|0
0|2020-11-15|8432.0|0|689.0|0|7.553996272338559|0|9121.0|0
0|2020-11-16|8432.0|0|689.0|0|7.553996272338559|0|9121.0|0
0|2020-11-17|8432.0|0|689.0|0|7.553996272338559|0|9121.0|0
0|2020-11-18|8432.0|0|689.0|0|7.553996272338559|0|9121.0|0
0|2020-11-19|8432.0|0|689.0|0|7.553996272338559|0|9121.0|0
0|2020-11-20|8432.0|0|689.0|0|7.553996272338559|0|9121.0|0
0|2020-11-21|8432.0|0|689.0|0|7.553996272338559|0|9121.0|0
0|2020-11-22|8432.0|0|689.0|0|7.553996272338559|0|9121.0|0
0|2020-11-23|8432.0|0|689.0|0|7.553996272338559|0|9121.0|0
0|2020-11-24|8432.0|0|689.0|0|7.553996272338559|0|9121.0|0
0|2020-11-25|8432.0|0|689.0|0|7.553996272338559|0|9121.0|0
0|2020-11-26|8432.0|0|689.0|0|7.553996272338559|0|9121.0|0
0|2020-11-27|8432.0|0|689.0|0|7.553996272338559|0|9121.0|0
0|2020-11-28|8432.0|0|689.0|0|7.553996272338559|0|9121.0|0
0|2020-11-29|8432.0|0|689.0|0|7.553996272338559|0|9121.0|0
0|2020-11-30|8432.0|0|689.0|0|7.553996272338559|0|9121.0|0
0|2020-12-01|8356.0|0|823.0|0|8.96611831354178|0|9179.0|0
0|2020-12-02|8356.0|0|823.0|0|8.96611831354178|0|9179.0|0
0|2020-12-03|8356.0|0|823.0|0|8.96611831354178|0|9179.0|0
0|2020-12-04|8356.0|0|823.0|0|8.96611831354178|0|9179.0|0
0|2020-12-05|8356.0|0|823.0|0|8.96611831354178|0|9179.0|0
0|2020-12-06|8356.0|0|823.0|0|8.96611831354178|0|9179.0|0
0|2020-12-07|8356.0|0|823.0|0|8.96611831354178|0|9179.0|0
