|dates|WestBatonRouge_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|WestBatonRouge_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|WestBatonRouge_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|WestBatonRouge_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|WestBatonRouge_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|WestBatonRouge_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|WestBatonRouge_Louisiana_UnitedStates.TotalPopulation.data|WestBatonRouge_Louisiana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|26465.0|0
