|dates|Crisp_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Crisp_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Crisp_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Crisp_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Crisp_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Crisp_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Crisp_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Crisp_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
