|dates|Kinney_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Kinney_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Kinney_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Kinney_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Kinney_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Kinney_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Kinney_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Kinney_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
