|dates|ValVerde_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|ValVerde_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|ValVerde_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|ValVerde_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|ValVerde_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|ValVerde_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|ValVerde_Texas_UnitedStates.TotalPopulation.data|ValVerde_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|49025.0|0
