|dates|Edgecombe_NorthCarolina_UnitedStates.BLS_EmployedPopulation.data|Edgecombe_NorthCarolina_UnitedStates.BLS_EmployedPopulation.missing|Edgecombe_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.data|Edgecombe_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|Edgecombe_NorthCarolina_UnitedStates.BLS_UnemploymentRate.data|Edgecombe_NorthCarolina_UnitedStates.BLS_UnemploymentRate.missing|Edgecombe_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.data|Edgecombe_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|20062.5|0|1176.0|0|5.537114202980437|0|21238.5|0
0|2020-01-02|20062.5|0|1176.0|0|5.537114202980437|0|21238.5|0
0|2020-01-03|20062.5|0|1176.0|0|5.537114202980437|0|21238.5|0
0|2020-01-04|20062.5|0|1176.0|0|5.537114202980437|0|21238.5|0
0|2020-01-05|20062.5|0|1176.0|0|5.537114202980437|0|21238.5|0
0|2020-01-06|20062.5|0|1176.0|0|5.537114202980437|0|21238.5|0
0|2020-01-07|20062.5|0|1176.0|0|5.537114202980437|0|21238.5|0
0|2020-01-08|20062.5|0|1176.0|0|5.537114202980437|0|21238.5|0
0|2020-01-09|20062.5|0|1176.0|0|5.537114202980437|0|21238.5|0
0|2020-01-10|20062.5|0|1176.0|0|5.537114202980437|0|21238.5|0
0|2020-01-11|20062.5|0|1176.0|0|5.537114202980437|0|21238.5|0
0|2020-01-12|20062.5|0|1176.0|0|5.537114202980437|0|21238.5|0
0|2020-01-13|20062.5|0|1176.0|0|5.537114202980437|0|21238.5|0
0|2020-01-14|20062.5|0|1176.0|0|5.537114202980437|0|21238.5|0
0|2020-01-15|20062.5|0|1176.0|0|5.537114202980437|0|21238.5|0
0|2020-01-16|20062.5|0|1176.0|0|5.537114202980437|0|21238.5|0
0|2020-01-17|20062.5|0|1176.0|0|5.537114202980437|0|21238.5|0
0|2020-01-18|20062.5|0|1176.0|0|5.537114202980437|0|21238.5|0
0|2020-01-19|20062.5|0|1176.0|0|5.537114202980437|0|21238.5|0
0|2020-01-20|20062.5|0|1176.0|0|5.537114202980437|0|21238.5|0
0|2020-01-21|20062.5|0|1176.0|0|5.537114202980437|0|21238.5|0
0|2020-01-22|20062.5|0|1176.0|0|5.537114202980437|0|21238.5|0
0|2020-01-23|20062.5|0|1176.0|0|5.537114202980437|0|21238.5|0
0|2020-01-24|20062.5|0|1176.0|0|5.537114202980437|0|21238.5|0
0|2020-01-25|20062.5|0|1176.0|0|5.537114202980437|0|21238.5|0
0|2020-01-26|20062.5|0|1176.0|0|5.537114202980437|0|21238.5|0
0|2020-01-27|20062.5|0|1176.0|0|5.537114202980437|0|21238.5|0
0|2020-01-28|20062.5|0|1176.0|0|5.537114202980437|0|21238.5|0
0|2020-01-29|20062.5|0|1176.0|0|5.537114202980437|0|21238.5|0
0|2020-01-30|20062.5|0|1176.0|0|5.537114202980437|0|21238.5|0
0|2020-01-31|20062.5|0|1176.0|0|5.537114202980437|0|21238.5|0
0|2020-02-01|20165.0|0|1087.0|0|5.114812723508376|0|21252.0|0
0|2020-02-02|20165.0|0|1087.0|0|5.114812723508376|0|21252.0|0
0|2020-02-03|20165.0|0|1087.0|0|5.114812723508376|0|21252.0|0
0|2020-02-04|20165.0|0|1087.0|0|5.114812723508376|0|21252.0|0
0|2020-02-05|20165.0|0|1087.0|0|5.114812723508376|0|21252.0|0
0|2020-02-06|20165.0|0|1087.0|0|5.114812723508376|0|21252.0|0
0|2020-02-07|20165.0|0|1087.0|0|5.114812723508376|0|21252.0|0
0|2020-02-08|20165.0|0|1087.0|0|5.114812723508376|0|21252.0|0
0|2020-02-09|20165.0|0|1087.0|0|5.114812723508376|0|21252.0|0
0|2020-02-10|20165.0|0|1087.0|0|5.114812723508376|0|21252.0|0
0|2020-02-11|20165.0|0|1087.0|0|5.114812723508376|0|21252.0|0
0|2020-02-12|20165.0|0|1087.0|0|5.114812723508376|0|21252.0|0
0|2020-02-13|20165.0|0|1087.0|0|5.114812723508376|0|21252.0|0
0|2020-02-14|20165.0|0|1087.0|0|5.114812723508376|0|21252.0|0
0|2020-02-15|20165.0|0|1087.0|0|5.114812723508376|0|21252.0|0
0|2020-02-16|20165.0|0|1087.0|0|5.114812723508376|0|21252.0|0
0|2020-02-17|20165.0|0|1087.0|0|5.114812723508376|0|21252.0|0
0|2020-02-18|20165.0|0|1087.0|0|5.114812723508376|0|21252.0|0
0|2020-02-19|20165.0|0|1087.0|0|5.114812723508376|0|21252.0|0
0|2020-02-20|20165.0|0|1087.0|0|5.114812723508376|0|21252.0|0
0|2020-02-21|20165.0|0|1087.0|0|5.114812723508376|0|21252.0|0
0|2020-02-22|20165.0|0|1087.0|0|5.114812723508376|0|21252.0|0
0|2020-02-23|20165.0|0|1087.0|0|5.114812723508376|0|21252.0|0
0|2020-02-24|20165.0|0|1087.0|0|5.114812723508376|0|21252.0|0
0|2020-02-25|20165.0|0|1087.0|0|5.114812723508376|0|21252.0|0
0|2020-02-26|20165.0|0|1087.0|0|5.114812723508376|0|21252.0|0
0|2020-02-27|20165.0|0|1087.0|0|5.114812723508376|0|21252.0|0
0|2020-02-28|20165.0|0|1087.0|0|5.114812723508376|0|21252.0|0
0|2020-02-29|20165.0|0|1087.0|0|5.114812723508376|0|21252.0|0
0|2020-03-01|19215.5|0|1240.0|0|6.061939331720075|0|20455.5|0
0|2020-03-02|19215.5|0|1240.0|0|6.061939331720075|0|20455.5|0
0|2020-03-03|19215.5|0|1240.0|0|6.061939331720075|0|20455.5|0
0|2020-03-04|19215.5|0|1240.0|0|6.061939331720075|0|20455.5|0
0|2020-03-05|19215.5|0|1240.0|0|6.061939331720075|0|20455.5|0
0|2020-03-06|19215.5|0|1240.0|0|6.061939331720075|0|20455.5|0
0|2020-03-07|19215.5|0|1240.0|0|6.061939331720075|0|20455.5|0
0|2020-03-08|19215.5|0|1240.0|0|6.061939331720075|0|20455.5|0
0|2020-03-09|19215.5|0|1240.0|0|6.061939331720075|0|20455.5|0
0|2020-03-10|19215.5|0|1240.0|0|6.061939331720075|0|20455.5|0
0|2020-03-11|19215.5|0|1240.0|0|6.061939331720075|0|20455.5|0
0|2020-03-12|19215.5|0|1240.0|0|6.061939331720075|0|20455.5|0
0|2020-03-13|19215.5|0|1240.0|0|6.061939331720075|0|20455.5|0
0|2020-03-14|19215.5|0|1240.0|0|6.061939331720075|0|20455.5|0
0|2020-03-15|19215.5|0|1240.0|0|6.061939331720075|0|20455.5|0
0|2020-03-16|19215.5|0|1240.0|0|6.061939331720075|0|20455.5|0
0|2020-03-17|19215.5|0|1240.0|0|6.061939331720075|0|20455.5|0
0|2020-03-18|19215.5|0|1240.0|0|6.061939331720075|0|20455.5|0
0|2020-03-19|19215.5|0|1240.0|0|6.061939331720075|0|20455.5|0
0|2020-03-20|19215.5|0|1240.0|0|6.061939331720075|0|20455.5|0
0|2020-03-21|19215.5|0|1240.0|0|6.061939331720075|0|20455.5|0
0|2020-03-22|19215.5|0|1240.0|0|6.061939331720075|0|20455.5|0
0|2020-03-23|19215.5|0|1240.0|0|6.061939331720075|0|20455.5|0
0|2020-03-24|19215.5|0|1240.0|0|6.061939331720075|0|20455.5|0
0|2020-03-25|19215.5|0|1240.0|0|6.061939331720075|0|20455.5|0
0|2020-03-26|19215.5|0|1240.0|0|6.061939331720075|0|20455.5|0
0|2020-03-27|19215.5|0|1240.0|0|6.061939331720075|0|20455.5|0
0|2020-03-28|19215.5|0|1240.0|0|6.061939331720075|0|20455.5|0
0|2020-03-29|19215.5|0|1240.0|0|6.061939331720075|0|20455.5|0
0|2020-03-30|19215.5|0|1240.0|0|6.061939331720075|0|20455.5|0
0|2020-03-31|19215.5|0|1240.0|0|6.061939331720075|0|20455.5|0
0|2020-04-01|17020.0|0|2688.0|0|13.63913131723158|0|19708.0|0
0|2020-04-02|17020.0|0|2688.0|0|13.63913131723158|0|19708.0|0
0|2020-04-03|17020.0|0|2688.0|0|13.63913131723158|0|19708.0|0
0|2020-04-04|17020.0|0|2688.0|0|13.63913131723158|0|19708.0|0
0|2020-04-05|17020.0|0|2688.0|0|13.63913131723158|0|19708.0|0
0|2020-04-06|17020.0|0|2688.0|0|13.63913131723158|0|19708.0|0
0|2020-04-07|17020.0|0|2688.0|0|13.63913131723158|0|19708.0|0
0|2020-04-08|17020.0|0|2688.0|0|13.63913131723158|0|19708.0|0
0|2020-04-09|17020.0|0|2688.0|0|13.63913131723158|0|19708.0|0
0|2020-04-10|17020.0|0|2688.0|0|13.63913131723158|0|19708.0|0
0|2020-04-11|17020.0|0|2688.0|0|13.63913131723158|0|19708.0|0
0|2020-04-12|17020.0|0|2688.0|0|13.63913131723158|0|19708.0|0
0|2020-04-13|17020.0|0|2688.0|0|13.63913131723158|0|19708.0|0
0|2020-04-14|17020.0|0|2688.0|0|13.63913131723158|0|19708.0|0
0|2020-04-15|17020.0|0|2688.0|0|13.63913131723158|0|19708.0|0
0|2020-04-16|17020.0|0|2688.0|0|13.63913131723158|0|19708.0|0
0|2020-04-17|17020.0|0|2688.0|0|13.63913131723158|0|19708.0|0
0|2020-04-18|17020.0|0|2688.0|0|13.63913131723158|0|19708.0|0
0|2020-04-19|17020.0|0|2688.0|0|13.63913131723158|0|19708.0|0
0|2020-04-20|17020.0|0|2688.0|0|13.63913131723158|0|19708.0|0
0|2020-04-21|17020.0|0|2688.0|0|13.63913131723158|0|19708.0|0
0|2020-04-22|17020.0|0|2688.0|0|13.63913131723158|0|19708.0|0
0|2020-04-23|17020.0|0|2688.0|0|13.63913131723158|0|19708.0|0
0|2020-04-24|17020.0|0|2688.0|0|13.63913131723158|0|19708.0|0
0|2020-04-25|17020.0|0|2688.0|0|13.63913131723158|0|19708.0|0
0|2020-04-26|17020.0|0|2688.0|0|13.63913131723158|0|19708.0|0
0|2020-04-27|17020.0|0|2688.0|0|13.63913131723158|0|19708.0|0
0|2020-04-28|17020.0|0|2688.0|0|13.63913131723158|0|19708.0|0
0|2020-04-29|17020.0|0|2688.0|0|13.63913131723158|0|19708.0|0
0|2020-04-30|17020.0|0|2688.0|0|13.63913131723158|0|19708.0|0
0|2020-05-01|16882.0|0|3485.0|0|17.111012913045613|0|20367.0|0
0|2020-05-02|16882.0|0|3485.0|0|17.111012913045613|0|20367.0|0
0|2020-05-03|16882.0|0|3485.0|0|17.111012913045613|0|20367.0|0
0|2020-05-04|16882.0|0|3485.0|0|17.111012913045613|0|20367.0|0
0|2020-05-05|16882.0|0|3485.0|0|17.111012913045613|0|20367.0|0
0|2020-05-06|16882.0|0|3485.0|0|17.111012913045613|0|20367.0|0
0|2020-05-07|16882.0|0|3485.0|0|17.111012913045613|0|20367.0|0
0|2020-05-08|16882.0|0|3485.0|0|17.111012913045613|0|20367.0|0
0|2020-05-09|16882.0|0|3485.0|0|17.111012913045613|0|20367.0|0
0|2020-05-10|16882.0|0|3485.0|0|17.111012913045613|0|20367.0|0
0|2020-05-11|16882.0|0|3485.0|0|17.111012913045613|0|20367.0|0
0|2020-05-12|16882.0|0|3485.0|0|17.111012913045613|0|20367.0|0
0|2020-05-13|16882.0|0|3485.0|0|17.111012913045613|0|20367.0|0
0|2020-05-14|16882.0|0|3485.0|0|17.111012913045613|0|20367.0|0
