|dates|Humboldt_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Humboldt_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Humboldt_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Humboldt_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Humboldt_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Humboldt_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Humboldt_California_UnitedStates.TotalPopulation.data|Humboldt_California_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|135558.0|0
