|dates|Carlisle_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Carlisle_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Carlisle_Kentucky_UnitedStates.NYT_ConfirmedDeaths.data|Carlisle_Kentucky_UnitedStates.NYT_ConfirmedDeaths.missing|Carlisle_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Carlisle_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Carlisle_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Carlisle_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
