|dates|Allegany_Maryland_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Allegany_Maryland_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Allegany_Maryland_UnitedStates.NYT_ConfirmedDeaths.data|Allegany_Maryland_UnitedStates.NYT_ConfirmedDeaths.missing|Allegany_Maryland_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Allegany_Maryland_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Allegany_Maryland_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Allegany_Maryland_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
