|dates|Clermont_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Clermont_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Clermont_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Clermont_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Clermont_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Clermont_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Clermont_Ohio_UnitedStates.TotalPopulation.data|Clermont_Ohio_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|206428.0|0
