|dates|Catoosa_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Catoosa_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Catoosa_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Catoosa_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Catoosa_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Catoosa_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Catoosa_Georgia_UnitedStates.TotalPopulation.data|Catoosa_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|67580.0|0
