|dates|Lander_Nevada_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Lander_Nevada_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Lander_Nevada_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Lander_Nevada_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Lander_Nevada_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Lander_Nevada_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Lander_Nevada_UnitedStates.TotalPopulation.data|Lander_Nevada_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|5532.0|0
