|dates|Dade_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Dade_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Dade_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Dade_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Dade_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Dade_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Dade_Missouri_UnitedStates.TotalPopulation.data|Dade_Missouri_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|7561.0|0
