|dates|Wise_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Wise_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Wise_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Wise_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Wise_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Wise_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Wise_Texas_UnitedStates.TotalPopulation.data|Wise_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|69984.0|0
