|dates|Loving_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Loving_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Loving_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Loving_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Loving_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Loving_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Loving_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Loving_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
