|dates|SanMateo_California_UnitedStates.BLS_EmployedPopulation.data|SanMateo_California_UnitedStates.BLS_EmployedPopulation.missing|SanMateo_California_UnitedStates.BLS_UnemployedPopulation.data|SanMateo_California_UnitedStates.BLS_UnemployedPopulation.missing|SanMateo_California_UnitedStates.BLS_UnemploymentRate.data|SanMateo_California_UnitedStates.BLS_UnemploymentRate.missing|SanMateo_California_UnitedStates.BLS_LaborForcePopulation.data|SanMateo_California_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-19|451490.0|0|9663.5|0|2.095506160096367|0|461153.5|0
0|2020-02-20|451490.0|0|9663.5|0|2.095506160096367|0|461153.5|0
0|2020-02-21|451490.0|0|9663.5|0|2.095506160096367|0|461153.5|0
0|2020-02-22|451490.0|0|9663.5|0|2.095506160096367|0|461153.5|0
0|2020-02-23|451490.0|0|9663.5|0|2.095506160096367|0|461153.5|0
0|2020-02-24|451490.0|0|9663.5|0|2.095506160096367|0|461153.5|0
0|2020-02-25|451490.0|0|9663.5|0|2.095506160096367|0|461153.5|0
0|2020-02-26|451490.0|0|9663.5|0|2.095506160096367|0|461153.5|0
0|2020-02-27|451490.0|0|9663.5|0|2.095506160096367|0|461153.5|0
0|2020-02-28|451490.0|0|9663.5|0|2.095506160096367|0|461153.5|0
0|2020-02-29|451490.0|0|9663.5|0|2.095506160096367|0|461153.5|0
0|2020-03-01|443384.5|0|12138.5|0|2.664739211850993|0|455523.0|0
0|2020-03-02|443384.5|0|12138.5|0|2.664739211850993|0|455523.0|0
0|2020-03-03|443384.5|0|12138.5|0|2.664739211850993|0|455523.0|0
0|2020-03-04|443384.5|0|12138.5|0|2.664739211850993|0|455523.0|0
0|2020-03-05|443384.5|0|12138.5|0|2.664739211850993|0|455523.0|0
0|2020-03-06|443384.5|0|12138.5|0|2.664739211850993|0|455523.0|0
0|2020-03-07|443384.5|0|12138.5|0|2.664739211850993|0|455523.0|0
0|2020-03-08|443384.5|0|12138.5|0|2.664739211850993|0|455523.0|0
0|2020-03-09|443384.5|0|12138.5|0|2.664739211850993|0|455523.0|0
0|2020-03-10|443384.5|0|12138.5|0|2.664739211850993|0|455523.0|0
0|2020-03-11|443384.5|0|12138.5|0|2.664739211850993|0|455523.0|0
0|2020-03-12|443384.5|0|12138.5|0|2.664739211850993|0|455523.0|0
0|2020-03-13|443384.5|0|12138.5|0|2.664739211850993|0|455523.0|0
0|2020-03-14|443384.5|0|12138.5|0|2.664739211850993|0|455523.0|0
0|2020-03-15|443384.5|0|12138.5|0|2.664739211850993|0|455523.0|0
0|2020-03-16|443384.5|0|12138.5|0|2.664739211850993|0|455523.0|0
0|2020-03-17|443384.5|0|12138.5|0|2.664739211850993|0|455523.0|0
0|2020-03-18|443384.5|0|12138.5|0|2.664739211850993|0|455523.0|0
0|2020-03-19|443384.5|0|12138.5|0|2.664739211850993|0|455523.0|0
0|2020-03-20|443384.5|0|12138.5|0|2.664739211850993|0|455523.0|0
0|2020-03-21|443384.5|0|12138.5|0|2.664739211850993|0|455523.0|0
0|2020-03-22|443384.5|0|12138.5|0|2.664739211850993|0|455523.0|0
0|2020-03-23|443384.5|0|12138.5|0|2.664739211850993|0|455523.0|0
0|2020-03-24|443384.5|0|12138.5|0|2.664739211850993|0|455523.0|0
0|2020-03-25|443384.5|0|12138.5|0|2.664739211850993|0|455523.0|0
0|2020-03-26|443384.5|0|12138.5|0|2.664739211850993|0|455523.0|0
0|2020-03-27|443384.5|0|12138.5|0|2.664739211850993|0|455523.0|0
0|2020-03-28|443384.5|0|12138.5|0|2.664739211850993|0|455523.0|0
0|2020-03-29|443384.5|0|12138.5|0|2.664739211850993|0|455523.0|0
0|2020-03-30|443384.5|0|12138.5|0|2.664739211850993|0|455523.0|0
0|2020-03-31|443384.5|0|12138.5|0|2.664739211850993|0|455523.0|0
0|2020-04-01|378911.0|0|49587.0|0|11.572282717772312|0|428498.0|0
0|2020-04-02|378911.0|0|49587.0|0|11.572282717772312|0|428498.0|0
0|2020-04-03|378911.0|0|49587.0|0|11.572282717772312|0|428498.0|0
0|2020-04-04|378911.0|0|49587.0|0|11.572282717772312|0|428498.0|0
0|2020-04-05|378911.0|0|49587.0|0|11.572282717772312|0|428498.0|0
0|2020-04-06|378911.0|0|49587.0|0|11.572282717772312|0|428498.0|0
0|2020-04-07|378911.0|0|49587.0|0|11.572282717772312|0|428498.0|0
0|2020-04-08|378911.0|0|49587.0|0|11.572282717772312|0|428498.0|0
0|2020-04-09|378911.0|0|49587.0|0|11.572282717772312|0|428498.0|0
0|2020-04-10|378911.0|0|49587.0|0|11.572282717772312|0|428498.0|0
0|2020-04-11|378911.0|0|49587.0|0|11.572282717772312|0|428498.0|0
0|2020-04-12|378911.0|0|49587.0|0|11.572282717772312|0|428498.0|0
0|2020-04-13|378911.0|0|49587.0|0|11.572282717772312|0|428498.0|0
0|2020-04-14|378911.0|0|49587.0|0|11.572282717772312|0|428498.0|0
0|2020-04-15|378911.0|0|49587.0|0|11.572282717772312|0|428498.0|0
0|2020-04-16|378911.0|0|49587.0|0|11.572282717772312|0|428498.0|0
0|2020-04-17|378911.0|0|49587.0|0|11.572282717772312|0|428498.0|0
0|2020-04-18|378911.0|0|49587.0|0|11.572282717772312|0|428498.0|0
0|2020-04-19|378911.0|0|49587.0|0|11.572282717772312|0|428498.0|0
0|2020-04-20|378911.0|0|49587.0|0|11.572282717772312|0|428498.0|0
0|2020-04-21|378911.0|0|49587.0|0|11.572282717772312|0|428498.0|0
0|2020-04-22|378911.0|0|49587.0|0|11.572282717772312|0|428498.0|0
0|2020-04-23|378911.0|0|49587.0|0|11.572282717772312|0|428498.0|0
0|2020-04-24|378911.0|0|49587.0|0|11.572282717772312|0|428498.0|0
0|2020-04-25|378911.0|0|49587.0|0|11.572282717772312|0|428498.0|0
0|2020-04-26|378911.0|0|49587.0|0|11.572282717772312|0|428498.0|0
0|2020-04-27|378911.0|0|49587.0|0|11.572282717772312|0|428498.0|0
0|2020-04-28|378911.0|0|49587.0|0|11.572282717772312|0|428498.0|0
0|2020-04-29|378911.0|0|49587.0|0|11.572282717772312|0|428498.0|0
0|2020-04-30|378911.0|0|49587.0|0|11.572282717772312|0|428498.0|0
0|2020-05-01|377291.0|0|47849.0|0|11.254880745166298|0|425140.0|0
0|2020-05-02|377291.0|0|47849.0|0|11.254880745166298|0|425140.0|0
0|2020-05-03|377291.0|0|47849.0|0|11.254880745166298|0|425140.0|0
0|2020-05-04|377291.0|0|47849.0|0|11.254880745166298|0|425140.0|0
0|2020-05-05|377291.0|0|47849.0|0|11.254880745166298|0|425140.0|0
0|2020-05-06|377291.0|0|47849.0|0|11.254880745166298|0|425140.0|0
0|2020-05-07|377291.0|0|47849.0|0|11.254880745166298|0|425140.0|0
0|2020-05-08|377291.0|0|47849.0|0|11.254880745166298|0|425140.0|0
0|2020-05-09|377291.0|0|47849.0|0|11.254880745166298|0|425140.0|0
0|2020-05-10|377291.0|0|47849.0|0|11.254880745166298|0|425140.0|0
0|2020-05-11|377291.0|0|47849.0|0|11.254880745166298|0|425140.0|0
0|2020-05-12|377291.0|0|47849.0|0|11.254880745166298|0|425140.0|0
0|2020-05-13|377291.0|0|47849.0|0|11.254880745166298|0|425140.0|0
0|2020-05-14|377291.0|0|47849.0|0|11.254880745166298|0|425140.0|0
0|2020-05-15|377291.0|0|47849.0|0|11.254880745166298|0|425140.0|0
0|2020-05-16|377291.0|0|47849.0|0|11.254880745166298|0|425140.0|0
0|2020-05-17|377291.0|0|47849.0|0|11.254880745166298|0|425140.0|0
0|2020-05-18|377291.0|0|47849.0|0|11.254880745166298|0|425140.0|0
0|2020-05-19|377291.0|0|47849.0|0|11.254880745166298|0|425140.0|0
0|2020-05-20|377291.0|0|47849.0|0|11.254880745166298|0|425140.0|0
0|2020-05-21|377291.0|0|47849.0|0|11.254880745166298|0|425140.0|0
0|2020-05-22|377291.0|0|47849.0|0|11.254880745166298|0|425140.0|0
0|2020-05-23|377291.0|0|47849.0|0|11.254880745166298|0|425140.0|0
0|2020-05-24|377291.0|0|47849.0|0|11.254880745166298|0|425140.0|0
0|2020-05-25|377291.0|0|47849.0|0|11.254880745166298|0|425140.0|0
0|2020-05-26|377291.0|0|47849.0|0|11.254880745166298|0|425140.0|0
0|2020-05-27|377291.0|0|47849.0|0|11.254880745166298|0|425140.0|0
0|2020-05-28|377291.0|0|47849.0|0|11.254880745166298|0|425140.0|0
0|2020-05-29|377291.0|0|47849.0|0|11.254880745166298|0|425140.0|0
0|2020-05-30|377291.0|0|47849.0|0|11.254880745166298|0|425140.0|0
0|2020-05-31|377291.0|0|47849.0|0|11.254880745166298|0|425140.0|0
0|2020-06-01|385006.0|0|45037.0|0|10.47267366286627|0|430043.0|0
0|2020-06-02|385006.0|0|45037.0|0|10.47267366286627|0|430043.0|0
0|2020-06-03|385006.0|0|45037.0|0|10.47267366286627|0|430043.0|0
0|2020-06-04|385006.0|0|45037.0|0|10.47267366286627|0|430043.0|0
0|2020-06-05|385006.0|0|45037.0|0|10.47267366286627|0|430043.0|0
0|2020-06-06|385006.0|0|45037.0|0|10.47267366286627|0|430043.0|0
0|2020-06-07|385006.0|0|45037.0|0|10.47267366286627|0|430043.0|0
0|2020-06-08|385006.0|0|45037.0|0|10.47267366286627|0|430043.0|0
0|2020-06-09|385006.0|0|45037.0|0|10.47267366286627|0|430043.0|0
0|2020-06-10|385006.0|0|45037.0|0|10.47267366286627|0|430043.0|0
0|2020-06-11|385006.0|0|45037.0|0|10.47267366286627|0|430043.0|0
0|2020-06-12|385006.0|0|45037.0|0|10.47267366286627|0|430043.0|0
0|2020-06-13|385006.0|0|45037.0|0|10.47267366286627|0|430043.0|0
0|2020-06-14|385006.0|0|45037.0|0|10.47267366286627|0|430043.0|0
0|2020-06-15|385006.0|0|45037.0|0|10.47267366286627|0|430043.0|0
0|2020-06-16|385006.0|0|45037.0|0|10.47267366286627|0|430043.0|0
0|2020-06-17|385006.0|0|45037.0|0|10.47267366286627|0|430043.0|0
0|2020-06-18|385006.0|0|45037.0|0|10.47267366286627|0|430043.0|0
0|2020-06-19|385006.0|0|45037.0|0|10.47267366286627|0|430043.0|0
0|2020-06-20|385006.0|0|45037.0|0|10.47267366286627|0|430043.0|0
0|2020-06-21|385006.0|0|45037.0|0|10.47267366286627|0|430043.0|0
0|2020-06-22|385006.0|0|45037.0|0|10.47267366286627|0|430043.0|0
0|2020-06-23|385006.0|0|45037.0|0|10.47267366286627|0|430043.0|0
0|2020-06-24|385006.0|0|45037.0|0|10.47267366286627|0|430043.0|0
0|2020-06-25|385006.0|0|45037.0|0|10.47267366286627|0|430043.0|0
0|2020-06-26|385006.0|0|45037.0|0|10.47267366286627|0|430043.0|0
0|2020-06-27|385006.0|0|45037.0|0|10.47267366286627|0|430043.0|0
0|2020-06-28|385006.0|0|45037.0|0|10.47267366286627|0|430043.0|0
0|2020-06-29|385006.0|0|45037.0|0|10.47267366286627|0|430043.0|0
0|2020-06-30|385006.0|0|45037.0|0|10.47267366286627|0|430043.0|0
0|2020-07-01|388347.0|0|40204.0|0|9.381380512471095|0|428551.0|0
0|2020-07-02|388347.0|0|40204.0|0|9.381380512471095|0|428551.0|0
0|2020-07-03|388347.0|0|40204.0|0|9.381380512471095|0|428551.0|0
0|2020-07-04|388347.0|0|40204.0|0|9.381380512471095|0|428551.0|0
0|2020-07-05|388347.0|0|40204.0|0|9.381380512471095|0|428551.0|0
0|2020-07-06|388347.0|0|40204.0|0|9.381380512471095|0|428551.0|0
0|2020-07-07|388347.0|0|40204.0|0|9.381380512471095|0|428551.0|0
0|2020-07-08|388347.0|0|40204.0|0|9.381380512471095|0|428551.0|0
0|2020-07-09|388347.0|0|40204.0|0|9.381380512471095|0|428551.0|0
0|2020-07-10|388347.0|0|40204.0|0|9.381380512471095|0|428551.0|0
0|2020-07-11|388347.0|0|40204.0|0|9.381380512471095|0|428551.0|0
0|2020-07-12|388347.0|0|40204.0|0|9.381380512471095|0|428551.0|0
0|2020-07-13|388347.0|0|40204.0|0|9.381380512471095|0|428551.0|0
0|2020-07-14|388347.0|0|40204.0|0|9.381380512471095|0|428551.0|0
0|2020-07-15|388347.0|0|40204.0|0|9.381380512471095|0|428551.0|0
0|2020-07-16|388347.0|0|40204.0|0|9.381380512471095|0|428551.0|0
0|2020-07-17|388347.0|0|40204.0|0|9.381380512471095|0|428551.0|0
0|2020-07-18|388347.0|0|40204.0|0|9.381380512471095|0|428551.0|0
0|2020-07-19|388347.0|0|40204.0|0|9.381380512471095|0|428551.0|0
0|2020-07-20|388347.0|0|40204.0|0|9.381380512471095|0|428551.0|0
0|2020-07-21|388347.0|0|40204.0|0|9.381380512471095|0|428551.0|0
0|2020-07-22|388347.0|0|40204.0|0|9.381380512471095|0|428551.0|0
0|2020-07-23|388347.0|0|40204.0|0|9.381380512471095|0|428551.0|0
0|2020-07-24|388347.0|0|40204.0|0|9.381380512471095|0|428551.0|0
0|2020-07-25|388347.0|0|40204.0|0|9.381380512471095|0|428551.0|0
0|2020-07-26|388347.0|0|40204.0|0|9.381380512471095|0|428551.0|0
0|2020-07-27|388347.0|0|40204.0|0|9.381380512471095|0|428551.0|0
0|2020-07-28|388347.0|0|40204.0|0|9.381380512471095|0|428551.0|0
0|2020-07-29|388347.0|0|40204.0|0|9.381380512471095|0|428551.0|0
0|2020-07-30|388347.0|0|40204.0|0|9.381380512471095|0|428551.0|0
0|2020-07-31|388347.0|0|40204.0|0|9.381380512471095|0|428551.0|0
0|2020-08-01|389429.0|0|35158.0|0|8.280517302696502|0|424587.0|0
0|2020-08-02|389429.0|0|35158.0|0|8.280517302696502|0|424587.0|0
0|2020-08-03|389429.0|0|35158.0|0|8.280517302696502|0|424587.0|0
0|2020-08-04|389429.0|0|35158.0|0|8.280517302696502|0|424587.0|0
0|2020-08-05|389429.0|0|35158.0|0|8.280517302696502|0|424587.0|0
0|2020-08-06|389429.0|0|35158.0|0|8.280517302696502|0|424587.0|0
0|2020-08-07|389429.0|0|35158.0|0|8.280517302696502|0|424587.0|0
0|2020-08-08|389429.0|0|35158.0|0|8.280517302696502|0|424587.0|0
0|2020-08-09|389429.0|0|35158.0|0|8.280517302696502|0|424587.0|0
0|2020-08-10|389429.0|0|35158.0|0|8.280517302696502|0|424587.0|0
0|2020-08-11|389429.0|0|35158.0|0|8.280517302696502|0|424587.0|0
0|2020-08-12|389429.0|0|35158.0|0|8.280517302696502|0|424587.0|0
0|2020-08-13|389429.0|0|35158.0|0|8.280517302696502|0|424587.0|0
0|2020-08-14|389429.0|0|35158.0|0|8.280517302696502|0|424587.0|0
0|2020-08-15|389429.0|0|35158.0|0|8.280517302696502|0|424587.0|0
0|2020-08-16|389429.0|0|35158.0|0|8.280517302696502|0|424587.0|0
0|2020-08-17|389429.0|0|35158.0|0|8.280517302696502|0|424587.0|0
0|2020-08-18|389429.0|0|35158.0|0|8.280517302696502|0|424587.0|0
0|2020-08-19|389429.0|0|35158.0|0|8.280517302696502|0|424587.0|0
0|2020-08-20|389429.0|0|35158.0|0|8.280517302696502|0|424587.0|0
0|2020-08-21|389429.0|0|35158.0|0|8.280517302696502|0|424587.0|0
0|2020-08-22|389429.0|0|35158.0|0|8.280517302696502|0|424587.0|0
0|2020-08-23|389429.0|0|35158.0|0|8.280517302696502|0|424587.0|0
0|2020-08-24|389429.0|0|35158.0|0|8.280517302696502|0|424587.0|0
0|2020-08-25|389429.0|0|35158.0|0|8.280517302696502|0|424587.0|0
0|2020-08-26|389429.0|0|35158.0|0|8.280517302696502|0|424587.0|0
0|2020-08-27|389429.0|0|35158.0|0|8.280517302696502|0|424587.0|0
0|2020-08-28|389429.0|0|35158.0|0|8.280517302696502|0|424587.0|0
0|2020-08-29|389429.0|0|35158.0|0|8.280517302696502|0|424587.0|0
0|2020-08-30|389429.0|0|35158.0|0|8.280517302696502|0|424587.0|0
0|2020-08-31|389429.0|0|35158.0|0|8.280517302696502|0|424587.0|0
0|2020-09-01|389143.0|0|32092.0|0|7.6185502154379385|0|421235.0|0
0|2020-09-02|389143.0|0|32092.0|0|7.6185502154379385|0|421235.0|0
0|2020-09-03|389143.0|0|32092.0|0|7.6185502154379385|0|421235.0|0
0|2020-09-04|389143.0|0|32092.0|0|7.6185502154379385|0|421235.0|0
0|2020-09-05|389143.0|0|32092.0|0|7.6185502154379385|0|421235.0|0
0|2020-09-06|389143.0|0|32092.0|0|7.6185502154379385|0|421235.0|0
0|2020-09-07|389143.0|0|32092.0|0|7.6185502154379385|0|421235.0|0
0|2020-09-08|389143.0|0|32092.0|0|7.6185502154379385|0|421235.0|0
0|2020-09-09|389143.0|0|32092.0|0|7.6185502154379385|0|421235.0|0
0|2020-09-10|389143.0|0|32092.0|0|7.6185502154379385|0|421235.0|0
0|2020-09-11|389143.0|0|32092.0|0|7.6185502154379385|0|421235.0|0
0|2020-09-12|389143.0|0|32092.0|0|7.6185502154379385|0|421235.0|0
0|2020-09-13|389143.0|0|32092.0|0|7.6185502154379385|0|421235.0|0
0|2020-09-14|389143.0|0|32092.0|0|7.6185502154379385|0|421235.0|0
0|2020-09-15|389143.0|0|32092.0|0|7.6185502154379385|0|421235.0|0
0|2020-09-16|389143.0|0|32092.0|0|7.6185502154379385|0|421235.0|0
0|2020-09-17|389143.0|0|32092.0|0|7.6185502154379385|0|421235.0|0
0|2020-09-18|389143.0|0|32092.0|0|7.6185502154379385|0|421235.0|0
0|2020-09-19|389143.0|0|32092.0|0|7.6185502154379385|0|421235.0|0
0|2020-09-20|389143.0|0|32092.0|0|7.6185502154379385|0|421235.0|0
0|2020-09-21|389143.0|0|32092.0|0|7.6185502154379385|0|421235.0|0
0|2020-09-22|389143.0|0|32092.0|0|7.6185502154379385|0|421235.0|0
0|2020-09-23|389143.0|0|32092.0|0|7.6185502154379385|0|421235.0|0
0|2020-09-24|389143.0|0|32092.0|0|7.6185502154379385|0|421235.0|0
0|2020-09-25|389143.0|0|32092.0|0|7.6185502154379385|0|421235.0|0
0|2020-09-26|389143.0|0|32092.0|0|7.6185502154379385|0|421235.0|0
0|2020-09-27|389143.0|0|32092.0|0|7.6185502154379385|0|421235.0|0
0|2020-09-28|389143.0|0|32092.0|0|7.6185502154379385|0|421235.0|0
0|2020-09-29|389143.0|0|32092.0|0|7.6185502154379385|0|421235.0|0
0|2020-09-30|389143.0|0|32092.0|0|7.6185502154379385|0|421235.0|0
0|2020-10-01|401409.0|0|28172.0|0|6.558018161883323|0|429581.0|0
0|2020-10-02|401409.0|0|28172.0|0|6.558018161883323|0|429581.0|0
0|2020-10-03|401409.0|0|28172.0|0|6.558018161883323|0|429581.0|0
0|2020-10-04|401409.0|0|28172.0|0|6.558018161883323|0|429581.0|0
0|2020-10-05|401409.0|0|28172.0|0|6.558018161883323|0|429581.0|0
0|2020-10-06|401409.0|0|28172.0|0|6.558018161883323|0|429581.0|0
0|2020-10-07|401409.0|0|28172.0|0|6.558018161883323|0|429581.0|0
0|2020-10-08|401409.0|0|28172.0|0|6.558018161883323|0|429581.0|0
0|2020-10-09|401409.0|0|28172.0|0|6.558018161883323|0|429581.0|0
0|2020-10-10|401409.0|0|28172.0|0|6.558018161883323|0|429581.0|0
0|2020-10-11|401409.0|0|28172.0|0|6.558018161883323|0|429581.0|0
0|2020-10-12|401409.0|0|28172.0|0|6.558018161883323|0|429581.0|0
0|2020-10-13|401409.0|0|28172.0|0|6.558018161883323|0|429581.0|0
0|2020-10-14|401409.0|0|28172.0|0|6.558018161883323|0|429581.0|0
0|2020-10-15|401409.0|0|28172.0|0|6.558018161883323|0|429581.0|0
0|2020-10-16|401409.0|0|28172.0|0|6.558018161883323|0|429581.0|0
0|2020-10-17|401409.0|0|28172.0|0|6.558018161883323|0|429581.0|0
0|2020-10-18|401409.0|0|28172.0|0|6.558018161883323|0|429581.0|0
0|2020-10-19|401409.0|0|28172.0|0|6.558018161883323|0|429581.0|0
0|2020-10-20|401409.0|0|28172.0|0|6.558018161883323|0|429581.0|0
0|2020-10-21|401409.0|0|28172.0|0|6.558018161883323|0|429581.0|0
0|2020-10-22|401409.0|0|28172.0|0|6.558018161883323|0|429581.0|0
0|2020-10-23|401409.0|0|28172.0|0|6.558018161883323|0|429581.0|0
0|2020-10-24|401409.0|0|28172.0|0|6.558018161883323|0|429581.0|0
0|2020-10-25|401409.0|0|28172.0|0|6.558018161883323|0|429581.0|0
0|2020-10-26|401409.0|0|28172.0|0|6.558018161883323|0|429581.0|0
0|2020-10-27|401409.0|0|28172.0|0|6.558018161883323|0|429581.0|0
0|2020-10-28|401409.0|0|28172.0|0|6.558018161883323|0|429581.0|0
0|2020-10-29|401409.0|0|28172.0|0|6.558018161883323|0|429581.0|0
0|2020-10-30|401409.0|0|28172.0|0|6.558018161883323|0|429581.0|0
0|2020-10-31|401409.0|0|28172.0|0|6.558018161883323|0|429581.0|0
0|2020-11-01|401600.0|0|22419.0|0|5.2872630707586215|0|424019.0|0
0|2020-11-02|401600.0|0|22419.0|0|5.2872630707586215|0|424019.0|0
0|2020-11-03|401600.0|0|22419.0|0|5.2872630707586215|0|424019.0|0
0|2020-11-04|401600.0|0|22419.0|0|5.2872630707586215|0|424019.0|0
0|2020-11-05|401600.0|0|22419.0|0|5.2872630707586215|0|424019.0|0
0|2020-11-06|401600.0|0|22419.0|0|5.2872630707586215|0|424019.0|0
0|2020-11-07|401600.0|0|22419.0|0|5.2872630707586215|0|424019.0|0
0|2020-11-08|401600.0|0|22419.0|0|5.2872630707586215|0|424019.0|0
0|2020-11-09|401600.0|0|22419.0|0|5.2872630707586215|0|424019.0|0
0|2020-11-10|401600.0|0|22419.0|0|5.2872630707586215|0|424019.0|0
0|2020-11-11|401600.0|0|22419.0|0|5.2872630707586215|0|424019.0|0
0|2020-11-12|401600.0|0|22419.0|0|5.2872630707586215|0|424019.0|0
0|2020-11-13|401600.0|0|22419.0|0|5.2872630707586215|0|424019.0|0
0|2020-11-14|401600.0|0|22419.0|0|5.2872630707586215|0|424019.0|0
0|2020-11-15|401600.0|0|22419.0|0|5.2872630707586215|0|424019.0|0
0|2020-11-16|401600.0|0|22419.0|0|5.2872630707586215|0|424019.0|0
0|2020-11-17|401600.0|0|22419.0|0|5.2872630707586215|0|424019.0|0
0|2020-11-18|401600.0|0|22419.0|0|5.2872630707586215|0|424019.0|0
0|2020-11-19|401600.0|0|22419.0|0|5.2872630707586215|0|424019.0|0
0|2020-11-20|401600.0|0|22419.0|0|5.2872630707586215|0|424019.0|0
0|2020-11-21|401600.0|0|22419.0|0|5.2872630707586215|0|424019.0|0
0|2020-11-22|401600.0|0|22419.0|0|5.2872630707586215|0|424019.0|0
0|2020-11-23|401600.0|0|22419.0|0|5.2872630707586215|0|424019.0|0
0|2020-11-24|401600.0|0|22419.0|0|5.2872630707586215|0|424019.0|0
0|2020-11-25|401600.0|0|22419.0|0|5.2872630707586215|0|424019.0|0
0|2020-11-26|401600.0|0|22419.0|0|5.2872630707586215|0|424019.0|0
0|2020-11-27|401600.0|0|22419.0|0|5.2872630707586215|0|424019.0|0
0|2020-11-28|401600.0|0|22419.0|0|5.2872630707586215|0|424019.0|0
0|2020-11-29|401600.0|0|22419.0|0|5.2872630707586215|0|424019.0|0
0|2020-11-30|401600.0|0|22419.0|0|5.2872630707586215|0|424019.0|0
