|dates|Franklin_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Franklin_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Franklin_Virginia_UnitedStates.NYT_ConfirmedDeaths.data|Franklin_Virginia_UnitedStates.NYT_ConfirmedDeaths.missing|Franklin_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Franklin_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Franklin_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Franklin_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
