|dates|Hawaii_Hawaii_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Hawaii_Hawaii_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Hawaii_Hawaii_UnitedStates.NYT_ConfirmedDeaths.data|Hawaii_Hawaii_UnitedStates.NYT_ConfirmedDeaths.missing|Hawaii_Hawaii_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Hawaii_Hawaii_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Hawaii_Hawaii_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Hawaii_Hawaii_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
