|dates|Decatur_Tennessee_UnitedStates.BLS_EmployedPopulation.data|Decatur_Tennessee_UnitedStates.BLS_EmployedPopulation.missing|Decatur_Tennessee_UnitedStates.BLS_UnemployedPopulation.data|Decatur_Tennessee_UnitedStates.BLS_UnemployedPopulation.missing|Decatur_Tennessee_UnitedStates.BLS_UnemploymentRate.data|Decatur_Tennessee_UnitedStates.BLS_UnemploymentRate.missing|Decatur_Tennessee_UnitedStates.BLS_LaborForcePopulation.data|Decatur_Tennessee_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-22|4304.5|0|287.0|0|6.2506806054666235|0|4591.5|0
0|2020-03-23|4304.5|0|287.0|0|6.2506806054666235|0|4591.5|0
0|2020-03-24|4304.5|0|287.0|0|6.2506806054666235|0|4591.5|0
0|2020-03-25|4304.5|0|287.0|0|6.2506806054666235|0|4591.5|0
0|2020-03-26|4304.5|0|287.0|0|6.2506806054666235|0|4591.5|0
0|2020-03-27|4304.5|0|287.0|0|6.2506806054666235|0|4591.5|0
0|2020-03-28|4304.5|0|287.0|0|6.2506806054666235|0|4591.5|0
0|2020-03-29|4304.5|0|287.0|0|6.2506806054666235|0|4591.5|0
0|2020-03-30|4304.5|0|287.0|0|6.2506806054666235|0|4591.5|0
0|2020-03-31|4304.5|0|287.0|0|6.2506806054666235|0|4591.5|0
0|2020-04-01|3794.0|0|670.0|0|15.008960573476703|0|4464.0|0
0|2020-04-02|3794.0|0|670.0|0|15.008960573476703|0|4464.0|0
0|2020-04-03|3794.0|0|670.0|0|15.008960573476703|0|4464.0|0
0|2020-04-04|3794.0|0|670.0|0|15.008960573476703|0|4464.0|0
0|2020-04-05|3794.0|0|670.0|0|15.008960573476703|0|4464.0|0
0|2020-04-06|3794.0|0|670.0|0|15.008960573476703|0|4464.0|0
0|2020-04-07|3794.0|0|670.0|0|15.008960573476703|0|4464.0|0
0|2020-04-08|3794.0|0|670.0|0|15.008960573476703|0|4464.0|0
0|2020-04-09|3794.0|0|670.0|0|15.008960573476703|0|4464.0|0
0|2020-04-10|3794.0|0|670.0|0|15.008960573476703|0|4464.0|0
0|2020-04-11|3794.0|0|670.0|0|15.008960573476703|0|4464.0|0
0|2020-04-12|3794.0|0|670.0|0|15.008960573476703|0|4464.0|0
0|2020-04-13|3794.0|0|670.0|0|15.008960573476703|0|4464.0|0
0|2020-04-14|3794.0|0|670.0|0|15.008960573476703|0|4464.0|0
0|2020-04-15|3794.0|0|670.0|0|15.008960573476703|0|4464.0|0
0|2020-04-16|3794.0|0|670.0|0|15.008960573476703|0|4464.0|0
0|2020-04-17|3794.0|0|670.0|0|15.008960573476703|0|4464.0|0
0|2020-04-18|3794.0|0|670.0|0|15.008960573476703|0|4464.0|0
0|2020-04-19|3794.0|0|670.0|0|15.008960573476703|0|4464.0|0
0|2020-04-20|3794.0|0|670.0|0|15.008960573476703|0|4464.0|0
0|2020-04-21|3794.0|0|670.0|0|15.008960573476703|0|4464.0|0
0|2020-04-22|3794.0|0|670.0|0|15.008960573476703|0|4464.0|0
0|2020-04-23|3794.0|0|670.0|0|15.008960573476703|0|4464.0|0
0|2020-04-24|3794.0|0|670.0|0|15.008960573476703|0|4464.0|0
0|2020-04-25|3794.0|0|670.0|0|15.008960573476703|0|4464.0|0
0|2020-04-26|3794.0|0|670.0|0|15.008960573476703|0|4464.0|0
0|2020-04-27|3794.0|0|670.0|0|15.008960573476703|0|4464.0|0
0|2020-04-28|3794.0|0|670.0|0|15.008960573476703|0|4464.0|0
0|2020-04-29|3794.0|0|670.0|0|15.008960573476703|0|4464.0|0
0|2020-04-30|3794.0|0|670.0|0|15.008960573476703|0|4464.0|0
0|2020-05-01|3962.0|0|461.0|0|10.422789961564549|0|4423.0|0
0|2020-05-02|3962.0|0|461.0|0|10.422789961564549|0|4423.0|0
0|2020-05-03|3962.0|0|461.0|0|10.422789961564549|0|4423.0|0
0|2020-05-04|3962.0|0|461.0|0|10.422789961564549|0|4423.0|0
0|2020-05-05|3962.0|0|461.0|0|10.422789961564549|0|4423.0|0
0|2020-05-06|3962.0|0|461.0|0|10.422789961564549|0|4423.0|0
0|2020-05-07|3962.0|0|461.0|0|10.422789961564549|0|4423.0|0
0|2020-05-08|3962.0|0|461.0|0|10.422789961564549|0|4423.0|0
0|2020-05-09|3962.0|0|461.0|0|10.422789961564549|0|4423.0|0
0|2020-05-10|3962.0|0|461.0|0|10.422789961564549|0|4423.0|0
0|2020-05-11|3962.0|0|461.0|0|10.422789961564549|0|4423.0|0
0|2020-05-12|3962.0|0|461.0|0|10.422789961564549|0|4423.0|0
0|2020-05-13|3962.0|0|461.0|0|10.422789961564549|0|4423.0|0
0|2020-05-14|3962.0|0|461.0|0|10.422789961564549|0|4423.0|0
0|2020-05-15|3962.0|0|461.0|0|10.422789961564549|0|4423.0|0
0|2020-05-16|3962.0|0|461.0|0|10.422789961564549|0|4423.0|0
0|2020-05-17|3962.0|0|461.0|0|10.422789961564549|0|4423.0|0
0|2020-05-18|3962.0|0|461.0|0|10.422789961564549|0|4423.0|0
0|2020-05-19|3962.0|0|461.0|0|10.422789961564549|0|4423.0|0
0|2020-05-20|3962.0|0|461.0|0|10.422789961564549|0|4423.0|0
0|2020-05-21|3962.0|0|461.0|0|10.422789961564549|0|4423.0|0
0|2020-05-22|3962.0|0|461.0|0|10.422789961564549|0|4423.0|0
0|2020-05-23|3962.0|0|461.0|0|10.422789961564549|0|4423.0|0
0|2020-05-24|3962.0|0|461.0|0|10.422789961564549|0|4423.0|0
0|2020-05-25|3962.0|0|461.0|0|10.422789961564549|0|4423.0|0
0|2020-05-26|3962.0|0|461.0|0|10.422789961564549|0|4423.0|0
0|2020-05-27|3962.0|0|461.0|0|10.422789961564549|0|4423.0|0
0|2020-05-28|3962.0|0|461.0|0|10.422789961564549|0|4423.0|0
0|2020-05-29|3962.0|0|461.0|0|10.422789961564549|0|4423.0|0
0|2020-05-30|3962.0|0|461.0|0|10.422789961564549|0|4423.0|0
0|2020-05-31|3962.0|0|461.0|0|10.422789961564549|0|4423.0|0
0|2020-06-01|3913.0|0|439.0|0|10.087316176470589|0|4352.0|0
0|2020-06-02|3913.0|0|439.0|0|10.087316176470589|0|4352.0|0
0|2020-06-03|3913.0|0|439.0|0|10.087316176470589|0|4352.0|0
0|2020-06-04|3913.0|0|439.0|0|10.087316176470589|0|4352.0|0
0|2020-06-05|3913.0|0|439.0|0|10.087316176470589|0|4352.0|0
0|2020-06-06|3913.0|0|439.0|0|10.087316176470589|0|4352.0|0
0|2020-06-07|3913.0|0|439.0|0|10.087316176470589|0|4352.0|0
0|2020-06-08|3913.0|0|439.0|0|10.087316176470589|0|4352.0|0
0|2020-06-09|3913.0|0|439.0|0|10.087316176470589|0|4352.0|0
0|2020-06-10|3913.0|0|439.0|0|10.087316176470589|0|4352.0|0
0|2020-06-11|3913.0|0|439.0|0|10.087316176470589|0|4352.0|0
0|2020-06-12|3913.0|0|439.0|0|10.087316176470589|0|4352.0|0
0|2020-06-13|3913.0|0|439.0|0|10.087316176470589|0|4352.0|0
0|2020-06-14|3913.0|0|439.0|0|10.087316176470589|0|4352.0|0
0|2020-06-15|3913.0|0|439.0|0|10.087316176470589|0|4352.0|0
0|2020-06-16|3913.0|0|439.0|0|10.087316176470589|0|4352.0|0
0|2020-06-17|3913.0|0|439.0|0|10.087316176470589|0|4352.0|0
0|2020-06-18|3913.0|0|439.0|0|10.087316176470589|0|4352.0|0
0|2020-06-19|3913.0|0|439.0|0|10.087316176470589|0|4352.0|0
0|2020-06-20|3913.0|0|439.0|0|10.087316176470589|0|4352.0|0
0|2020-06-21|3913.0|0|439.0|0|10.087316176470589|0|4352.0|0
0|2020-06-22|3913.0|0|439.0|0|10.087316176470589|0|4352.0|0
0|2020-06-23|3913.0|0|439.0|0|10.087316176470589|0|4352.0|0
0|2020-06-24|3913.0|0|439.0|0|10.087316176470589|0|4352.0|0
0|2020-06-25|3913.0|0|439.0|0|10.087316176470589|0|4352.0|0
0|2020-06-26|3913.0|0|439.0|0|10.087316176470589|0|4352.0|0
0|2020-06-27|3913.0|0|439.0|0|10.087316176470589|0|4352.0|0
0|2020-06-28|3913.0|0|439.0|0|10.087316176470589|0|4352.0|0
0|2020-06-29|3913.0|0|439.0|0|10.087316176470589|0|4352.0|0
0|2020-06-30|3913.0|0|439.0|0|10.087316176470589|0|4352.0|0
0|2020-07-01|3873.0|0|402.0|0|9.403508771929825|0|4275.0|0
0|2020-07-02|3873.0|0|402.0|0|9.403508771929825|0|4275.0|0
0|2020-07-03|3873.0|0|402.0|0|9.403508771929825|0|4275.0|0
0|2020-07-04|3873.0|0|402.0|0|9.403508771929825|0|4275.0|0
0|2020-07-05|3873.0|0|402.0|0|9.403508771929825|0|4275.0|0
0|2020-07-06|3873.0|0|402.0|0|9.403508771929825|0|4275.0|0
0|2020-07-07|3873.0|0|402.0|0|9.403508771929825|0|4275.0|0
0|2020-07-08|3873.0|0|402.0|0|9.403508771929825|0|4275.0|0
0|2020-07-09|3873.0|0|402.0|0|9.403508771929825|0|4275.0|0
0|2020-07-10|3873.0|0|402.0|0|9.403508771929825|0|4275.0|0
0|2020-07-11|3873.0|0|402.0|0|9.403508771929825|0|4275.0|0
0|2020-07-12|3873.0|0|402.0|0|9.403508771929825|0|4275.0|0
0|2020-07-13|3873.0|0|402.0|0|9.403508771929825|0|4275.0|0
0|2020-07-14|3873.0|0|402.0|0|9.403508771929825|0|4275.0|0
0|2020-07-15|3873.0|0|402.0|0|9.403508771929825|0|4275.0|0
0|2020-07-16|3873.0|0|402.0|0|9.403508771929825|0|4275.0|0
0|2020-07-17|3873.0|0|402.0|0|9.403508771929825|0|4275.0|0
0|2020-07-18|3873.0|0|402.0|0|9.403508771929825|0|4275.0|0
0|2020-07-19|3873.0|0|402.0|0|9.403508771929825|0|4275.0|0
0|2020-07-20|3873.0|0|402.0|0|9.403508771929825|0|4275.0|0
0|2020-07-21|3873.0|0|402.0|0|9.403508771929825|0|4275.0|0
0|2020-07-22|3873.0|0|402.0|0|9.403508771929825|0|4275.0|0
0|2020-07-23|3873.0|0|402.0|0|9.403508771929825|0|4275.0|0
0|2020-07-24|3873.0|0|402.0|0|9.403508771929825|0|4275.0|0
0|2020-07-25|3873.0|0|402.0|0|9.403508771929825|0|4275.0|0
0|2020-07-26|3873.0|0|402.0|0|9.403508771929825|0|4275.0|0
0|2020-07-27|3873.0|0|402.0|0|9.403508771929825|0|4275.0|0
0|2020-07-28|3873.0|0|402.0|0|9.403508771929825|0|4275.0|0
0|2020-07-29|3873.0|0|402.0|0|9.403508771929825|0|4275.0|0
0|2020-07-30|3873.0|0|402.0|0|9.403508771929825|0|4275.0|0
0|2020-07-31|3873.0|0|402.0|0|9.403508771929825|0|4275.0|0
0|2020-08-01|4144.0|0|342.0|0|7.623718234507356|0|4486.0|0
0|2020-08-02|4144.0|0|342.0|0|7.623718234507356|0|4486.0|0
0|2020-08-03|4144.0|0|342.0|0|7.623718234507356|0|4486.0|0
0|2020-08-04|4144.0|0|342.0|0|7.623718234507356|0|4486.0|0
0|2020-08-05|4144.0|0|342.0|0|7.623718234507356|0|4486.0|0
0|2020-08-06|4144.0|0|342.0|0|7.623718234507356|0|4486.0|0
0|2020-08-07|4144.0|0|342.0|0|7.623718234507356|0|4486.0|0
0|2020-08-08|4144.0|0|342.0|0|7.623718234507356|0|4486.0|0
0|2020-08-09|4144.0|0|342.0|0|7.623718234507356|0|4486.0|0
0|2020-08-10|4144.0|0|342.0|0|7.623718234507356|0|4486.0|0
0|2020-08-11|4144.0|0|342.0|0|7.623718234507356|0|4486.0|0
0|2020-08-12|4144.0|0|342.0|0|7.623718234507356|0|4486.0|0
0|2020-08-13|4144.0|0|342.0|0|7.623718234507356|0|4486.0|0
0|2020-08-14|4144.0|0|342.0|0|7.623718234507356|0|4486.0|0
0|2020-08-15|4144.0|0|342.0|0|7.623718234507356|0|4486.0|0
0|2020-08-16|4144.0|0|342.0|0|7.623718234507356|0|4486.0|0
0|2020-08-17|4144.0|0|342.0|0|7.623718234507356|0|4486.0|0
0|2020-08-18|4144.0|0|342.0|0|7.623718234507356|0|4486.0|0
0|2020-08-19|4144.0|0|342.0|0|7.623718234507356|0|4486.0|0
0|2020-08-20|4144.0|0|342.0|0|7.623718234507356|0|4486.0|0
0|2020-08-21|4144.0|0|342.0|0|7.623718234507356|0|4486.0|0
0|2020-08-22|4144.0|0|342.0|0|7.623718234507356|0|4486.0|0
0|2020-08-23|4144.0|0|342.0|0|7.623718234507356|0|4486.0|0
0|2020-08-24|4144.0|0|342.0|0|7.623718234507356|0|4486.0|0
0|2020-08-25|4144.0|0|342.0|0|7.623718234507356|0|4486.0|0
0|2020-08-26|4144.0|0|342.0|0|7.623718234507356|0|4486.0|0
0|2020-08-27|4144.0|0|342.0|0|7.623718234507356|0|4486.0|0
0|2020-08-28|4144.0|0|342.0|0|7.623718234507356|0|4486.0|0
0|2020-08-29|4144.0|0|342.0|0|7.623718234507356|0|4486.0|0
0|2020-08-30|4144.0|0|342.0|0|7.623718234507356|0|4486.0|0
0|2020-08-31|4144.0|0|342.0|0|7.623718234507356|0|4486.0|0
0|2020-09-01|4127.0|0|334.0|0|7.487110513337817|0|4461.0|0
0|2020-09-02|4127.0|0|334.0|0|7.487110513337817|0|4461.0|0
0|2020-09-03|4127.0|0|334.0|0|7.487110513337817|0|4461.0|0
0|2020-09-04|4127.0|0|334.0|0|7.487110513337817|0|4461.0|0
0|2020-09-05|4127.0|0|334.0|0|7.487110513337817|0|4461.0|0
0|2020-09-06|4127.0|0|334.0|0|7.487110513337817|0|4461.0|0
0|2020-09-07|4127.0|0|334.0|0|7.487110513337817|0|4461.0|0
0|2020-09-08|4127.0|0|334.0|0|7.487110513337817|0|4461.0|0
0|2020-09-09|4127.0|0|334.0|0|7.487110513337817|0|4461.0|0
0|2020-09-10|4127.0|0|334.0|0|7.487110513337817|0|4461.0|0
0|2020-09-11|4127.0|0|334.0|0|7.487110513337817|0|4461.0|0
0|2020-09-12|4127.0|0|334.0|0|7.487110513337817|0|4461.0|0
0|2020-09-13|4127.0|0|334.0|0|7.487110513337817|0|4461.0|0
0|2020-09-14|4127.0|0|334.0|0|7.487110513337817|0|4461.0|0
0|2020-09-15|4127.0|0|334.0|0|7.487110513337817|0|4461.0|0
0|2020-09-16|4127.0|0|334.0|0|7.487110513337817|0|4461.0|0
0|2020-09-17|4127.0|0|334.0|0|7.487110513337817|0|4461.0|0
0|2020-09-18|4127.0|0|334.0|0|7.487110513337817|0|4461.0|0
0|2020-09-19|4127.0|0|334.0|0|7.487110513337817|0|4461.0|0
0|2020-09-20|4127.0|0|334.0|0|7.487110513337817|0|4461.0|0
0|2020-09-21|4127.0|0|334.0|0|7.487110513337817|0|4461.0|0
0|2020-09-22|4127.0|0|334.0|0|7.487110513337817|0|4461.0|0
0|2020-09-23|4127.0|0|334.0|0|7.487110513337817|0|4461.0|0
0|2020-09-24|4127.0|0|334.0|0|7.487110513337817|0|4461.0|0
0|2020-09-25|4127.0|0|334.0|0|7.487110513337817|0|4461.0|0
0|2020-09-26|4127.0|0|334.0|0|7.487110513337817|0|4461.0|0
0|2020-09-27|4127.0|0|334.0|0|7.487110513337817|0|4461.0|0
0|2020-09-28|4127.0|0|334.0|0|7.487110513337817|0|4461.0|0
0|2020-09-29|4127.0|0|334.0|0|7.487110513337817|0|4461.0|0
0|2020-09-30|4127.0|0|334.0|0|7.487110513337817|0|4461.0|0
0|2020-10-01|4113.0|0|393.0|0|8.721704394141145|0|4506.0|0
0|2020-10-02|4113.0|0|393.0|0|8.721704394141145|0|4506.0|0
0|2020-10-03|4113.0|0|393.0|0|8.721704394141145|0|4506.0|0
0|2020-10-04|4113.0|0|393.0|0|8.721704394141145|0|4506.0|0
0|2020-10-05|4113.0|0|393.0|0|8.721704394141145|0|4506.0|0
0|2020-10-06|4113.0|0|393.0|0|8.721704394141145|0|4506.0|0
0|2020-10-07|4113.0|0|393.0|0|8.721704394141145|0|4506.0|0
0|2020-10-08|4113.0|0|393.0|0|8.721704394141145|0|4506.0|0
0|2020-10-09|4113.0|0|393.0|0|8.721704394141145|0|4506.0|0
0|2020-10-10|4113.0|0|393.0|0|8.721704394141145|0|4506.0|0
0|2020-10-11|4113.0|0|393.0|0|8.721704394141145|0|4506.0|0
0|2020-10-12|4113.0|0|393.0|0|8.721704394141145|0|4506.0|0
0|2020-10-13|4113.0|0|393.0|0|8.721704394141145|0|4506.0|0
0|2020-10-14|4113.0|0|393.0|0|8.721704394141145|0|4506.0|0
0|2020-10-15|4113.0|0|393.0|0|8.721704394141145|0|4506.0|0
0|2020-10-16|4113.0|0|393.0|0|8.721704394141145|0|4506.0|0
0|2020-10-17|4113.0|0|393.0|0|8.721704394141145|0|4506.0|0
0|2020-10-18|4113.0|0|393.0|0|8.721704394141145|0|4506.0|0
0|2020-10-19|4113.0|0|393.0|0|8.721704394141145|0|4506.0|0
0|2020-10-20|4113.0|0|393.0|0|8.721704394141145|0|4506.0|0
0|2020-10-21|4113.0|0|393.0|0|8.721704394141145|0|4506.0|0
0|2020-10-22|4113.0|0|393.0|0|8.721704394141145|0|4506.0|0
0|2020-10-23|4113.0|0|393.0|0|8.721704394141145|0|4506.0|0
0|2020-10-24|4113.0|0|393.0|0|8.721704394141145|0|4506.0|0
0|2020-10-25|4113.0|0|393.0|0|8.721704394141145|0|4506.0|0
0|2020-10-26|4113.0|0|393.0|0|8.721704394141145|0|4506.0|0
0|2020-10-27|4113.0|0|393.0|0|8.721704394141145|0|4506.0|0
0|2020-10-28|4113.0|0|393.0|0|8.721704394141145|0|4506.0|0
0|2020-10-29|4113.0|0|393.0|0|8.721704394141145|0|4506.0|0
0|2020-10-30|4113.0|0|393.0|0|8.721704394141145|0|4506.0|0
0|2020-10-31|4113.0|0|393.0|0|8.721704394141145|0|4506.0|0
0|2020-11-01|4093.0|0|283.0|0|6.46709323583181|0|4376.0|0
0|2020-11-02|4093.0|0|283.0|0|6.46709323583181|0|4376.0|0
0|2020-11-03|4093.0|0|283.0|0|6.46709323583181|0|4376.0|0
0|2020-11-04|4093.0|0|283.0|0|6.46709323583181|0|4376.0|0
0|2020-11-05|4093.0|0|283.0|0|6.46709323583181|0|4376.0|0
0|2020-11-06|4093.0|0|283.0|0|6.46709323583181|0|4376.0|0
0|2020-11-07|4093.0|0|283.0|0|6.46709323583181|0|4376.0|0
0|2020-11-08|4093.0|0|283.0|0|6.46709323583181|0|4376.0|0
0|2020-11-09|4093.0|0|283.0|0|6.46709323583181|0|4376.0|0
0|2020-11-10|4093.0|0|283.0|0|6.46709323583181|0|4376.0|0
0|2020-11-11|4093.0|0|283.0|0|6.46709323583181|0|4376.0|0
0|2020-11-12|4093.0|0|283.0|0|6.46709323583181|0|4376.0|0
0|2020-11-13|4093.0|0|283.0|0|6.46709323583181|0|4376.0|0
0|2020-11-14|4093.0|0|283.0|0|6.46709323583181|0|4376.0|0
0|2020-11-15|4093.0|0|283.0|0|6.46709323583181|0|4376.0|0
0|2020-11-16|4093.0|0|283.0|0|6.46709323583181|0|4376.0|0
0|2020-11-17|4093.0|0|283.0|0|6.46709323583181|0|4376.0|0
0|2020-11-18|4093.0|0|283.0|0|6.46709323583181|0|4376.0|0
0|2020-11-19|4093.0|0|283.0|0|6.46709323583181|0|4376.0|0
0|2020-11-20|4093.0|0|283.0|0|6.46709323583181|0|4376.0|0
0|2020-11-21|4093.0|0|283.0|0|6.46709323583181|0|4376.0|0
0|2020-11-22|4093.0|0|283.0|0|6.46709323583181|0|4376.0|0
0|2020-11-23|4093.0|0|283.0|0|6.46709323583181|0|4376.0|0
0|2020-11-24|4093.0|0|283.0|0|6.46709323583181|0|4376.0|0
0|2020-11-25|4093.0|0|283.0|0|6.46709323583181|0|4376.0|0
0|2020-11-26|4093.0|0|283.0|0|6.46709323583181|0|4376.0|0
0|2020-11-27|4093.0|0|283.0|0|6.46709323583181|0|4376.0|0
0|2020-11-28|4093.0|0|283.0|0|6.46709323583181|0|4376.0|0
0|2020-11-29|4093.0|0|283.0|0|6.46709323583181|0|4376.0|0
0|2020-11-30|4093.0|0|283.0|0|6.46709323583181|0|4376.0|0
0|2020-12-01|4065.0|0|349.0|0|7.90666062528319|0|4414.0|0
0|2020-12-02|4065.0|0|349.0|0|7.90666062528319|0|4414.0|0
0|2020-12-03|4065.0|0|349.0|0|7.90666062528319|0|4414.0|0
0|2020-12-04|4065.0|0|349.0|0|7.90666062528319|0|4414.0|0
0|2020-12-05|4065.0|0|349.0|0|7.90666062528319|0|4414.0|0
0|2020-12-06|4065.0|0|349.0|0|7.90666062528319|0|4414.0|0
0|2020-12-07|4065.0|0|349.0|0|7.90666062528319|0|4414.0|0
0|2020-12-08|4065.0|0|349.0|0|7.90666062528319|0|4414.0|0
0|2020-12-09|4065.0|0|349.0|0|7.90666062528319|0|4414.0|0
