|dates|Dallam_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Dallam_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Dallam_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Dallam_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Dallam_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Dallam_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Dallam_Texas_UnitedStates.TotalPopulation.data|Dallam_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|7287.0|0
