|dates|Cedar_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Cedar_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Cedar_Nebraska_UnitedStates.NYT_ConfirmedDeaths.data|Cedar_Nebraska_UnitedStates.NYT_ConfirmedDeaths.missing|Cedar_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Cedar_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Cedar_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Cedar_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
