|dates|Scott_Virginia_UnitedStates.BLS_EmployedPopulation.data|Scott_Virginia_UnitedStates.BLS_EmployedPopulation.missing|Scott_Virginia_UnitedStates.BLS_UnemployedPopulation.data|Scott_Virginia_UnitedStates.BLS_UnemployedPopulation.missing|Scott_Virginia_UnitedStates.BLS_UnemploymentRate.data|Scott_Virginia_UnitedStates.BLS_UnemploymentRate.missing|Scott_Virginia_UnitedStates.BLS_LaborForcePopulation.data|Scott_Virginia_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-02|8856.0|0|336.5|0|3.6605928746260536|0|9192.5|0
0|2020-03-03|8856.0|0|336.5|0|3.6605928746260536|0|9192.5|0
0|2020-03-04|8856.0|0|336.5|0|3.6605928746260536|0|9192.5|0
0|2020-03-05|8856.0|0|336.5|0|3.6605928746260536|0|9192.5|0
0|2020-03-06|8856.0|0|336.5|0|3.6605928746260536|0|9192.5|0
0|2020-03-07|8856.0|0|336.5|0|3.6605928746260536|0|9192.5|0
0|2020-03-08|8856.0|0|336.5|0|3.6605928746260536|0|9192.5|0
0|2020-03-09|8856.0|0|336.5|0|3.6605928746260536|0|9192.5|0
0|2020-03-10|8856.0|0|336.5|0|3.6605928746260536|0|9192.5|0
0|2020-03-11|8856.0|0|336.5|0|3.6605928746260536|0|9192.5|0
0|2020-03-12|8856.0|0|336.5|0|3.6605928746260536|0|9192.5|0
0|2020-03-13|8856.0|0|336.5|0|3.6605928746260536|0|9192.5|0
0|2020-03-14|8856.0|0|336.5|0|3.6605928746260536|0|9192.5|0
0|2020-03-15|8856.0|0|336.5|0|3.6605928746260536|0|9192.5|0
0|2020-03-16|8856.0|0|336.5|0|3.6605928746260536|0|9192.5|0
0|2020-03-17|8856.0|0|336.5|0|3.6605928746260536|0|9192.5|0
0|2020-03-18|8856.0|0|336.5|0|3.6605928746260536|0|9192.5|0
0|2020-03-19|8856.0|0|336.5|0|3.6605928746260536|0|9192.5|0
0|2020-03-20|8856.0|0|336.5|0|3.6605928746260536|0|9192.5|0
0|2020-03-21|8856.0|0|336.5|0|3.6605928746260536|0|9192.5|0
0|2020-03-22|8856.0|0|336.5|0|3.6605928746260536|0|9192.5|0
0|2020-03-23|8856.0|0|336.5|0|3.6605928746260536|0|9192.5|0
0|2020-03-24|8856.0|0|336.5|0|3.6605928746260536|0|9192.5|0
0|2020-03-25|8856.0|0|336.5|0|3.6605928746260536|0|9192.5|0
0|2020-03-26|8856.0|0|336.5|0|3.6605928746260536|0|9192.5|0
0|2020-03-27|8856.0|0|336.5|0|3.6605928746260536|0|9192.5|0
0|2020-03-28|8856.0|0|336.5|0|3.6605928746260536|0|9192.5|0
0|2020-03-29|8856.0|0|336.5|0|3.6605928746260536|0|9192.5|0
0|2020-03-30|8856.0|0|336.5|0|3.6605928746260536|0|9192.5|0
0|2020-03-31|8856.0|0|336.5|0|3.6605928746260536|0|9192.5|0
0|2020-04-01|8018.5|0|881.5|0|9.904494382022472|0|8900.0|0
0|2020-04-02|8018.5|0|881.5|0|9.904494382022472|0|8900.0|0
0|2020-04-03|8018.5|0|881.5|0|9.904494382022472|0|8900.0|0
0|2020-04-04|8018.5|0|881.5|0|9.904494382022472|0|8900.0|0
0|2020-04-05|8018.5|0|881.5|0|9.904494382022472|0|8900.0|0
0|2020-04-06|8018.5|0|881.5|0|9.904494382022472|0|8900.0|0
0|2020-04-07|8018.5|0|881.5|0|9.904494382022472|0|8900.0|0
0|2020-04-08|8018.5|0|881.5|0|9.904494382022472|0|8900.0|0
0|2020-04-09|8018.5|0|881.5|0|9.904494382022472|0|8900.0|0
0|2020-04-10|8018.5|0|881.5|0|9.904494382022472|0|8900.0|0
0|2020-04-11|8018.5|0|881.5|0|9.904494382022472|0|8900.0|0
0|2020-04-12|8018.5|0|881.5|0|9.904494382022472|0|8900.0|0
0|2020-04-13|8018.5|0|881.5|0|9.904494382022472|0|8900.0|0
0|2020-04-14|8018.5|0|881.5|0|9.904494382022472|0|8900.0|0
0|2020-04-15|8018.5|0|881.5|0|9.904494382022472|0|8900.0|0
0|2020-04-16|8018.5|0|881.5|0|9.904494382022472|0|8900.0|0
0|2020-04-17|8018.5|0|881.5|0|9.904494382022472|0|8900.0|0
0|2020-04-18|8018.5|0|881.5|0|9.904494382022472|0|8900.0|0
0|2020-04-19|8018.5|0|881.5|0|9.904494382022472|0|8900.0|0
0|2020-04-20|8018.5|0|881.5|0|9.904494382022472|0|8900.0|0
0|2020-04-21|8018.5|0|881.5|0|9.904494382022472|0|8900.0|0
0|2020-04-22|8018.5|0|881.5|0|9.904494382022472|0|8900.0|0
0|2020-04-23|8018.5|0|881.5|0|9.904494382022472|0|8900.0|0
0|2020-04-24|8018.5|0|881.5|0|9.904494382022472|0|8900.0|0
0|2020-04-25|8018.5|0|881.5|0|9.904494382022472|0|8900.0|0
0|2020-04-26|8018.5|0|881.5|0|9.904494382022472|0|8900.0|0
0|2020-04-27|8018.5|0|881.5|0|9.904494382022472|0|8900.0|0
0|2020-04-28|8018.5|0|881.5|0|9.904494382022472|0|8900.0|0
0|2020-04-29|8018.5|0|881.5|0|9.904494382022472|0|8900.0|0
0|2020-04-30|8018.5|0|881.5|0|9.904494382022472|0|8900.0|0
0|2020-05-01|8149.0|0|598.0|0|6.836629701611981|0|8747.0|0
0|2020-05-02|8149.0|0|598.0|0|6.836629701611981|0|8747.0|0
0|2020-05-03|8149.0|0|598.0|0|6.836629701611981|0|8747.0|0
0|2020-05-04|8149.0|0|598.0|0|6.836629701611981|0|8747.0|0
0|2020-05-05|8149.0|0|598.0|0|6.836629701611981|0|8747.0|0
0|2020-05-06|8149.0|0|598.0|0|6.836629701611981|0|8747.0|0
0|2020-05-07|8149.0|0|598.0|0|6.836629701611981|0|8747.0|0
0|2020-05-08|8149.0|0|598.0|0|6.836629701611981|0|8747.0|0
0|2020-05-09|8149.0|0|598.0|0|6.836629701611981|0|8747.0|0
0|2020-05-10|8149.0|0|598.0|0|6.836629701611981|0|8747.0|0
0|2020-05-11|8149.0|0|598.0|0|6.836629701611981|0|8747.0|0
0|2020-05-12|8149.0|0|598.0|0|6.836629701611981|0|8747.0|0
0|2020-05-13|8149.0|0|598.0|0|6.836629701611981|0|8747.0|0
0|2020-05-14|8149.0|0|598.0|0|6.836629701611981|0|8747.0|0
0|2020-05-15|8149.0|0|598.0|0|6.836629701611981|0|8747.0|0
0|2020-05-16|8149.0|0|598.0|0|6.836629701611981|0|8747.0|0
0|2020-05-17|8149.0|0|598.0|0|6.836629701611981|0|8747.0|0
0|2020-05-18|8149.0|0|598.0|0|6.836629701611981|0|8747.0|0
0|2020-05-19|8149.0|0|598.0|0|6.836629701611981|0|8747.0|0
0|2020-05-20|8149.0|0|598.0|0|6.836629701611981|0|8747.0|0
0|2020-05-21|8149.0|0|598.0|0|6.836629701611981|0|8747.0|0
0|2020-05-22|8149.0|0|598.0|0|6.836629701611981|0|8747.0|0
0|2020-05-23|8149.0|0|598.0|0|6.836629701611981|0|8747.0|0
0|2020-05-24|8149.0|0|598.0|0|6.836629701611981|0|8747.0|0
0|2020-05-25|8149.0|0|598.0|0|6.836629701611981|0|8747.0|0
0|2020-05-26|8149.0|0|598.0|0|6.836629701611981|0|8747.0|0
0|2020-05-27|8149.0|0|598.0|0|6.836629701611981|0|8747.0|0
0|2020-05-28|8149.0|0|598.0|0|6.836629701611981|0|8747.0|0
0|2020-05-29|8149.0|0|598.0|0|6.836629701611981|0|8747.0|0
0|2020-05-30|8149.0|0|598.0|0|6.836629701611981|0|8747.0|0
0|2020-05-31|8149.0|0|598.0|0|6.836629701611981|0|8747.0|0
0|2020-06-01|8313.0|0|609.0|0|6.825823806321453|0|8922.0|0
0|2020-06-02|8313.0|0|609.0|0|6.825823806321453|0|8922.0|0
0|2020-06-03|8313.0|0|609.0|0|6.825823806321453|0|8922.0|0
0|2020-06-04|8313.0|0|609.0|0|6.825823806321453|0|8922.0|0
0|2020-06-05|8313.0|0|609.0|0|6.825823806321453|0|8922.0|0
0|2020-06-06|8313.0|0|609.0|0|6.825823806321453|0|8922.0|0
0|2020-06-07|8313.0|0|609.0|0|6.825823806321453|0|8922.0|0
0|2020-06-08|8313.0|0|609.0|0|6.825823806321453|0|8922.0|0
0|2020-06-09|8313.0|0|609.0|0|6.825823806321453|0|8922.0|0
0|2020-06-10|8313.0|0|609.0|0|6.825823806321453|0|8922.0|0
0|2020-06-11|8313.0|0|609.0|0|6.825823806321453|0|8922.0|0
0|2020-06-12|8313.0|0|609.0|0|6.825823806321453|0|8922.0|0
0|2020-06-13|8313.0|0|609.0|0|6.825823806321453|0|8922.0|0
0|2020-06-14|8313.0|0|609.0|0|6.825823806321453|0|8922.0|0
0|2020-06-15|8313.0|0|609.0|0|6.825823806321453|0|8922.0|0
0|2020-06-16|8313.0|0|609.0|0|6.825823806321453|0|8922.0|0
0|2020-06-17|8313.0|0|609.0|0|6.825823806321453|0|8922.0|0
0|2020-06-18|8313.0|0|609.0|0|6.825823806321453|0|8922.0|0
0|2020-06-19|8313.0|0|609.0|0|6.825823806321453|0|8922.0|0
0|2020-06-20|8313.0|0|609.0|0|6.825823806321453|0|8922.0|0
0|2020-06-21|8313.0|0|609.0|0|6.825823806321453|0|8922.0|0
0|2020-06-22|8313.0|0|609.0|0|6.825823806321453|0|8922.0|0
0|2020-06-23|8313.0|0|609.0|0|6.825823806321453|0|8922.0|0
0|2020-06-24|8313.0|0|609.0|0|6.825823806321453|0|8922.0|0
0|2020-06-25|8313.0|0|609.0|0|6.825823806321453|0|8922.0|0
0|2020-06-26|8313.0|0|609.0|0|6.825823806321453|0|8922.0|0
0|2020-06-27|8313.0|0|609.0|0|6.825823806321453|0|8922.0|0
0|2020-06-28|8313.0|0|609.0|0|6.825823806321453|0|8922.0|0
0|2020-06-29|8313.0|0|609.0|0|6.825823806321453|0|8922.0|0
0|2020-06-30|8313.0|0|609.0|0|6.825823806321453|0|8922.0|0
0|2020-07-01|8345.0|0|540.0|0|6.0776589758019135|0|8885.0|0
0|2020-07-02|8345.0|0|540.0|0|6.0776589758019135|0|8885.0|0
0|2020-07-03|8345.0|0|540.0|0|6.0776589758019135|0|8885.0|0
0|2020-07-04|8345.0|0|540.0|0|6.0776589758019135|0|8885.0|0
0|2020-07-05|8345.0|0|540.0|0|6.0776589758019135|0|8885.0|0
0|2020-07-06|8345.0|0|540.0|0|6.0776589758019135|0|8885.0|0
0|2020-07-07|8345.0|0|540.0|0|6.0776589758019135|0|8885.0|0
0|2020-07-08|8345.0|0|540.0|0|6.0776589758019135|0|8885.0|0
0|2020-07-09|8345.0|0|540.0|0|6.0776589758019135|0|8885.0|0
0|2020-07-10|8345.0|0|540.0|0|6.0776589758019135|0|8885.0|0
0|2020-07-11|8345.0|0|540.0|0|6.0776589758019135|0|8885.0|0
0|2020-07-12|8345.0|0|540.0|0|6.0776589758019135|0|8885.0|0
0|2020-07-13|8345.0|0|540.0|0|6.0776589758019135|0|8885.0|0
0|2020-07-14|8345.0|0|540.0|0|6.0776589758019135|0|8885.0|0
0|2020-07-15|8345.0|0|540.0|0|6.0776589758019135|0|8885.0|0
0|2020-07-16|8345.0|0|540.0|0|6.0776589758019135|0|8885.0|0
0|2020-07-17|8345.0|0|540.0|0|6.0776589758019135|0|8885.0|0
0|2020-07-18|8345.0|0|540.0|0|6.0776589758019135|0|8885.0|0
0|2020-07-19|8345.0|0|540.0|0|6.0776589758019135|0|8885.0|0
0|2020-07-20|8345.0|0|540.0|0|6.0776589758019135|0|8885.0|0
0|2020-07-21|8345.0|0|540.0|0|6.0776589758019135|0|8885.0|0
0|2020-07-22|8345.0|0|540.0|0|6.0776589758019135|0|8885.0|0
0|2020-07-23|8345.0|0|540.0|0|6.0776589758019135|0|8885.0|0
0|2020-07-24|8345.0|0|540.0|0|6.0776589758019135|0|8885.0|0
0|2020-07-25|8345.0|0|540.0|0|6.0776589758019135|0|8885.0|0
0|2020-07-26|8345.0|0|540.0|0|6.0776589758019135|0|8885.0|0
0|2020-07-27|8345.0|0|540.0|0|6.0776589758019135|0|8885.0|0
0|2020-07-28|8345.0|0|540.0|0|6.0776589758019135|0|8885.0|0
0|2020-07-29|8345.0|0|540.0|0|6.0776589758019135|0|8885.0|0
0|2020-07-30|8345.0|0|540.0|0|6.0776589758019135|0|8885.0|0
0|2020-07-31|8345.0|0|540.0|0|6.0776589758019135|0|8885.0|0
0|2020-08-01|8509.0|0|489.0|0|5.434541009113136|0|8998.0|0
0|2020-08-02|8509.0|0|489.0|0|5.434541009113136|0|8998.0|0
0|2020-08-03|8509.0|0|489.0|0|5.434541009113136|0|8998.0|0
0|2020-08-04|8509.0|0|489.0|0|5.434541009113136|0|8998.0|0
0|2020-08-05|8509.0|0|489.0|0|5.434541009113136|0|8998.0|0
0|2020-08-06|8509.0|0|489.0|0|5.434541009113136|0|8998.0|0
0|2020-08-07|8509.0|0|489.0|0|5.434541009113136|0|8998.0|0
0|2020-08-08|8509.0|0|489.0|0|5.434541009113136|0|8998.0|0
0|2020-08-09|8509.0|0|489.0|0|5.434541009113136|0|8998.0|0
0|2020-08-10|8509.0|0|489.0|0|5.434541009113136|0|8998.0|0
0|2020-08-11|8509.0|0|489.0|0|5.434541009113136|0|8998.0|0
0|2020-08-12|8509.0|0|489.0|0|5.434541009113136|0|8998.0|0
0|2020-08-13|8509.0|0|489.0|0|5.434541009113136|0|8998.0|0
0|2020-08-14|8509.0|0|489.0|0|5.434541009113136|0|8998.0|0
0|2020-08-15|8509.0|0|489.0|0|5.434541009113136|0|8998.0|0
0|2020-08-16|8509.0|0|489.0|0|5.434541009113136|0|8998.0|0
0|2020-08-17|8509.0|0|489.0|0|5.434541009113136|0|8998.0|0
0|2020-08-18|8509.0|0|489.0|0|5.434541009113136|0|8998.0|0
0|2020-08-19|8509.0|0|489.0|0|5.434541009113136|0|8998.0|0
0|2020-08-20|8509.0|0|489.0|0|5.434541009113136|0|8998.0|0
0|2020-08-21|8509.0|0|489.0|0|5.434541009113136|0|8998.0|0
0|2020-08-22|8509.0|0|489.0|0|5.434541009113136|0|8998.0|0
0|2020-08-23|8509.0|0|489.0|0|5.434541009113136|0|8998.0|0
0|2020-08-24|8509.0|0|489.0|0|5.434541009113136|0|8998.0|0
0|2020-08-25|8509.0|0|489.0|0|5.434541009113136|0|8998.0|0
0|2020-08-26|8509.0|0|489.0|0|5.434541009113136|0|8998.0|0
0|2020-08-27|8509.0|0|489.0|0|5.434541009113136|0|8998.0|0
0|2020-08-28|8509.0|0|489.0|0|5.434541009113136|0|8998.0|0
0|2020-08-29|8509.0|0|489.0|0|5.434541009113136|0|8998.0|0
0|2020-08-30|8509.0|0|489.0|0|5.434541009113136|0|8998.0|0
0|2020-08-31|8509.0|0|489.0|0|5.434541009113136|0|8998.0|0
0|2020-09-01|8359.0|0|460.0|0|5.216010885587935|0|8819.0|0
0|2020-09-02|8359.0|0|460.0|0|5.216010885587935|0|8819.0|0
0|2020-09-03|8359.0|0|460.0|0|5.216010885587935|0|8819.0|0
0|2020-09-04|8359.0|0|460.0|0|5.216010885587935|0|8819.0|0
0|2020-09-05|8359.0|0|460.0|0|5.216010885587935|0|8819.0|0
0|2020-09-06|8359.0|0|460.0|0|5.216010885587935|0|8819.0|0
0|2020-09-07|8359.0|0|460.0|0|5.216010885587935|0|8819.0|0
0|2020-09-08|8359.0|0|460.0|0|5.216010885587935|0|8819.0|0
0|2020-09-09|8359.0|0|460.0|0|5.216010885587935|0|8819.0|0
0|2020-09-10|8359.0|0|460.0|0|5.216010885587935|0|8819.0|0
0|2020-09-11|8359.0|0|460.0|0|5.216010885587935|0|8819.0|0
0|2020-09-12|8359.0|0|460.0|0|5.216010885587935|0|8819.0|0
0|2020-09-13|8359.0|0|460.0|0|5.216010885587935|0|8819.0|0
0|2020-09-14|8359.0|0|460.0|0|5.216010885587935|0|8819.0|0
0|2020-09-15|8359.0|0|460.0|0|5.216010885587935|0|8819.0|0
0|2020-09-16|8359.0|0|460.0|0|5.216010885587935|0|8819.0|0
0|2020-09-17|8359.0|0|460.0|0|5.216010885587935|0|8819.0|0
0|2020-09-18|8359.0|0|460.0|0|5.216010885587935|0|8819.0|0
0|2020-09-19|8359.0|0|460.0|0|5.216010885587935|0|8819.0|0
0|2020-09-20|8359.0|0|460.0|0|5.216010885587935|0|8819.0|0
0|2020-09-21|8359.0|0|460.0|0|5.216010885587935|0|8819.0|0
0|2020-09-22|8359.0|0|460.0|0|5.216010885587935|0|8819.0|0
0|2020-09-23|8359.0|0|460.0|0|5.216010885587935|0|8819.0|0
0|2020-09-24|8359.0|0|460.0|0|5.216010885587935|0|8819.0|0
0|2020-09-25|8359.0|0|460.0|0|5.216010885587935|0|8819.0|0
0|2020-09-26|8359.0|0|460.0|0|5.216010885587935|0|8819.0|0
0|2020-09-27|8359.0|0|460.0|0|5.216010885587935|0|8819.0|0
0|2020-09-28|8359.0|0|460.0|0|5.216010885587935|0|8819.0|0
0|2020-09-29|8359.0|0|460.0|0|5.216010885587935|0|8819.0|0
0|2020-09-30|8359.0|0|460.0|0|5.216010885587935|0|8819.0|0
0|2020-10-01|8445.0|0|378.0|0|4.284257055423326|0|8823.0|0
0|2020-10-02|8445.0|0|378.0|0|4.284257055423326|0|8823.0|0
0|2020-10-03|8445.0|0|378.0|0|4.284257055423326|0|8823.0|0
0|2020-10-04|8445.0|0|378.0|0|4.284257055423326|0|8823.0|0
0|2020-10-05|8445.0|0|378.0|0|4.284257055423326|0|8823.0|0
0|2020-10-06|8445.0|0|378.0|0|4.284257055423326|0|8823.0|0
0|2020-10-07|8445.0|0|378.0|0|4.284257055423326|0|8823.0|0
0|2020-10-08|8445.0|0|378.0|0|4.284257055423326|0|8823.0|0
0|2020-10-09|8445.0|0|378.0|0|4.284257055423326|0|8823.0|0
0|2020-10-10|8445.0|0|378.0|0|4.284257055423326|0|8823.0|0
0|2020-10-11|8445.0|0|378.0|0|4.284257055423326|0|8823.0|0
0|2020-10-12|8445.0|0|378.0|0|4.284257055423326|0|8823.0|0
0|2020-10-13|8445.0|0|378.0|0|4.284257055423326|0|8823.0|0
0|2020-10-14|8445.0|0|378.0|0|4.284257055423326|0|8823.0|0
0|2020-10-15|8445.0|0|378.0|0|4.284257055423326|0|8823.0|0
0|2020-10-16|8445.0|0|378.0|0|4.284257055423326|0|8823.0|0
0|2020-10-17|8445.0|0|378.0|0|4.284257055423326|0|8823.0|0
0|2020-10-18|8445.0|0|378.0|0|4.284257055423326|0|8823.0|0
0|2020-10-19|8445.0|0|378.0|0|4.284257055423326|0|8823.0|0
0|2020-10-20|8445.0|0|378.0|0|4.284257055423326|0|8823.0|0
0|2020-10-21|8445.0|0|378.0|0|4.284257055423326|0|8823.0|0
0|2020-10-22|8445.0|0|378.0|0|4.284257055423326|0|8823.0|0
0|2020-10-23|8445.0|0|378.0|0|4.284257055423326|0|8823.0|0
0|2020-10-24|8445.0|0|378.0|0|4.284257055423326|0|8823.0|0
0|2020-10-25|8445.0|0|378.0|0|4.284257055423326|0|8823.0|0
0|2020-10-26|8445.0|0|378.0|0|4.284257055423326|0|8823.0|0
0|2020-10-27|8445.0|0|378.0|0|4.284257055423326|0|8823.0|0
0|2020-10-28|8445.0|0|378.0|0|4.284257055423326|0|8823.0|0
0|2020-10-29|8445.0|0|378.0|0|4.284257055423326|0|8823.0|0
0|2020-10-30|8445.0|0|378.0|0|4.284257055423326|0|8823.0|0
0|2020-10-31|8445.0|0|378.0|0|4.284257055423326|0|8823.0|0
0|2020-11-01|8410.0|0|378.0|0|4.3013199817933545|0|8788.0|0
0|2020-11-02|8410.0|0|378.0|0|4.3013199817933545|0|8788.0|0
0|2020-11-03|8410.0|0|378.0|0|4.3013199817933545|0|8788.0|0
0|2020-11-04|8410.0|0|378.0|0|4.3013199817933545|0|8788.0|0
0|2020-11-05|8410.0|0|378.0|0|4.3013199817933545|0|8788.0|0
0|2020-11-06|8410.0|0|378.0|0|4.3013199817933545|0|8788.0|0
0|2020-11-07|8410.0|0|378.0|0|4.3013199817933545|0|8788.0|0
0|2020-11-08|8410.0|0|378.0|0|4.3013199817933545|0|8788.0|0
0|2020-11-09|8410.0|0|378.0|0|4.3013199817933545|0|8788.0|0
0|2020-11-10|8410.0|0|378.0|0|4.3013199817933545|0|8788.0|0
0|2020-11-11|8410.0|0|378.0|0|4.3013199817933545|0|8788.0|0
0|2020-11-12|8410.0|0|378.0|0|4.3013199817933545|0|8788.0|0
0|2020-11-13|8410.0|0|378.0|0|4.3013199817933545|0|8788.0|0
0|2020-11-14|8410.0|0|378.0|0|4.3013199817933545|0|8788.0|0
0|2020-11-15|8410.0|0|378.0|0|4.3013199817933545|0|8788.0|0
0|2020-11-16|8410.0|0|378.0|0|4.3013199817933545|0|8788.0|0
0|2020-11-17|8410.0|0|378.0|0|4.3013199817933545|0|8788.0|0
0|2020-11-18|8410.0|0|378.0|0|4.3013199817933545|0|8788.0|0
0|2020-11-19|8410.0|0|378.0|0|4.3013199817933545|0|8788.0|0
0|2020-11-20|8410.0|0|378.0|0|4.3013199817933545|0|8788.0|0
0|2020-11-21|8410.0|0|378.0|0|4.3013199817933545|0|8788.0|0
0|2020-11-22|8410.0|0|378.0|0|4.3013199817933545|0|8788.0|0
0|2020-11-23|8410.0|0|378.0|0|4.3013199817933545|0|8788.0|0
0|2020-11-24|8410.0|0|378.0|0|4.3013199817933545|0|8788.0|0
0|2020-11-25|8410.0|0|378.0|0|4.3013199817933545|0|8788.0|0
0|2020-11-26|8410.0|0|378.0|0|4.3013199817933545|0|8788.0|0
0|2020-11-27|8410.0|0|378.0|0|4.3013199817933545|0|8788.0|0
0|2020-11-28|8410.0|0|378.0|0|4.3013199817933545|0|8788.0|0
0|2020-11-29|8410.0|0|378.0|0|4.3013199817933545|0|8788.0|0
0|2020-11-30|8410.0|0|378.0|0|4.3013199817933545|0|8788.0|0
0|2020-12-01|8396.0|0|430.0|0|4.871969181962384|0|8826.0|0
0|2020-12-02|8396.0|0|430.0|0|4.871969181962384|0|8826.0|0
0|2020-12-03|8396.0|0|430.0|0|4.871969181962384|0|8826.0|0
0|2020-12-04|8396.0|0|430.0|0|4.871969181962384|0|8826.0|0
0|2020-12-05|8396.0|0|430.0|0|4.871969181962384|0|8826.0|0
0|2020-12-06|8396.0|0|430.0|0|4.871969181962384|0|8826.0|0
0|2020-12-07|8396.0|0|430.0|0|4.871969181962384|0|8826.0|0
0|2020-12-08|8396.0|0|430.0|0|4.871969181962384|0|8826.0|0
